anm	anm	kod	nod	vud	mdflw	rbf	
1.286000e+00	7.247024e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.418691e-01	
1.287000e+00	7.261905e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.409931e-01	
1.288000e+00	7.276786e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.401190e-01	
1.289000e+00	7.291667e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.392466e-01	
1.290000e+00	7.306548e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.383761e-01	
1.291000e+00	7.321429e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.375074e-01	
1.292000e+00	7.336310e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.366404e-01	
1.293000e+00	7.351190e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.357753e-01	
1.294000e+00	7.366071e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.349120e-01	
1.295000e+00	7.380952e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.340504e-01	
1.296000e+00	7.395833e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.331906e-01	
1.297000e+00	7.410714e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.323326e-01	
1.298000e+00	7.425595e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.314764e-01	
1.299000e+00	7.440476e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.306219e-01	
1.300000e+00	7.455357e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.297691e-01	
1.301000e+00	7.470238e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.289182e-01	
1.302000e+00	7.485119e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.280689e-01	
1.303000e+00	7.500000e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.272214e-01	
1.304000e+00	7.514881e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.263756e-01	
1.305000e+00	7.529762e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.255316e-01	
1.306000e+00	7.544643e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.246893e-01	
1.307000e+00	7.559524e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.238487e-01	
1.308000e+00	7.574405e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.230098e-01	
1.309000e+00	7.589286e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.221726e-01	
1.310000e+00	7.604167e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.213371e-01	
1.311000e+00	7.619048e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.205033e-01	
1.312000e+00	7.633929e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.196712e-01	
1.313000e+00	7.648810e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.188408e-01	
1.314000e+00	7.663690e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.180121e-01	
1.315000e+00	7.678571e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.171851e-01	
1.316000e+00	7.693452e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.163597e-01	
1.317000e+00	7.708333e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.155360e-01	
1.318000e+00	7.723214e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.147139e-01	
1.319000e+00	7.738095e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.138935e-01	
1.320000e+00	7.752976e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.130748e-01	
1.321000e+00	7.767857e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.122576e-01	
1.322000e+00	7.782738e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.114422e-01	
1.323000e+00	7.797619e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.106284e-01	
1.324000e+00	7.812500e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.098162e-01	
1.325000e+00	7.827381e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.090056e-01	
1.326000e+00	7.842262e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.081966e-01	
1.327000e+00	7.857143e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.073893e-01	
1.328000e+00	7.872024e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.065836e-01	
1.329000e+00	7.886905e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.057795e-01	
1.330000e+00	7.901786e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.049770e-01	
1.331000e+00	7.916667e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.041760e-01	
1.332000e+00	7.931548e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.033767e-01	
1.333000e+00	7.946429e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.025790e-01	
1.334000e+00	7.961310e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.017828e-01	
1.335000e+00	7.976190e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.009882e-01	
1.336000e+00	7.991071e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	8.001952e-01	
1.337000e+00	8.005952e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.994038e-01	
1.338000e+00	8.020833e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.986139e-01	
1.339000e+00	8.035714e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.978256e-01	
1.340000e+00	8.050595e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.970389e-01	
1.341000e+00	8.065476e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.962537e-01	
1.342000e+00	8.080357e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.954700e-01	
1.343000e+00	8.095238e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.946879e-01	
1.344000e+00	8.110119e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.939073e-01	
1.345000e+00	8.125000e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.931282e-01	
1.346000e+00	8.139881e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.923507e-01	
1.347000e+00	8.154762e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.915747e-01	
1.348000e+00	8.169643e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.908002e-01	
1.349000e+00	8.184524e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.900273e-01	
1.350000e+00	8.199405e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.892558e-01	
1.351000e+00	8.214286e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.884859e-01	
1.352000e+00	8.229167e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.877174e-01	
1.353000e+00	8.244048e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.869504e-01	
1.354000e+00	8.258929e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.861850e-01	
1.355000e+00	8.273810e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.854210e-01	
1.356000e+00	8.288690e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.846585e-01	
1.357000e+00	8.303571e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.838975e-01	
1.358000e+00	8.318452e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.831380e-01	
1.359000e+00	8.333333e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.823799e-01	
1.360000e+00	8.348214e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.816233e-01	
1.361000e+00	8.363095e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.808681e-01	
1.362000e+00	8.377976e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.801145e-01	
1.363000e+00	8.392857e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.793622e-01	
1.364000e+00	8.407738e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.786115e-01	
1.365000e+00	8.422619e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.778621e-01	
1.366000e+00	8.437500e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.771142e-01	
1.367000e+00	8.452381e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.763678e-01	
1.368000e+00	8.467262e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.756227e-01	
1.369000e+00	8.482143e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.748791e-01	
1.370000e+00	8.497024e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.741370e-01	
1.371000e+00	8.511905e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.733962e-01	
1.372000e+00	8.526786e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.726569e-01	
1.373000e+00	8.541667e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.719190e-01	
1.374000e+00	8.556548e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.711824e-01	
1.375000e+00	8.571429e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.704473e-01	
1.376000e+00	8.586310e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.697136e-01	
1.377000e+00	8.601190e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.689813e-01	
1.378000e+00	8.616071e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.682504e-01	
1.379000e+00	8.630952e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.675208e-01	
1.380000e+00	8.645833e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.667927e-01	
1.381000e+00	8.660714e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.660659e-01	
1.382000e+00	8.675595e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.653405e-01	
1.383000e+00	8.690476e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.646165e-01	
1.384000e+00	8.705357e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.638939e-01	
1.385000e+00	8.720238e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.631726e-01	
1.386000e+00	8.735119e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.624526e-01	
1.387000e+00	8.750000e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.617341e-01	
1.388000e+00	8.764881e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.610169e-01	
1.389000e+00	8.779762e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.603010e-01	
1.390000e+00	8.794643e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.595865e-01	
1.391000e+00	8.809524e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.588733e-01	
1.392000e+00	8.824405e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.581614e-01	
1.393000e+00	8.839286e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.574509e-01	
1.394000e+00	8.854167e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.567418e-01	
1.395000e+00	8.869048e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.560339e-01	
1.396000e+00	8.883929e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.553274e-01	
1.397000e+00	8.898810e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.546222e-01	
1.398000e+00	8.913690e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.539183e-01	
1.399000e+00	8.928571e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.532157e-01	
1.400000e+00	8.943452e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.525144e-01	
1.401000e+00	8.958333e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.518145e-01	
1.402000e+00	8.973214e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.511158e-01	
1.403000e+00	8.988095e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.504184e-01	
1.404000e+00	9.002976e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.497223e-01	
1.405000e+00	9.017857e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.490276e-01	
1.406000e+00	9.032738e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.483341e-01	
1.407000e+00	9.047619e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.476418e-01	
1.408000e+00	9.062500e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.469509e-01	
1.409000e+00	9.077381e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.462612e-01	
1.410000e+00	9.092262e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.455729e-01	
1.411000e+00	9.107143e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.448857e-01	
1.412000e+00	9.122024e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.441999e-01	
1.413000e+00	9.136905e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.435153e-01	
1.414000e+00	9.151786e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.428319e-01	
1.415000e+00	9.166667e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.421499e-01	
1.416000e+00	9.181548e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.414690e-01	
1.417000e+00	9.196429e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.407895e-01	
1.418000e+00	9.211310e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.401111e-01	
1.419000e+00	9.226190e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.394340e-01	
1.420000e+00	9.241071e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.387582e-01	
1.421000e+00	9.255952e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.380836e-01	
1.422000e+00	9.270833e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.374102e-01	
1.423000e+00	9.285714e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.367380e-01	
1.424000e+00	9.300595e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.360671e-01	
1.425000e+00	9.315476e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.353973e-01	
1.426000e+00	9.330357e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.347288e-01	
1.427000e+00	9.345238e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.340616e-01	
1.428000e+00	9.360119e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.333955e-01	
1.429000e+00	9.375000e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.327306e-01	
1.430000e+00	9.389881e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.320669e-01	
1.431000e+00	9.404762e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.314045e-01	
1.432000e+00	9.419643e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.307432e-01	
1.433000e+00	9.434524e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.300831e-01	
1.434000e+00	9.449405e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.294243e-01	
1.435000e+00	9.464286e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.287666e-01	
1.436000e+00	9.479167e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.281101e-01	
1.437000e+00	9.494048e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.274547e-01	
1.438000e+00	9.508929e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.268006e-01	
1.439000e+00	9.523810e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.261476e-01	
1.440000e+00	9.538690e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.254958e-01	
1.441000e+00	9.553571e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.248452e-01	
1.442000e+00	9.568452e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.241957e-01	
1.443000e+00	9.583333e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.235474e-01	
1.444000e+00	9.598214e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.229003e-01	
1.445000e+00	9.613095e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.222543e-01	
1.446000e+00	9.627976e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.216095e-01	
1.447000e+00	9.642857e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.209658e-01	
1.448000e+00	9.657738e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.203233e-01	
1.449000e+00	9.672619e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.196819e-01	
1.450000e+00	9.687500e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.190416e-01	
1.451000e+00	9.702381e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.184025e-01	
1.452000e+00	9.717262e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.177646e-01	
1.453000e+00	9.732143e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.171277e-01	
1.454000e+00	9.747024e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.164920e-01	
1.455000e+00	9.761905e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.158574e-01	
1.456000e+00	9.776786e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.152240e-01	
1.457000e+00	9.791667e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.145916e-01	
1.458000e+00	9.806548e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.139604e-01	
1.459000e+00	9.821429e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.133303e-01	
1.460000e+00	9.836310e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.127013e-01	
1.461000e+00	9.851190e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.120734e-01	
1.462000e+00	9.866071e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.114466e-01	
1.463000e+00	9.880952e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.108209e-01	
1.464000e+00	9.895833e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.101963e-01	
1.465000e+00	9.910714e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.095728e-01	
1.466000e+00	9.925595e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.089504e-01	
1.467000e+00	9.940476e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.083291e-01	
1.468000e+00	9.955357e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.077089e-01	
1.469000e+00	9.970238e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.070898e-01	
1.470000e+00	9.985119e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.064717e-01	
1.471000e+00	1.000000e+00	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	7.058548e-01	
