adhmk	adhmk	kod	nod	vud	mdflw	rbf	
6.880000e-01	2.709606e-01	1.624502e-01	1.588339e-02	3.573410e-01	9.983964e-01	1.218516e+00	
6.890000e-01	2.715158e-01	1.624428e-01	1.586300e-02	3.566884e-01	9.983964e-01	1.218516e+00	
6.900000e-01	2.720711e-01	1.624354e-01	1.584260e-02	3.560370e-01	9.983964e-01	1.218516e+00	
6.910000e-01	2.726263e-01	1.624280e-01	1.582221e-02	3.553868e-01	9.983964e-01	1.218516e+00	
6.920000e-01	2.731816e-01	1.624206e-01	1.580182e-02	3.547379e-01	9.983964e-01	1.218516e+00	
6.930000e-01	2.737368e-01	1.624131e-01	1.578142e-02	3.540901e-01	9.983964e-01	1.218516e+00	
6.940000e-01	2.742921e-01	1.624057e-01	1.576103e-02	3.534435e-01	9.983964e-01	1.218516e+00	
6.950000e-01	2.748473e-01	1.623982e-01	1.574064e-02	3.527981e-01	9.983964e-01	1.218516e+00	
6.960000e-01	2.754026e-01	1.623907e-01	1.572025e-02	3.521539e-01	9.983964e-01	1.218516e+00	
6.970000e-01	2.759578e-01	1.623832e-01	1.569985e-02	3.515109e-01	9.983964e-01	1.218516e+00	
6.980000e-01	2.765130e-01	1.623757e-01	1.567946e-02	3.508690e-01	9.983964e-01	1.218516e+00	
6.990000e-01	2.770683e-01	1.623682e-01	1.565907e-02	3.502283e-01	9.983964e-01	1.218516e+00	
7.000000e-01	2.776235e-01	1.623606e-01	1.563867e-02	3.495888e-01	9.983964e-01	1.218516e+00	
7.010000e-01	2.781788e-01	1.623531e-01	1.561828e-02	3.489504e-01	9.983964e-01	1.218516e+00	
7.020000e-01	2.787340e-01	1.623455e-01	1.559789e-02	3.483132e-01	9.983964e-01	1.218516e+00	
7.030000e-01	2.792893e-01	1.623379e-01	1.557750e-02	3.476772e-01	9.983964e-01	1.218516e+00	
7.040000e-01	2.798445e-01	1.623304e-01	1.555710e-02	3.470422e-01	9.983964e-01	1.218516e+00	
7.050000e-01	2.803998e-01	1.623227e-01	1.553671e-02	3.464085e-01	9.983964e-01	1.218516e+00	
7.060000e-01	2.809550e-01	1.623151e-01	1.551632e-02	3.457758e-01	9.983964e-01	1.218516e+00	
7.070000e-01	2.815103e-01	1.623075e-01	1.549592e-02	3.451443e-01	9.983964e-01	1.218516e+00	
7.080000e-01	2.820655e-01	1.622998e-01	1.547553e-02	3.445139e-01	9.983964e-01	1.218516e+00	
7.090000e-01	2.826208e-01	1.622922e-01	1.545514e-02	3.438846e-01	9.983964e-01	1.218516e+00	
7.100000e-01	2.831760e-01	1.622845e-01	1.543475e-02	3.432565e-01	9.983964e-01	1.218516e+00	
7.110000e-01	2.837313e-01	1.622768e-01	1.541435e-02	3.426294e-01	9.983964e-01	1.218516e+00	
7.120000e-01	2.842865e-01	1.622691e-01	1.539396e-02	3.420035e-01	9.983964e-01	1.218516e+00	
7.130000e-01	2.848418e-01	1.622614e-01	1.537357e-02	3.413786e-01	9.983964e-01	1.218516e+00	
7.140000e-01	2.853970e-01	1.622536e-01	1.535317e-02	3.407549e-01	9.983964e-01	1.218516e+00	
7.150000e-01	2.859522e-01	1.622459e-01	1.533278e-02	3.401322e-01	9.983964e-01	1.218516e+00	
7.160000e-01	2.865075e-01	1.622381e-01	1.531239e-02	3.395107e-01	9.983964e-01	1.218516e+00	
7.170000e-01	2.870627e-01	1.622303e-01	1.529200e-02	3.388902e-01	9.983964e-01	1.218516e+00	
7.180000e-01	2.876180e-01	1.622226e-01	1.527160e-02	3.382708e-01	9.983964e-01	1.218516e+00	
7.190000e-01	2.881732e-01	1.622147e-01	1.525121e-02	3.376524e-01	9.983964e-01	1.218516e+00	
7.200000e-01	2.887285e-01	1.622069e-01	1.523082e-02	3.370351e-01	9.983964e-01	1.218516e+00	
7.210000e-01	2.892837e-01	1.621991e-01	1.521042e-02	3.364189e-01	9.983964e-01	1.218516e+00	
7.220000e-01	2.898390e-01	1.621912e-01	1.519003e-02	3.358038e-01	9.983964e-01	1.218516e+00	
7.230000e-01	2.903942e-01	1.621834e-01	1.516964e-02	3.351897e-01	9.983964e-01	1.218516e+00	
7.240000e-01	2.909495e-01	1.621755e-01	1.514925e-02	3.345766e-01	9.983964e-01	1.218516e+00	
7.250000e-01	2.915047e-01	1.621676e-01	1.512885e-02	3.339646e-01	9.983964e-01	1.218516e+00	
7.260000e-01	2.920600e-01	1.621597e-01	1.510846e-02	3.333537e-01	9.983964e-01	1.218516e+00	
7.270000e-01	2.926152e-01	1.621517e-01	1.508807e-02	3.327438e-01	9.983964e-01	1.218516e+00	
7.280000e-01	2.931705e-01	1.621438e-01	1.506767e-02	3.321349e-01	9.983964e-01	1.218516e+00	
7.290000e-01	2.937257e-01	1.621358e-01	1.504728e-02	3.315270e-01	9.983964e-01	1.218516e+00	
7.300000e-01	2.942810e-01	1.621279e-01	1.502689e-02	3.309202e-01	9.983964e-01	1.218516e+00	
7.310000e-01	2.948362e-01	1.621199e-01	1.500650e-02	3.303143e-01	9.983964e-01	1.218516e+00	
7.320000e-01	2.953914e-01	1.621119e-01	1.498610e-02	3.297095e-01	9.983964e-01	1.218516e+00	
7.330000e-01	2.959467e-01	1.621038e-01	1.496571e-02	3.291058e-01	9.983964e-01	1.218516e+00	
7.340000e-01	2.965019e-01	1.620958e-01	1.494532e-02	3.285030e-01	9.983964e-01	1.218516e+00	
7.350000e-01	2.970572e-01	1.620877e-01	1.492492e-02	3.279012e-01	9.983964e-01	1.218516e+00	
7.360000e-01	2.976124e-01	1.620797e-01	1.490453e-02	3.273004e-01	9.983964e-01	1.218516e+00	
7.370000e-01	2.981677e-01	1.620716e-01	1.488414e-02	3.267006e-01	9.983964e-01	1.218516e+00	
7.380000e-01	2.987229e-01	1.620635e-01	1.486375e-02	3.261018e-01	9.983964e-01	1.218516e+00	
7.390000e-01	2.992782e-01	1.620554e-01	1.484335e-02	3.255040e-01	9.983964e-01	1.218516e+00	
7.400000e-01	2.998334e-01	1.620472e-01	1.482296e-02	3.249072e-01	9.983964e-01	1.218516e+00	
7.410000e-01	3.003887e-01	1.620391e-01	1.480257e-02	3.243113e-01	9.983964e-01	1.218516e+00	
7.420000e-01	3.009439e-01	1.620309e-01	1.478217e-02	3.237164e-01	9.983964e-01	1.218516e+00	
7.430000e-01	3.014992e-01	1.620227e-01	1.476178e-02	3.231225e-01	9.983964e-01	1.218516e+00	
7.440000e-01	3.020544e-01	1.620145e-01	1.474139e-02	3.225296e-01	9.983964e-01	1.218516e+00	
7.450000e-01	3.026097e-01	1.620063e-01	1.472100e-02	3.219376e-01	9.983964e-01	1.218516e+00	
7.460000e-01	3.031649e-01	1.619981e-01	1.470060e-02	3.213466e-01	9.983964e-01	1.218516e+00	
7.470000e-01	3.037202e-01	1.619898e-01	1.468021e-02	3.207565e-01	9.983964e-01	1.218516e+00	
7.480000e-01	3.042754e-01	1.619816e-01	1.465982e-02	3.201674e-01	9.983964e-01	1.218516e+00	
7.490000e-01	3.048306e-01	1.619733e-01	1.463942e-02	3.195792e-01	9.983964e-01	1.218516e+00	
7.500000e-01	3.053859e-01	1.619650e-01	1.461903e-02	3.189920e-01	9.983964e-01	1.218516e+00	
7.510000e-01	3.059411e-01	1.619567e-01	1.459864e-02	3.184057e-01	9.983964e-01	1.218516e+00	
7.520000e-01	3.064964e-01	1.619483e-01	1.457825e-02	3.178204e-01	9.983964e-01	1.218516e+00	
7.530000e-01	3.070516e-01	1.619400e-01	1.455785e-02	3.172359e-01	9.983964e-01	1.218516e+00	
7.540000e-01	3.076069e-01	1.619316e-01	1.453746e-02	3.166524e-01	9.983964e-01	1.218516e+00	
7.550000e-01	3.081621e-01	1.619232e-01	1.451707e-02	3.160699e-01	9.983964e-01	1.218516e+00	
7.560000e-01	3.087174e-01	1.619148e-01	1.449667e-02	3.154882e-01	9.983964e-01	1.218516e+00	
7.570000e-01	3.092726e-01	1.619064e-01	1.447628e-02	3.149075e-01	9.983964e-01	1.218516e+00	
7.580000e-01	3.098279e-01	1.618980e-01	1.445589e-02	3.143276e-01	9.983964e-01	1.218516e+00	
7.590000e-01	3.103831e-01	1.618895e-01	1.443550e-02	3.137487e-01	9.983964e-01	1.218516e+00	
7.600000e-01	3.109384e-01	1.618810e-01	1.441510e-02	3.131707e-01	9.983964e-01	1.218516e+00	
7.610000e-01	3.114936e-01	1.618726e-01	1.439471e-02	3.125936e-01	9.983964e-01	1.218516e+00	
7.620000e-01	3.120489e-01	1.618640e-01	1.437432e-02	3.120174e-01	9.983964e-01	1.218516e+00	
7.630000e-01	3.126041e-01	1.618555e-01	1.435392e-02	3.114421e-01	9.983964e-01	1.218516e+00	
7.640000e-01	3.131594e-01	1.618470e-01	1.433353e-02	3.108677e-01	9.983964e-01	1.218516e+00	
7.650000e-01	3.137146e-01	1.618384e-01	1.431314e-02	3.102941e-01	9.983964e-01	1.218516e+00	
7.660000e-01	3.142699e-01	1.618298e-01	1.429275e-02	3.097215e-01	9.983964e-01	1.218516e+00	
7.670000e-01	3.148251e-01	1.618212e-01	1.427235e-02	3.091497e-01	9.983964e-01	1.218516e+00	
7.680000e-01	3.153803e-01	1.618126e-01	1.425196e-02	3.085788e-01	9.983964e-01	1.218516e+00	
7.690000e-01	3.159356e-01	1.618040e-01	1.423157e-02	3.080088e-01	9.983964e-01	1.218516e+00	
7.700000e-01	3.164908e-01	1.617953e-01	1.421117e-02	3.074396e-01	9.983964e-01	1.218516e+00	
7.710000e-01	3.170461e-01	1.617867e-01	1.419078e-02	3.068713e-01	9.983964e-01	1.218516e+00	
7.720000e-01	3.176013e-01	1.617780e-01	1.417039e-02	3.063039e-01	9.983964e-01	1.218516e+00	
7.730000e-01	3.181566e-01	1.617693e-01	1.415000e-02	3.057373e-01	9.983964e-01	1.218516e+00	
7.740000e-01	3.187118e-01	1.617605e-01	1.412960e-02	3.051716e-01	9.983964e-01	1.218516e+00	
7.750000e-01	3.192671e-01	1.617518e-01	1.410921e-02	3.046067e-01	9.983964e-01	1.218516e+00	
7.760000e-01	3.198223e-01	1.617430e-01	1.408882e-02	3.040427e-01	9.983964e-01	1.218516e+00	
7.770000e-01	3.203776e-01	1.617342e-01	1.406842e-02	3.034795e-01	9.983964e-01	1.218516e+00	
7.780000e-01	3.209328e-01	1.617254e-01	1.404803e-02	3.029172e-01	9.983964e-01	1.218516e+00	
7.790000e-01	3.214881e-01	1.617166e-01	1.402764e-02	3.023557e-01	9.983964e-01	1.218516e+00	
7.800000e-01	3.220433e-01	1.617078e-01	1.400725e-02	3.017951e-01	9.983964e-01	1.218516e+00	
7.810000e-01	3.225986e-01	1.616989e-01	1.398685e-02	3.012353e-01	9.983964e-01	1.218516e+00	
7.820000e-01	3.231538e-01	1.616900e-01	1.396646e-02	3.006763e-01	9.983964e-01	1.218516e+00	
7.830000e-01	3.237091e-01	1.616811e-01	1.394607e-02	3.001181e-01	9.983964e-01	1.218516e+00	
7.840000e-01	3.242643e-01	1.616722e-01	1.392567e-02	2.995608e-01	9.983964e-01	1.218516e+00	
7.850000e-01	3.248195e-01	1.616633e-01	1.390528e-02	2.990042e-01	9.983964e-01	1.218516e+00	
7.860000e-01	3.253748e-01	1.616543e-01	1.388489e-02	2.984485e-01	9.983964e-01	1.218516e+00	
7.870000e-01	3.259300e-01	1.616453e-01	1.386450e-02	2.978936e-01	9.983964e-01	1.218516e+00	
7.880000e-01	3.264853e-01	1.616363e-01	1.384410e-02	2.973395e-01	9.983964e-01	1.218516e+00	
7.890000e-01	3.270405e-01	1.616273e-01	1.382371e-02	2.967863e-01	9.983964e-01	1.218516e+00	
7.900000e-01	3.275958e-01	1.616183e-01	1.380332e-02	2.962338e-01	9.983964e-01	1.218516e+00	
7.910000e-01	3.281510e-01	1.616092e-01	1.378292e-02	2.956821e-01	9.983964e-01	1.218516e+00	
7.920000e-01	3.287063e-01	1.616002e-01	1.376253e-02	2.951312e-01	9.983964e-01	1.218516e+00	
7.930000e-01	3.292615e-01	1.615911e-01	1.374214e-02	2.945812e-01	9.983964e-01	1.218516e+00	
7.940000e-01	3.298168e-01	1.615819e-01	1.372175e-02	2.940319e-01	9.983964e-01	1.218516e+00	
7.950000e-01	3.303720e-01	1.615728e-01	1.370135e-02	2.934833e-01	9.983964e-01	1.218516e+00	
7.960000e-01	3.309273e-01	1.615636e-01	1.368096e-02	2.929356e-01	9.983964e-01	1.218516e+00	
7.970000e-01	3.314825e-01	1.615545e-01	1.366057e-02	2.923887e-01	9.983964e-01	1.218516e+00	
7.980000e-01	3.320378e-01	1.615453e-01	1.364017e-02	2.918425e-01	9.983964e-01	1.218516e+00	
7.990000e-01	3.325930e-01	1.615360e-01	1.361978e-02	2.912971e-01	9.983964e-01	1.218516e+00	
8.000000e-01	3.331483e-01	1.615268e-01	1.359939e-02	2.907525e-01	9.983964e-01	1.218516e+00	
8.010000e-01	3.337035e-01	1.615175e-01	1.357900e-02	2.902087e-01	9.983964e-01	1.218516e+00	
8.020000e-01	3.342587e-01	1.615082e-01	1.355860e-02	2.896656e-01	9.983964e-01	1.218516e+00	
8.030000e-01	3.348140e-01	1.614989e-01	1.353821e-02	2.891233e-01	9.983964e-01	1.218516e+00	
8.040000e-01	3.353692e-01	1.614896e-01	1.351782e-02	2.885817e-01	9.983964e-01	1.218516e+00	
8.050000e-01	3.359245e-01	1.614803e-01	1.349742e-02	2.880409e-01	9.983964e-01	1.218516e+00	
8.060000e-01	3.364797e-01	1.614709e-01	1.347703e-02	2.875009e-01	9.983964e-01	1.218516e+00	
8.070000e-01	3.370350e-01	1.614615e-01	1.345664e-02	2.869616e-01	9.983964e-01	1.218516e+00	
8.080000e-01	3.375902e-01	1.614521e-01	1.343625e-02	2.864231e-01	9.983964e-01	1.218516e+00	
8.090000e-01	3.381455e-01	1.614426e-01	1.341585e-02	2.858853e-01	9.983964e-01	1.218516e+00	
8.100000e-01	3.387007e-01	1.614332e-01	1.339546e-02	2.853482e-01	9.983964e-01	1.218516e+00	
8.110000e-01	3.392560e-01	1.614237e-01	1.337507e-02	2.848119e-01	9.983964e-01	1.218516e+00	
8.120000e-01	3.398112e-01	1.614142e-01	1.335467e-02	2.842763e-01	9.983964e-01	1.218516e+00	
8.130000e-01	3.403665e-01	1.614047e-01	1.333428e-02	2.837415e-01	9.983964e-01	1.218516e+00	
8.140000e-01	3.409217e-01	1.613951e-01	1.331389e-02	2.832074e-01	9.983964e-01	1.218516e+00	
8.150000e-01	3.414770e-01	1.613856e-01	1.329349e-02	2.826740e-01	9.983964e-01	1.218516e+00	
8.160000e-01	3.420322e-01	1.613760e-01	1.327310e-02	2.821414e-01	9.983964e-01	1.218516e+00	
8.170000e-01	3.425875e-01	1.613663e-01	1.325271e-02	2.816094e-01	9.983964e-01	1.218516e+00	
8.180000e-01	3.431427e-01	1.613567e-01	1.323232e-02	2.810782e-01	9.983964e-01	1.218516e+00	
8.190000e-01	3.436979e-01	1.613471e-01	1.321192e-02	2.805478e-01	9.983964e-01	1.218516e+00	
8.200000e-01	3.442532e-01	1.613374e-01	1.319153e-02	2.800180e-01	9.983964e-01	1.218516e+00	
8.210000e-01	3.448084e-01	1.613277e-01	1.317114e-02	2.794889e-01	9.983964e-01	1.218516e+00	
8.220000e-01	3.453637e-01	1.613179e-01	1.315074e-02	2.789606e-01	9.983964e-01	1.218516e+00	
8.230000e-01	3.459189e-01	1.613082e-01	1.313035e-02	2.784329e-01	9.983964e-01	1.218516e+00	
8.240000e-01	3.464742e-01	1.612984e-01	1.310996e-02	2.779060e-01	9.983964e-01	1.218516e+00	
8.250000e-01	3.470294e-01	1.612886e-01	1.308957e-02	2.773798e-01	9.983964e-01	1.218516e+00	
8.260000e-01	3.475847e-01	1.612788e-01	1.306917e-02	2.768542e-01	9.983964e-01	1.218516e+00	
8.270000e-01	3.481399e-01	1.612689e-01	1.304878e-02	2.763294e-01	9.983964e-01	1.218516e+00	
8.280000e-01	3.486952e-01	1.612591e-01	1.302839e-02	2.758052e-01	9.983964e-01	1.218516e+00	
8.290000e-01	3.492504e-01	1.612492e-01	1.300799e-02	2.752818e-01	9.983964e-01	1.218516e+00	
8.300000e-01	3.498057e-01	1.612393e-01	1.298760e-02	2.747590e-01	9.983964e-01	1.218516e+00	
8.310000e-01	3.503609e-01	1.612293e-01	1.296721e-02	2.742369e-01	9.983964e-01	1.218516e+00	
8.320000e-01	3.509162e-01	1.612193e-01	1.294682e-02	2.737155e-01	9.983964e-01	1.218516e+00	
8.330000e-01	3.514714e-01	1.612094e-01	1.292642e-02	2.731948e-01	9.983964e-01	1.218516e+00	
8.340000e-01	3.520267e-01	1.611993e-01	1.290603e-02	2.726748e-01	9.983964e-01	1.218516e+00	
8.350000e-01	3.525819e-01	1.611893e-01	1.288564e-02	2.721554e-01	9.983964e-01	1.218516e+00	
8.360000e-01	3.531371e-01	1.611792e-01	1.286524e-02	2.716367e-01	9.983964e-01	1.218516e+00	
8.370000e-01	3.536924e-01	1.611691e-01	1.284485e-02	2.711187e-01	9.983964e-01	1.218516e+00	
8.380000e-01	3.542476e-01	1.611590e-01	1.282446e-02	2.706014e-01	9.983964e-01	1.218516e+00	
8.390000e-01	3.548029e-01	1.611489e-01	1.280407e-02	2.700847e-01	9.983964e-01	1.218516e+00	
8.400000e-01	3.553581e-01	1.611387e-01	1.278367e-02	2.695687e-01	9.983964e-01	1.218516e+00	
8.410000e-01	3.559134e-01	1.611285e-01	1.276328e-02	2.690533e-01	9.983964e-01	1.218516e+00	
8.420000e-01	3.564686e-01	1.611183e-01	1.274289e-02	2.685386e-01	9.983964e-01	1.218516e+00	
8.430000e-01	3.570239e-01	1.611081e-01	1.272249e-02	2.680246e-01	9.983964e-01	1.218516e+00	
8.440000e-01	3.575791e-01	1.610978e-01	1.270210e-02	2.675112e-01	9.983964e-01	1.218516e+00	
8.450000e-01	3.581344e-01	1.610875e-01	1.268171e-02	2.669985e-01	9.983964e-01	1.218516e+00	
8.460000e-01	3.586896e-01	1.610772e-01	1.266132e-02	2.664864e-01	9.983964e-01	1.218516e+00	
8.470000e-01	3.592449e-01	1.610669e-01	1.264092e-02	2.659749e-01	9.983964e-01	1.218516e+00	
8.480000e-01	3.598001e-01	1.610565e-01	1.262053e-02	2.654641e-01	9.983964e-01	1.218516e+00	
8.490000e-01	3.603554e-01	1.610461e-01	1.260014e-02	2.649540e-01	9.983964e-01	1.218516e+00	
8.500000e-01	3.609106e-01	1.610357e-01	1.257974e-02	2.644444e-01	9.983964e-01	1.218516e+00	
8.510000e-01	3.614659e-01	1.610252e-01	1.255935e-02	2.639356e-01	9.983964e-01	1.218516e+00	
8.520000e-01	3.620211e-01	1.610148e-01	1.253896e-02	2.634273e-01	9.983964e-01	1.218516e+00	
8.530000e-01	3.625763e-01	1.610043e-01	1.251857e-02	2.629197e-01	9.983964e-01	1.218516e+00	
8.540000e-01	3.631316e-01	1.609937e-01	1.249817e-02	2.624127e-01	9.983964e-01	1.218516e+00	
8.550000e-01	3.636868e-01	1.609832e-01	1.247778e-02	2.619063e-01	9.983964e-01	1.218516e+00	
8.560000e-01	3.642421e-01	1.609726e-01	1.245739e-02	2.614006e-01	9.983964e-01	1.218516e+00	
8.570000e-01	3.647973e-01	1.609620e-01	1.243699e-02	2.608955e-01	9.983964e-01	1.218516e+00	
8.580000e-01	3.653526e-01	1.609514e-01	1.241660e-02	2.603910e-01	9.983964e-01	1.218516e+00	
8.590000e-01	3.659078e-01	1.609407e-01	1.239621e-02	2.598871e-01	9.983964e-01	1.218516e+00	
8.600000e-01	3.664631e-01	1.609300e-01	1.237582e-02	2.593839e-01	9.983964e-01	1.218516e+00	
8.610000e-01	3.670183e-01	1.609193e-01	1.235542e-02	2.588812e-01	9.983964e-01	1.218516e+00	
8.620000e-01	3.675736e-01	1.609085e-01	1.233503e-02	2.583792e-01	9.983964e-01	1.218516e+00	
8.630000e-01	3.681288e-01	1.608978e-01	1.231464e-02	2.578778e-01	9.983964e-01	1.218516e+00	
8.640000e-01	3.686841e-01	1.608870e-01	1.229424e-02	2.573770e-01	9.983964e-01	1.218516e+00	
8.650000e-01	3.692393e-01	1.608761e-01	1.227385e-02	2.568767e-01	9.983964e-01	1.218516e+00	
8.660000e-01	3.697946e-01	1.608653e-01	1.225346e-02	2.563771e-01	9.983964e-01	1.218516e+00	
8.670000e-01	3.703498e-01	1.608544e-01	1.223307e-02	2.558781e-01	9.983964e-01	1.218516e+00	
8.680000e-01	3.709051e-01	1.608435e-01	1.221267e-02	2.553797e-01	9.983964e-01	1.218516e+00	
8.690000e-01	3.714603e-01	1.608325e-01	1.219228e-02	2.548819e-01	9.983964e-01	1.218516e+00	
8.700000e-01	3.720155e-01	1.608216e-01	1.217189e-02	2.543847e-01	9.983964e-01	1.218516e+00	
8.710000e-01	3.725708e-01	1.608106e-01	1.215149e-02	2.538880e-01	9.983964e-01	1.218516e+00	
8.720000e-01	3.731260e-01	1.607995e-01	1.213110e-02	2.533920e-01	9.983964e-01	1.218516e+00	
8.730000e-01	3.736813e-01	1.607885e-01	1.211071e-02	2.528965e-01	9.983964e-01	1.218516e+00	
8.740000e-01	3.742365e-01	1.607774e-01	1.209032e-02	2.524017e-01	9.983964e-01	1.218516e+00	
8.750000e-01	3.747918e-01	1.607663e-01	1.206992e-02	2.519074e-01	9.983964e-01	1.218516e+00	
8.760000e-01	3.753470e-01	1.607551e-01	1.204953e-02	2.514137e-01	9.983964e-01	1.218516e+00	
8.770000e-01	3.759023e-01	1.607439e-01	1.202914e-02	2.509205e-01	9.983964e-01	1.218516e+00	
8.780000e-01	3.764575e-01	1.607327e-01	1.200874e-02	2.504280e-01	9.983964e-01	1.218516e+00	
8.790000e-01	3.770128e-01	1.607215e-01	1.198835e-02	2.499360e-01	9.983964e-01	1.218516e+00	
8.800000e-01	3.775680e-01	1.607102e-01	1.196796e-02	2.494446e-01	9.983964e-01	1.218516e+00	
8.810000e-01	3.781233e-01	1.606989e-01	1.194757e-02	2.489538e-01	9.983964e-01	1.218516e+00	
8.820000e-01	3.786785e-01	1.606876e-01	1.192717e-02	2.484635e-01	9.983964e-01	1.218516e+00	
8.830000e-01	3.792338e-01	1.606762e-01	1.190678e-02	2.479738e-01	9.983964e-01	1.218516e+00	
8.840000e-01	3.797890e-01	1.606648e-01	1.188639e-02	2.474847e-01	9.983964e-01	1.218516e+00	
8.850000e-01	3.803443e-01	1.606534e-01	1.186599e-02	2.469961e-01	9.983964e-01	1.218516e+00	
8.860000e-01	3.808995e-01	1.606420e-01	1.184560e-02	2.465081e-01	9.983964e-01	1.218516e+00	
8.870000e-01	3.814547e-01	1.606305e-01	1.182521e-02	2.460206e-01	9.983964e-01	1.218516e+00	
8.880000e-01	3.820100e-01	1.606190e-01	1.180482e-02	2.455337e-01	9.983964e-01	1.218516e+00	
8.890000e-01	3.825652e-01	1.606074e-01	1.178442e-02	2.450474e-01	9.983964e-01	1.218516e+00	
8.900000e-01	3.831205e-01	1.605958e-01	1.176403e-02	2.445616e-01	9.983964e-01	1.218516e+00	
8.910000e-01	3.836757e-01	1.605842e-01	1.174364e-02	2.440763e-01	9.983964e-01	1.218516e+00	
8.920000e-01	3.842310e-01	1.605726e-01	1.172324e-02	2.435916e-01	9.983964e-01	1.218516e+00	
8.930000e-01	3.847862e-01	1.605609e-01	1.170285e-02	2.431075e-01	9.983964e-01	1.218516e+00	
8.940000e-01	3.853415e-01	1.605492e-01	1.168246e-02	2.426239e-01	9.983964e-01	1.218516e+00	
8.950000e-01	3.858967e-01	1.605375e-01	1.166207e-02	2.421408e-01	9.983964e-01	1.218516e+00	
8.960000e-01	3.864520e-01	1.605257e-01	1.164167e-02	2.416583e-01	9.983964e-01	1.218516e+00	
8.970000e-01	3.870072e-01	1.605139e-01	1.162128e-02	2.411763e-01	9.983964e-01	1.218516e+00	
8.980000e-01	3.875625e-01	1.605020e-01	1.160089e-02	2.406948e-01	9.983964e-01	1.218516e+00	
8.990000e-01	3.881177e-01	1.604902e-01	1.158049e-02	2.402139e-01	9.983964e-01	1.218516e+00	
9.000000e-01	3.886730e-01	1.604783e-01	1.156010e-02	2.397335e-01	9.983964e-01	1.218516e+00	
9.010000e-01	3.892282e-01	1.604663e-01	1.153971e-02	2.392536e-01	9.983964e-01	1.218516e+00	
9.020000e-01	3.897835e-01	1.604544e-01	1.151932e-02	2.387743e-01	9.983964e-01	1.218516e+00	
9.030000e-01	3.903387e-01	1.604424e-01	1.149892e-02	2.382955e-01	9.983964e-01	1.218516e+00	
9.040000e-01	3.908939e-01	1.604303e-01	1.147853e-02	2.378172e-01	9.983964e-01	1.218516e+00	
9.050000e-01	3.914492e-01	1.604182e-01	1.145814e-02	2.373395e-01	9.983964e-01	1.218516e+00	
9.060000e-01	3.920044e-01	1.604061e-01	1.143774e-02	2.368622e-01	9.983964e-01	1.218516e+00	
9.070000e-01	3.925597e-01	1.603940e-01	1.141735e-02	2.363855e-01	9.983964e-01	1.218516e+00	
9.080000e-01	3.931149e-01	1.603818e-01	1.139696e-02	2.359093e-01	9.983964e-01	1.218516e+00	
9.090000e-01	3.936702e-01	1.603696e-01	1.137657e-02	2.354336e-01	9.983964e-01	1.218516e+00	
9.100000e-01	3.942254e-01	1.603574e-01	1.135617e-02	2.349585e-01	9.983964e-01	1.218516e+00	
9.110000e-01	3.947807e-01	1.603451e-01	1.133578e-02	2.344838e-01	9.983964e-01	1.218516e+00	
9.120000e-01	3.953359e-01	1.603328e-01	1.131539e-02	2.340096e-01	9.983964e-01	1.218516e+00	
9.130000e-01	3.958912e-01	1.603204e-01	1.129499e-02	2.335360e-01	9.983964e-01	1.218516e+00	
9.140000e-01	3.964464e-01	1.603080e-01	1.127460e-02	2.330629e-01	9.983964e-01	1.218516e+00	
9.150000e-01	3.970017e-01	1.602956e-01	1.125421e-02	2.325902e-01	9.983964e-01	1.218516e+00	
9.160000e-01	3.975569e-01	1.602831e-01	1.123382e-02	2.321181e-01	9.983964e-01	1.218516e+00	
9.170000e-01	3.981122e-01	1.602706e-01	1.121342e-02	2.316465e-01	9.983964e-01	1.218516e+00	
9.180000e-01	3.986674e-01	1.602581e-01	1.119303e-02	2.311753e-01	9.983964e-01	1.218516e+00	
9.190000e-01	3.992227e-01	1.602455e-01	1.117264e-02	2.307047e-01	9.983964e-01	1.218516e+00	
9.200000e-01	3.997779e-01	1.602329e-01	1.115224e-02	2.302345e-01	9.983964e-01	1.218516e+00	
9.210000e-01	4.003331e-01	1.602203e-01	1.113185e-02	2.297649e-01	9.983964e-01	1.218516e+00	
9.220000e-01	4.008884e-01	1.602076e-01	1.111146e-02	2.292957e-01	9.983964e-01	1.218516e+00	
9.230000e-01	4.014436e-01	1.601949e-01	1.109107e-02	2.288271e-01	9.983964e-01	1.218516e+00	
9.240000e-01	4.019989e-01	1.601822e-01	1.107067e-02	2.283589e-01	9.983964e-01	1.218516e+00	
9.250000e-01	4.025541e-01	1.601694e-01	1.105028e-02	2.278912e-01	9.983964e-01	1.218516e+00	
9.260000e-01	4.031094e-01	1.601565e-01	1.102989e-02	2.274240e-01	9.983964e-01	1.218516e+00	
9.270000e-01	4.036646e-01	1.601437e-01	1.100949e-02	2.269573e-01	9.983964e-01	1.218516e+00	
9.280000e-01	4.042199e-01	1.601308e-01	1.098910e-02	2.264910e-01	9.983964e-01	1.218516e+00	
9.290000e-01	4.047751e-01	1.601178e-01	1.096871e-02	2.260252e-01	9.983964e-01	1.218516e+00	
9.300000e-01	4.053304e-01	1.601048e-01	1.094832e-02	2.255600e-01	9.983964e-01	1.218516e+00	
9.310000e-01	4.058856e-01	1.600918e-01	1.092792e-02	2.250951e-01	9.983964e-01	1.218516e+00	
9.320000e-01	4.064409e-01	1.600788e-01	1.090753e-02	2.246308e-01	9.983964e-01	1.218516e+00	
