anpx	anpx	kod	nod	vud	mdflw	rbf	
3.830000e+00	5.244300e-01	5.846450e-01	2.319499e-01	2.899857e+00	3.373660e+00	1.303183e+00	
3.840000e+00	5.255157e-01	5.858790e-01	2.326037e-01	2.907807e+00	3.380631e+00	1.303435e+00	
3.850000e+00	5.266015e-01	5.871134e-01	2.332578e-01	2.915760e+00	3.387605e+00	1.303686e+00	
3.860000e+00	5.276873e-01	5.883482e-01	2.339120e-01	2.923716e+00	3.394581e+00	1.303938e+00	
3.870000e+00	5.287731e-01	5.895834e-01	2.345665e-01	2.931674e+00	3.401559e+00	1.304190e+00	
3.880000e+00	5.298588e-01	5.908189e-01	2.352212e-01	2.939634e+00	3.408539e+00	1.304442e+00	
3.890000e+00	5.309446e-01	5.920549e-01	2.358761e-01	2.947598e+00	3.415522e+00	1.304694e+00	
3.900000e+00	5.320304e-01	5.932912e-01	2.365312e-01	2.955563e+00	3.422506e+00	1.304947e+00	
3.910000e+00	5.331162e-01	5.945279e-01	2.371865e-01	2.963532e+00	3.429493e+00	1.305199e+00	
3.920000e+00	5.342020e-01	5.957650e-01	2.378420e-01	2.971502e+00	3.436482e+00	1.305452e+00	
3.930000e+00	5.352877e-01	5.970025e-01	2.384977e-01	2.979476e+00	3.443474e+00	1.305704e+00	
3.940000e+00	5.363735e-01	5.982404e-01	2.391537e-01	2.987452e+00	3.450467e+00	1.305957e+00	
3.950000e+00	5.374593e-01	5.994787e-01	2.398098e-01	2.995430e+00	3.457463e+00	1.306209e+00	
3.960000e+00	5.385451e-01	6.007173e-01	2.404662e-01	3.003411e+00	3.464461e+00	1.306462e+00	
3.970000e+00	5.396308e-01	6.019564e-01	2.411227e-01	3.011395e+00	3.471461e+00	1.306715e+00	
3.980000e+00	5.407166e-01	6.031958e-01	2.417795e-01	3.019381e+00	3.478464e+00	1.306968e+00	
3.990000e+00	5.418024e-01	6.044357e-01	2.424365e-01	3.027370e+00	3.485469e+00	1.307221e+00	
4.000000e+00	5.428882e-01	6.056759e-01	2.430937e-01	3.035361e+00	3.492476e+00	1.307475e+00	
4.010000e+00	5.439739e-01	6.069165e-01	2.437511e-01	3.043355e+00	3.499485e+00	1.307728e+00	
4.020000e+00	5.450597e-01	6.081575e-01	2.444088e-01	3.051351e+00	3.506496e+00	1.307981e+00	
4.030000e+00	5.461455e-01	6.093989e-01	2.450666e-01	3.059350e+00	3.513510e+00	1.308235e+00	
4.040000e+00	5.472313e-01	6.106407e-01	2.457246e-01	3.067352e+00	3.520526e+00	1.308489e+00	
4.050000e+00	5.483170e-01	6.118829e-01	2.463829e-01	3.075356e+00	3.527544e+00	1.308742e+00	
4.060000e+00	5.494028e-01	6.131254e-01	2.470414e-01	3.083362e+00	3.534564e+00	1.308996e+00	
4.070000e+00	5.504886e-01	6.143684e-01	2.477001e-01	3.091372e+00	3.541587e+00	1.309250e+00	
4.080000e+00	5.515744e-01	6.156118e-01	2.483590e-01	3.099383e+00	3.548611e+00	1.309504e+00	
4.090000e+00	5.526602e-01	6.168555e-01	2.490181e-01	3.107398e+00	3.555638e+00	1.309758e+00	
4.100000e+00	5.537459e-01	6.180997e-01	2.496774e-01	3.115415e+00	3.562668e+00	1.310012e+00	
4.110000e+00	5.548317e-01	6.193442e-01	2.503369e-01	3.123434e+00	3.569699e+00	1.310267e+00	
4.120000e+00	5.559175e-01	6.205891e-01	2.509967e-01	3.131456e+00	3.576733e+00	1.310521e+00	
4.130000e+00	5.570033e-01	6.218344e-01	2.516566e-01	3.139481e+00	3.583769e+00	1.310776e+00	
4.140000e+00	5.580890e-01	6.230802e-01	2.523168e-01	3.147508e+00	3.590807e+00	1.311030e+00	
4.150000e+00	5.591748e-01	6.243263e-01	2.529772e-01	3.155538e+00	3.597848e+00	1.311285e+00	
4.160000e+00	5.602606e-01	6.255728e-01	2.536378e-01	3.163571e+00	3.604890e+00	1.311540e+00	
4.170000e+00	5.613464e-01	6.268197e-01	2.542986e-01	3.171606e+00	3.611935e+00	1.311795e+00	
4.180000e+00	5.624321e-01	6.280670e-01	2.549596e-01	3.179644e+00	3.618983e+00	1.312050e+00	
4.190000e+00	5.635179e-01	6.293147e-01	2.556208e-01	3.187684e+00	3.626032e+00	1.312305e+00	
4.200000e+00	5.646037e-01	6.305628e-01	2.562823e-01	3.195727e+00	3.633084e+00	1.312560e+00	
4.210000e+00	5.656895e-01	6.318113e-01	2.569440e-01	3.203772e+00	3.640138e+00	1.312815e+00	
4.220000e+00	5.667752e-01	6.330602e-01	2.576058e-01	3.211820e+00	3.647194e+00	1.313071e+00	
4.230000e+00	5.678610e-01	6.343095e-01	2.582679e-01	3.219871e+00	3.654253e+00	1.313326e+00	
4.240000e+00	5.689468e-01	6.355591e-01	2.589302e-01	3.227924e+00	3.661314e+00	1.313582e+00	
4.250000e+00	5.700326e-01	6.368092e-01	2.595928e-01	3.235980e+00	3.668377e+00	1.313838e+00	
4.260000e+00	5.711183e-01	6.380597e-01	2.602555e-01	3.244038e+00	3.675442e+00	1.314093e+00	
4.270000e+00	5.722041e-01	6.393106e-01	2.609184e-01	3.252099e+00	3.682510e+00	1.314349e+00	
4.280000e+00	5.732899e-01	6.405619e-01	2.615816e-01	3.260163e+00	3.689580e+00	1.314605e+00	
4.290000e+00	5.743757e-01	6.418135e-01	2.622450e-01	3.268229e+00	3.696652e+00	1.314861e+00	
4.300000e+00	5.754615e-01	6.430656e-01	2.629086e-01	3.276298e+00	3.703726e+00	1.315118e+00	
4.310000e+00	5.765472e-01	6.443181e-01	2.635724e-01	3.284370e+00	3.710803e+00	1.315374e+00	
4.320000e+00	5.776330e-01	6.455709e-01	2.642364e-01	3.292444e+00	3.717882e+00	1.315630e+00	
4.330000e+00	5.787188e-01	6.468242e-01	2.649007e-01	3.300520e+00	3.724963e+00	1.315887e+00	
4.340000e+00	5.798046e-01	6.480779e-01	2.655651e-01	3.308600e+00	3.732046e+00	1.316143e+00	
4.350000e+00	5.808903e-01	6.493320e-01	2.662298e-01	3.316682e+00	3.739132e+00	1.316400e+00	
4.360000e+00	5.819761e-01	6.505864e-01	2.668947e-01	3.324766e+00	3.746220e+00	1.316657e+00	
4.370000e+00	5.830619e-01	6.518413e-01	2.675598e-01	3.332853e+00	3.753311e+00	1.316914e+00	
4.380000e+00	5.841477e-01	6.530966e-01	2.682251e-01	3.340943e+00	3.760403e+00	1.317171e+00	
4.390000e+00	5.852334e-01	6.543522e-01	2.688906e-01	3.349036e+00	3.767498e+00	1.317428e+00	
4.400000e+00	5.863192e-01	6.556083e-01	2.695564e-01	3.357131e+00	3.774595e+00	1.317685e+00	
4.410000e+00	5.874050e-01	6.568648e-01	2.702224e-01	3.365228e+00	3.781695e+00	1.317942e+00	
4.420000e+00	5.884908e-01	6.581217e-01	2.708885e-01	3.373329e+00	3.788796e+00	1.318200e+00	
4.430000e+00	5.895765e-01	6.593790e-01	2.715549e-01	3.381432e+00	3.795900e+00	1.318457e+00	
4.440000e+00	5.906623e-01	6.606367e-01	2.722216e-01	3.389537e+00	3.803007e+00	1.318715e+00	
4.450000e+00	5.917481e-01	6.618947e-01	2.728884e-01	3.397645e+00	3.810115e+00	1.318973e+00	
4.460000e+00	5.928339e-01	6.631532e-01	2.735554e-01	3.405756e+00	3.817226e+00	1.319230e+00	
4.470000e+00	5.939197e-01	6.644121e-01	2.742227e-01	3.413870e+00	3.824339e+00	1.319488e+00	
4.480000e+00	5.950054e-01	6.656714e-01	2.748902e-01	3.421986e+00	3.831455e+00	1.319746e+00	
4.490000e+00	5.960912e-01	6.669311e-01	2.755579e-01	3.430105e+00	3.838573e+00	1.320004e+00	
4.500000e+00	5.971770e-01	6.681912e-01	2.762258e-01	3.438226e+00	3.845693e+00	1.320263e+00	
4.510000e+00	5.982628e-01	6.694518e-01	2.768940e-01	3.446350e+00	3.852815e+00	1.320521e+00	
4.520000e+00	5.993485e-01	6.707127e-01	2.775623e-01	3.454477e+00	3.859940e+00	1.320779e+00	
4.530000e+00	6.004343e-01	6.719740e-01	2.782309e-01	3.462606e+00	3.867067e+00	1.321038e+00	
4.540000e+00	6.015201e-01	6.732357e-01	2.788997e-01	3.470738e+00	3.874196e+00	1.321297e+00	
4.550000e+00	6.026059e-01	6.744979e-01	2.795687e-01	3.478873e+00	3.881328e+00	1.321555e+00	
4.560000e+00	6.036916e-01	6.757604e-01	2.802379e-01	3.487010e+00	3.888462e+00	1.321814e+00	
4.570000e+00	6.047774e-01	6.770234e-01	2.809074e-01	3.495150e+00	3.895598e+00	1.322073e+00	
4.580000e+00	6.058632e-01	6.782867e-01	2.815770e-01	3.503293e+00	3.902736e+00	1.322332e+00	
4.590000e+00	6.069490e-01	6.795505e-01	2.822469e-01	3.511438e+00	3.909877e+00	1.322591e+00	
4.600000e+00	6.080347e-01	6.808147e-01	2.829170e-01	3.519586e+00	3.917020e+00	1.322850e+00	
4.610000e+00	6.091205e-01	6.820792e-01	2.835874e-01	3.527737e+00	3.924166e+00	1.323110e+00	
4.620000e+00	6.102063e-01	6.833442e-01	2.842579e-01	3.535890e+00	3.931313e+00	1.323369e+00	
4.630000e+00	6.112921e-01	6.846096e-01	2.849287e-01	3.544046e+00	3.938463e+00	1.323629e+00	
4.640000e+00	6.123779e-01	6.858754e-01	2.855997e-01	3.552204e+00	3.945616e+00	1.323888e+00	
4.650000e+00	6.134636e-01	6.871416e-01	2.862709e-01	3.560366e+00	3.952771e+00	1.324148e+00	
4.660000e+00	6.145494e-01	6.884082e-01	2.869423e-01	3.568529e+00	3.959928e+00	1.324408e+00	
4.670000e+00	6.156352e-01	6.896753e-01	2.876139e-01	3.576696e+00	3.967087e+00	1.324668e+00	
4.680000e+00	6.167210e-01	6.909427e-01	2.882858e-01	3.584865e+00	3.974249e+00	1.324928e+00	
4.690000e+00	6.178067e-01	6.922105e-01	2.889579e-01	3.593037e+00	3.981413e+00	1.325188e+00	
4.700000e+00	6.188925e-01	6.934788e-01	2.896302e-01	3.601212e+00	3.988579e+00	1.325448e+00	
4.710000e+00	6.199783e-01	6.947475e-01	2.903027e-01	3.609389e+00	3.995748e+00	1.325709e+00	
4.720000e+00	6.210641e-01	6.960165e-01	2.909754e-01	3.617569e+00	4.002918e+00	1.325969e+00	
4.730000e+00	6.221498e-01	6.972860e-01	2.916484e-01	3.625752e+00	4.010092e+00	1.326230e+00	
4.740000e+00	6.232356e-01	6.985559e-01	2.923216e-01	3.633937e+00	4.017267e+00	1.326490e+00	
4.750000e+00	6.243214e-01	6.998262e-01	2.929950e-01	3.642125e+00	4.024445e+00	1.326751e+00	
4.760000e+00	6.254072e-01	7.010970e-01	2.936686e-01	3.650316e+00	4.031626e+00	1.327012e+00	
4.770000e+00	6.264929e-01	7.023681e-01	2.943425e-01	3.658509e+00	4.038808e+00	1.327273e+00	
4.780000e+00	6.275787e-01	7.036396e-01	2.950165e-01	3.666705e+00	4.045993e+00	1.327534e+00	
4.790000e+00	6.286645e-01	7.049116e-01	2.956908e-01	3.674904e+00	4.053181e+00	1.327795e+00	
4.800000e+00	6.297503e-01	7.061840e-01	2.963653e-01	3.683105e+00	4.060370e+00	1.328056e+00	
4.810000e+00	6.308360e-01	7.074568e-01	2.970401e-01	3.691310e+00	4.067562e+00	1.328318e+00	
4.820000e+00	6.319218e-01	7.087300e-01	2.977150e-01	3.699516e+00	4.074757e+00	1.328579e+00	
4.830000e+00	6.330076e-01	7.100036e-01	2.983902e-01	3.707726e+00	4.081953e+00	1.328841e+00	
4.840000e+00	6.340934e-01	7.112776e-01	2.990656e-01	3.715938e+00	4.089152e+00	1.329102e+00	
4.850000e+00	6.351792e-01	7.125520e-01	2.997412e-01	3.724153e+00	4.096354e+00	1.329364e+00	
4.860000e+00	6.362649e-01	7.138269e-01	3.004171e-01	3.732371e+00	4.103557e+00	1.329626e+00	
4.870000e+00	6.373507e-01	7.151021e-01	3.010931e-01	3.740591e+00	4.110763e+00	1.329888e+00	
4.880000e+00	6.384365e-01	7.163778e-01	3.017694e-01	3.748814e+00	4.117972e+00	1.330150e+00	
4.890000e+00	6.395223e-01	7.176539e-01	3.024459e-01	3.757040e+00	4.125183e+00	1.330412e+00	
4.900000e+00	6.406080e-01	7.189304e-01	3.031227e-01	3.765268e+00	4.132396e+00	1.330675e+00	
4.910000e+00	6.416938e-01	7.202074e-01	3.037996e-01	3.773500e+00	4.139611e+00	1.330937e+00	
4.920000e+00	6.427796e-01	7.214847e-01	3.044768e-01	3.781733e+00	4.146829e+00	1.331200e+00	
4.930000e+00	6.438654e-01	7.227625e-01	3.051542e-01	3.789970e+00	4.154049e+00	1.331462e+00	
4.940000e+00	6.449511e-01	7.240407e-01	3.058318e-01	3.798209e+00	4.161272e+00	1.331725e+00	
4.950000e+00	6.460369e-01	7.253192e-01	3.065097e-01	3.806451e+00	4.168497e+00	1.331988e+00	
4.960000e+00	6.471227e-01	7.265983e-01	3.071878e-01	3.814696e+00	4.175724e+00	1.332251e+00	
4.970000e+00	6.482085e-01	7.278777e-01	3.078661e-01	3.822944e+00	4.182954e+00	1.332514e+00	
4.980000e+00	6.492942e-01	7.291575e-01	3.085446e-01	3.831194e+00	4.190186e+00	1.332777e+00	
4.990000e+00	6.503800e-01	7.304378e-01	3.092234e-01	3.839447e+00	4.197420e+00	1.333040e+00	
5.000000e+00	6.514658e-01	7.317185e-01	3.099023e-01	3.847702e+00	4.204657e+00	1.333303e+00	
5.010000e+00	6.525516e-01	7.329996e-01	3.105815e-01	3.855961e+00	4.211896e+00	1.333567e+00	
5.020000e+00	6.536374e-01	7.342811e-01	3.112609e-01	3.864222e+00	4.219138e+00	1.333830e+00	
5.030000e+00	6.547231e-01	7.355630e-01	3.119406e-01	3.872486e+00	4.226381e+00	1.334094e+00	
5.040000e+00	6.558089e-01	7.368454e-01	3.126205e-01	3.880752e+00	4.233628e+00	1.334358e+00	
5.050000e+00	6.568947e-01	7.381282e-01	3.133006e-01	3.889022e+00	4.240876e+00	1.334622e+00	
5.060000e+00	6.579805e-01	7.394114e-01	3.139809e-01	3.897294e+00	4.248127e+00	1.334886e+00	
5.070000e+00	6.590662e-01	7.406950e-01	3.146614e-01	3.905568e+00	4.255381e+00	1.335150e+00	
5.080000e+00	6.601520e-01	7.419790e-01	3.153422e-01	3.913846e+00	4.262636e+00	1.335414e+00	
5.090000e+00	6.612378e-01	7.432635e-01	3.160232e-01	3.922126e+00	4.269895e+00	1.335678e+00	
5.100000e+00	6.623236e-01	7.445484e-01	3.167044e-01	3.930409e+00	4.277155e+00	1.335942e+00	
5.110000e+00	6.634093e-01	7.458337e-01	3.173859e-01	3.938695e+00	4.284418e+00	1.336207e+00	
5.120000e+00	6.644951e-01	7.471194e-01	3.180676e-01	3.946983e+00	4.291683e+00	1.336471e+00	
5.130000e+00	6.655809e-01	7.484055e-01	3.187495e-01	3.955275e+00	4.298951e+00	1.336736e+00	
5.140000e+00	6.666667e-01	7.496921e-01	3.194316e-01	3.963569e+00	4.306221e+00	1.337001e+00	
5.150000e+00	6.677524e-01	7.509791e-01	3.201140e-01	3.971865e+00	4.313494e+00	1.337266e+00	
5.160000e+00	6.688382e-01	7.522665e-01	3.207965e-01	3.980165e+00	4.320768e+00	1.337531e+00	
5.170000e+00	6.699240e-01	7.535543e-01	3.214794e-01	3.988467e+00	4.328046e+00	1.337796e+00	
5.180000e+00	6.710098e-01	7.548426e-01	3.221624e-01	3.996772e+00	4.335325e+00	1.338061e+00	
5.190000e+00	6.720955e-01	7.561313e-01	3.228457e-01	4.005080e+00	4.342607e+00	1.338327e+00	
5.200000e+00	6.731813e-01	7.574204e-01	3.235291e-01	4.013390e+00	4.349892e+00	1.338592e+00	
5.210000e+00	6.742671e-01	7.587099e-01	3.242129e-01	4.021704e+00	4.357179e+00	1.338857e+00	
5.220000e+00	6.753529e-01	7.599999e-01	3.248968e-01	4.030020e+00	4.364468e+00	1.339123e+00	
5.230000e+00	6.764387e-01	7.612902e-01	3.255810e-01	4.038338e+00	4.371760e+00	1.339389e+00	
5.240000e+00	6.775244e-01	7.625810e-01	3.262654e-01	4.046660e+00	4.379054e+00	1.339655e+00	
5.250000e+00	6.786102e-01	7.638723e-01	3.269500e-01	4.054984e+00	4.386350e+00	1.339921e+00	
5.260000e+00	6.796960e-01	7.651639e-01	3.276349e-01	4.063311e+00	4.393649e+00	1.340187e+00	
5.270000e+00	6.807818e-01	7.664560e-01	3.283200e-01	4.071641e+00	4.400950e+00	1.340453e+00	
5.280000e+00	6.818675e-01	7.677485e-01	3.290053e-01	4.079974e+00	4.408254e+00	1.340719e+00	
5.290000e+00	6.829533e-01	7.690414e-01	3.296908e-01	4.088309e+00	4.415560e+00	1.340986e+00	
5.300000e+00	6.840391e-01	7.703348e-01	3.303766e-01	4.096648e+00	4.422868e+00	1.341252e+00	
5.310000e+00	6.851249e-01	7.716286e-01	3.310626e-01	4.104989e+00	4.430179e+00	1.341519e+00	
5.320000e+00	6.862106e-01	7.729228e-01	3.317488e-01	4.113332e+00	4.437493e+00	1.341785e+00	
5.330000e+00	6.872964e-01	7.742174e-01	3.324353e-01	4.121679e+00	4.444809e+00	1.342052e+00	
5.340000e+00	6.883822e-01	7.755125e-01	3.331220e-01	4.130028e+00	4.452127e+00	1.342319e+00	
5.350000e+00	6.894680e-01	7.768080e-01	3.338089e-01	4.138380e+00	4.459447e+00	1.342586e+00	
5.360000e+00	6.905537e-01	7.781039e-01	3.344960e-01	4.146735e+00	4.466770e+00	1.342853e+00	
5.370000e+00	6.916395e-01	7.794003e-01	3.351834e-01	4.155093e+00	4.474096e+00	1.343120e+00	
5.380000e+00	6.927253e-01	7.806970e-01	3.358710e-01	4.163453e+00	4.481424e+00	1.343388e+00	
5.390000e+00	6.938111e-01	7.819943e-01	3.365588e-01	4.171817e+00	4.488754e+00	1.343655e+00	
5.400000e+00	6.948969e-01	7.832919e-01	3.372469e-01	4.180183e+00	4.496087e+00	1.343923e+00	
5.410000e+00	6.959826e-01	7.845900e-01	3.379352e-01	4.188552e+00	4.503422e+00	1.344190e+00	
5.420000e+00	6.970684e-01	7.858885e-01	3.386237e-01	4.196923e+00	4.510759e+00	1.344458e+00	
5.430000e+00	6.981542e-01	7.871874e-01	3.393125e-01	4.205298e+00	4.518099e+00	1.344726e+00	
5.440000e+00	6.992400e-01	7.884867e-01	3.400015e-01	4.213675e+00	4.525442e+00	1.344994e+00	
5.450000e+00	7.003257e-01	7.897865e-01	3.406907e-01	4.222055e+00	4.532787e+00	1.345262e+00	
5.460000e+00	7.014115e-01	7.910867e-01	3.413801e-01	4.230438e+00	4.540134e+00	1.345530e+00	
5.470000e+00	7.024973e-01	7.923874e-01	3.420698e-01	4.238824e+00	4.547484e+00	1.345799e+00	
5.480000e+00	7.035831e-01	7.936885e-01	3.427597e-01	4.247212e+00	4.554836e+00	1.346067e+00	
5.490000e+00	7.046688e-01	7.949900e-01	3.434499e-01	4.255603e+00	4.562191e+00	1.346335e+00	
5.500000e+00	7.057546e-01	7.962919e-01	3.441402e-01	4.263998e+00	4.569548e+00	1.346604e+00	
5.510000e+00	7.068404e-01	7.975943e-01	3.448308e-01	4.272395e+00	4.576907e+00	1.346873e+00	
5.520000e+00	7.079262e-01	7.988971e-01	3.455217e-01	4.280794e+00	4.584269e+00	1.347142e+00	
5.530000e+00	7.090119e-01	8.002004e-01	3.462127e-01	4.289197e+00	4.591634e+00	1.347411e+00	
5.540000e+00	7.100977e-01	8.015041e-01	3.469040e-01	4.297602e+00	4.599001e+00	1.347680e+00	
5.550000e+00	7.111835e-01	8.028082e-01	3.475956e-01	4.306010e+00	4.606370e+00	1.347949e+00	
5.560000e+00	7.122693e-01	8.041127e-01	3.482873e-01	4.314421e+00	4.613742e+00	1.348218e+00	
5.570000e+00	7.133550e-01	8.054177e-01	3.489793e-01	4.322835e+00	4.621116e+00	1.348487e+00	
5.580000e+00	7.144408e-01	8.067231e-01	3.496716e-01	4.331252e+00	4.628493e+00	1.348757e+00	
5.590000e+00	7.155266e-01	8.080289e-01	3.503640e-01	4.339671e+00	4.635872e+00	1.349026e+00	
5.600000e+00	7.166124e-01	8.093352e-01	3.510567e-01	4.348094e+00	4.643254e+00	1.349296e+00	
5.610000e+00	7.176982e-01	8.106420e-01	3.517496e-01	4.356519e+00	4.650638e+00	1.349566e+00	
5.620000e+00	7.187839e-01	8.119491e-01	3.524428e-01	4.364947e+00	4.658024e+00	1.349836e+00	
5.630000e+00	7.198697e-01	8.132567e-01	3.531362e-01	4.373378e+00	4.665413e+00	1.350106e+00	
5.640000e+00	7.209555e-01	8.145647e-01	3.538298e-01	4.381811e+00	4.672805e+00	1.350376e+00	
5.650000e+00	7.220413e-01	8.158732e-01	3.545237e-01	4.390248e+00	4.680199e+00	1.350646e+00	
5.660000e+00	7.231270e-01	8.171821e-01	3.552178e-01	4.398687e+00	4.687595e+00	1.350917e+00	
5.670000e+00	7.242128e-01	8.184914e-01	3.559121e-01	4.407129e+00	4.694994e+00	1.351187e+00	
5.680000e+00	7.252986e-01	8.198012e-01	3.566067e-01	4.415574e+00	4.702395e+00	1.351458e+00	
5.690000e+00	7.263844e-01	8.211114e-01	3.573015e-01	4.424022e+00	4.709799e+00	1.351728e+00	
5.700000e+00	7.274701e-01	8.224220e-01	3.579965e-01	4.432473e+00	4.717205e+00	1.351999e+00	
5.710000e+00	7.285559e-01	8.237331e-01	3.586918e-01	4.440927e+00	4.724614e+00	1.352270e+00	
5.720000e+00	7.296417e-01	8.250447e-01	3.593873e-01	4.449383e+00	4.732026e+00	1.352541e+00	
5.730000e+00	7.307275e-01	8.263566e-01	3.600830e-01	4.457842e+00	4.739439e+00	1.352812e+00	
5.740000e+00	7.318132e-01	8.276690e-01	3.607790e-01	4.466304e+00	4.746855e+00	1.353083e+00	
5.750000e+00	7.328990e-01	8.289819e-01	3.614752e-01	4.474769e+00	4.754274e+00	1.353355e+00	
5.760000e+00	7.339848e-01	8.302951e-01	3.621716e-01	4.483237e+00	4.761695e+00	1.353626e+00	
5.770000e+00	7.350706e-01	8.316089e-01	3.628683e-01	4.491708e+00	4.769119e+00	1.353897e+00	
5.780000e+00	7.361564e-01	8.329230e-01	3.635652e-01	4.500182e+00	4.776545e+00	1.354169e+00	
5.790000e+00	7.372421e-01	8.342376e-01	3.642624e-01	4.508658e+00	4.783974e+00	1.354441e+00	
5.800000e+00	7.383279e-01	8.355527e-01	3.649598e-01	4.517137e+00	4.791405e+00	1.354713e+00	
5.810000e+00	7.394137e-01	8.368681e-01	3.656574e-01	4.525619e+00	4.798839e+00	1.354985e+00	
5.820000e+00	7.404995e-01	8.381841e-01	3.663552e-01	4.534104e+00	4.806275e+00	1.355257e+00	
5.830000e+00	7.415852e-01	8.395004e-01	3.670533e-01	4.542592e+00	4.813713e+00	1.355529e+00	
5.840000e+00	7.426710e-01	8.408172e-01	3.677517e-01	4.551083e+00	4.821154e+00	1.355801e+00	
5.850000e+00	7.437568e-01	8.421345e-01	3.684502e-01	4.559577e+00	4.828598e+00	1.356074e+00	
5.860000e+00	7.448426e-01	8.434522e-01	3.691490e-01	4.568073e+00	4.836044e+00	1.356346e+00	
5.870000e+00	7.459283e-01	8.447703e-01	3.698481e-01	4.576573e+00	4.843493e+00	1.356619e+00	
5.880000e+00	7.470141e-01	8.460889e-01	3.705473e-01	4.585075e+00	4.850944e+00	1.356892e+00	
5.890000e+00	7.480999e-01	8.474079e-01	3.712469e-01	4.593580e+00	4.858397e+00	1.357164e+00	
5.900000e+00	7.491857e-01	8.487274e-01	3.719466e-01	4.602088e+00	4.865854e+00	1.357437e+00	
5.910000e+00	7.502714e-01	8.500473e-01	3.726466e-01	4.610599e+00	4.873312e+00	1.357710e+00	
5.920000e+00	7.513572e-01	8.513676e-01	3.733468e-01	4.619113e+00	4.880773e+00	1.357984e+00	
5.930000e+00	7.524430e-01	8.526884e-01	3.740473e-01	4.627630e+00	4.888237e+00	1.358257e+00	
5.940000e+00	7.535288e-01	8.540097e-01	3.747480e-01	4.636149e+00	4.895703e+00	1.358530e+00	
5.950000e+00	7.546145e-01	8.553314e-01	3.754489e-01	4.644672e+00	4.903172e+00	1.358804e+00	
5.960000e+00	7.557003e-01	8.566535e-01	3.761501e-01	4.653197e+00	4.910643e+00	1.359077e+00	
5.970000e+00	7.567861e-01	8.579761e-01	3.768515e-01	4.661725e+00	4.918117e+00	1.359351e+00	
5.980000e+00	7.578719e-01	8.592991e-01	3.775532e-01	4.670257e+00	4.925593e+00	1.359625e+00	
5.990000e+00	7.589577e-01	8.606225e-01	3.782551e-01	4.678791e+00	4.933072e+00	1.359899e+00	
6.000000e+00	7.600434e-01	8.619465e-01	3.789572e-01	4.687328e+00	4.940553e+00	1.360173e+00	
6.010000e+00	7.611292e-01	8.632708e-01	3.796596e-01	4.695868e+00	4.948037e+00	1.360447e+00	
6.020000e+00	7.622150e-01	8.645956e-01	3.803622e-01	4.704410e+00	4.955523e+00	1.360721e+00	
6.030000e+00	7.633008e-01	8.659209e-01	3.810650e-01	4.712956e+00	4.963012e+00	1.360996e+00	
6.040000e+00	7.643865e-01	8.672466e-01	3.817681e-01	4.721505e+00	4.970503e+00	1.361270e+00	
6.050000e+00	7.654723e-01	8.685727e-01	3.824715e-01	4.730056e+00	4.977997e+00	1.361545e+00	
6.060000e+00	7.665581e-01	8.698993e-01	3.831750e-01	4.738611e+00	4.985494e+00	1.361820e+00	
6.070000e+00	7.676439e-01	8.712264e-01	3.838788e-01	4.747168e+00	4.992992e+00	1.362094e+00	
6.080000e+00	7.687296e-01	8.725539e-01	3.845829e-01	4.755728e+00	5.000494e+00	1.362369e+00	
6.090000e+00	7.698154e-01	8.738818e-01	3.852872e-01	4.764291e+00	5.007998e+00	1.362644e+00	
6.100000e+00	7.709012e-01	8.752102e-01	3.859917e-01	4.772857e+00	5.015505e+00	1.362920e+00	
6.110000e+00	7.719870e-01	8.765391e-01	3.866965e-01	4.781426e+00	5.023014e+00	1.363195e+00	
6.120000e+00	7.730727e-01	8.778683e-01	3.874015e-01	4.789998e+00	5.030525e+00	1.363470e+00	
6.130000e+00	7.741585e-01	8.791981e-01	3.881067e-01	4.798573e+00	5.038039e+00	1.363746e+00	
6.140000e+00	7.752443e-01	8.805283e-01	3.888122e-01	4.807151e+00	5.045556e+00	1.364021e+00	
6.150000e+00	7.763301e-01	8.818589e-01	3.895179e-01	4.815732e+00	5.053076e+00	1.364297e+00	
6.160000e+00	7.774159e-01	8.831900e-01	3.902239e-01	4.824315e+00	5.060597e+00	1.364573e+00	
6.170000e+00	7.785016e-01	8.845216e-01	3.909301e-01	4.832902e+00	5.068122e+00	1.364849e+00	
6.180000e+00	7.795874e-01	8.858536e-01	3.916366e-01	4.841491e+00	5.075649e+00	1.365125e+00	
6.190000e+00	7.806732e-01	8.871860e-01	3.923433e-01	4.850084e+00	5.083178e+00	1.365401e+00	
6.200000e+00	7.817590e-01	8.885189e-01	3.930502e-01	4.858679e+00	5.090710e+00	1.365677e+00	
6.210000e+00	7.828447e-01	8.898523e-01	3.937574e-01	4.867278e+00	5.098245e+00	1.365954e+00	
6.220000e+00	7.839305e-01	8.911861e-01	3.944648e-01	4.875879e+00	5.105782e+00	1.366230e+00	
6.230000e+00	7.850163e-01	8.925203e-01	3.951725e-01	4.884483e+00	5.113322e+00	1.366507e+00	
6.240000e+00	7.861021e-01	8.938551e-01	3.958804e-01	4.893090e+00	5.120864e+00	1.366784e+00	
6.250000e+00	7.871878e-01	8.951902e-01	3.965886e-01	4.901700e+00	5.128409e+00	1.367060e+00	
6.260000e+00	7.882736e-01	8.965258e-01	3.972970e-01	4.910314e+00	5.135956e+00	1.367337e+00	
6.270000e+00	7.893594e-01	8.978619e-01	3.980056e-01	4.918930e+00	5.143506e+00	1.367614e+00	
