amk	amk	kod	nod	vud	mdflw	rbf	
1.002000e+00	5.007496e-01	1.530907e-01	9.306690e-03	1.910158e-01	9.983964e-01	1.218516e+00	
1.003000e+00	5.012494e-01	1.532594e-01	9.306690e-03	1.910715e-01	9.983964e-01	1.218516e+00	
1.004000e+00	5.017491e-01	1.534282e-01	9.306690e-03	1.911272e-01	9.983964e-01	1.218516e+00	
1.005000e+00	5.022489e-01	1.535970e-01	9.306690e-03	1.911828e-01	9.983964e-01	1.218516e+00	
1.006000e+00	5.027486e-01	1.537658e-01	9.306690e-03	1.912385e-01	9.983964e-01	1.218516e+00	
1.007000e+00	5.032484e-01	1.539345e-01	9.306690e-03	1.912942e-01	9.983964e-01	1.218516e+00	
1.008000e+00	5.037481e-01	1.541033e-01	9.306690e-03	1.913499e-01	9.983964e-01	1.218516e+00	
1.009000e+00	5.042479e-01	1.542721e-01	9.306690e-03	1.914055e-01	9.983964e-01	1.218516e+00	
1.010000e+00	5.047476e-01	1.544408e-01	9.306690e-03	1.914612e-01	9.983964e-01	1.218516e+00	
1.011000e+00	5.052474e-01	1.546096e-01	9.306690e-03	1.915169e-01	9.983964e-01	1.218516e+00	
1.012000e+00	5.057471e-01	1.547784e-01	9.306690e-03	1.915726e-01	9.983964e-01	1.218516e+00	
1.013000e+00	5.062469e-01	1.549472e-01	9.306690e-03	1.916282e-01	9.983964e-01	1.218516e+00	
1.014000e+00	5.067466e-01	1.551159e-01	9.306690e-03	1.916839e-01	9.983964e-01	1.218516e+00	
1.015000e+00	5.072464e-01	1.552847e-01	9.306690e-03	1.917396e-01	9.983964e-01	1.218516e+00	
1.016000e+00	5.077461e-01	1.554535e-01	9.306690e-03	1.917952e-01	9.983964e-01	1.218516e+00	
1.017000e+00	5.082459e-01	1.556222e-01	9.306690e-03	1.918509e-01	9.983964e-01	1.218516e+00	
1.018000e+00	5.087456e-01	1.557910e-01	9.306690e-03	1.919066e-01	9.983964e-01	1.218516e+00	
1.019000e+00	5.092454e-01	1.559598e-01	9.306690e-03	1.919623e-01	9.983964e-01	1.218516e+00	
1.020000e+00	5.097451e-01	1.561286e-01	9.306690e-03	1.920179e-01	9.983964e-01	1.218516e+00	
1.021000e+00	5.102449e-01	1.562973e-01	9.306690e-03	1.920736e-01	9.983964e-01	1.218516e+00	
1.022000e+00	5.107446e-01	1.564661e-01	9.306690e-03	1.921293e-01	9.983964e-01	1.218516e+00	
1.023000e+00	5.112444e-01	1.566349e-01	9.306690e-03	1.921849e-01	9.983964e-01	1.218516e+00	
1.024000e+00	5.117441e-01	1.568036e-01	9.306690e-03	1.922406e-01	9.983964e-01	1.218516e+00	
1.025000e+00	5.122439e-01	1.569724e-01	9.306690e-03	1.922963e-01	9.983964e-01	1.218516e+00	
1.026000e+00	5.127436e-01	1.571412e-01	9.306690e-03	1.923520e-01	9.983964e-01	1.218516e+00	
1.027000e+00	5.132434e-01	1.573100e-01	9.306690e-03	1.924076e-01	9.983964e-01	1.218516e+00	
1.028000e+00	5.137431e-01	1.574787e-01	9.306690e-03	1.924633e-01	9.983964e-01	1.218516e+00	
1.029000e+00	5.142429e-01	1.576475e-01	9.306690e-03	1.925190e-01	9.983964e-01	1.218516e+00	
1.030000e+00	5.147426e-01	1.578163e-01	9.306690e-03	1.925747e-01	9.983964e-01	1.218516e+00	
1.031000e+00	5.152424e-01	1.579850e-01	9.306690e-03	1.926303e-01	9.983964e-01	1.218516e+00	
1.032000e+00	5.157421e-01	1.581538e-01	9.306690e-03	1.926860e-01	9.983964e-01	1.218516e+00	
1.033000e+00	5.162419e-01	1.583226e-01	9.306690e-03	1.927417e-01	9.983964e-01	1.218516e+00	
1.034000e+00	5.167416e-01	1.584913e-01	9.306690e-03	1.927973e-01	9.983964e-01	1.218516e+00	
1.035000e+00	5.172414e-01	1.586601e-01	9.306690e-03	1.928530e-01	9.983964e-01	1.218516e+00	
1.036000e+00	5.177411e-01	1.588289e-01	9.306690e-03	1.929087e-01	9.983964e-01	1.218516e+00	
1.037000e+00	5.182409e-01	1.589977e-01	9.306690e-03	1.929644e-01	9.983964e-01	1.218516e+00	
1.038000e+00	5.187406e-01	1.591664e-01	9.306690e-03	1.930200e-01	9.983964e-01	1.218516e+00	
1.039000e+00	5.192404e-01	1.593352e-01	9.306690e-03	1.930757e-01	9.983964e-01	1.218516e+00	
1.040000e+00	5.197401e-01	1.595040e-01	9.306690e-03	1.931314e-01	9.983964e-01	1.218516e+00	
1.041000e+00	5.202399e-01	1.596727e-01	9.306690e-03	1.931871e-01	9.983964e-01	1.218516e+00	
1.042000e+00	5.207396e-01	1.598415e-01	9.306690e-03	1.932427e-01	9.983964e-01	1.218516e+00	
1.043000e+00	5.212394e-01	1.600103e-01	9.306690e-03	1.932984e-01	9.983964e-01	1.218516e+00	
1.044000e+00	5.217391e-01	1.601791e-01	9.306690e-03	1.933541e-01	9.983964e-01	1.218516e+00	
1.045000e+00	5.222389e-01	1.603478e-01	9.306690e-03	1.934097e-01	9.983964e-01	1.218516e+00	
1.046000e+00	5.227386e-01	1.605166e-01	9.306690e-03	1.934654e-01	9.983964e-01	1.218516e+00	
1.047000e+00	5.232384e-01	1.606854e-01	9.306690e-03	1.935211e-01	9.983964e-01	1.218516e+00	
1.048000e+00	5.237381e-01	1.608541e-01	9.306690e-03	1.935768e-01	9.983964e-01	1.218516e+00	
1.049000e+00	5.242379e-01	1.610229e-01	9.306690e-03	1.936324e-01	9.983964e-01	1.218516e+00	
1.050000e+00	5.247376e-01	1.611917e-01	9.306690e-03	1.936881e-01	9.983964e-01	1.218516e+00	
1.051000e+00	5.252374e-01	1.613605e-01	9.306690e-03	1.937438e-01	9.983964e-01	1.218516e+00	
1.052000e+00	5.257371e-01	1.615292e-01	9.306690e-03	1.937995e-01	9.983964e-01	1.218516e+00	
1.053000e+00	5.262369e-01	1.616980e-01	9.306690e-03	1.938551e-01	9.983964e-01	1.218516e+00	
1.054000e+00	5.267366e-01	1.618668e-01	9.306690e-03	1.939108e-01	9.983964e-01	1.218516e+00	
1.055000e+00	5.272364e-01	1.620355e-01	9.306690e-03	1.939665e-01	9.983964e-01	1.218516e+00	
1.056000e+00	5.277361e-01	1.622043e-01	9.306690e-03	1.940221e-01	9.983964e-01	1.218516e+00	
1.057000e+00	5.282359e-01	1.623731e-01	9.306690e-03	1.940778e-01	9.983964e-01	1.218516e+00	
1.058000e+00	5.287356e-01	1.625419e-01	9.306690e-03	1.941335e-01	9.983964e-01	1.218516e+00	
1.059000e+00	5.292354e-01	1.627106e-01	9.306690e-03	1.941892e-01	9.983964e-01	1.218516e+00	
1.060000e+00	5.297351e-01	1.628794e-01	9.306690e-03	1.942448e-01	9.983964e-01	1.218516e+00	
1.061000e+00	5.302349e-01	1.630482e-01	9.306690e-03	1.943005e-01	9.983964e-01	1.218516e+00	
1.062000e+00	5.307346e-01	1.632169e-01	9.306690e-03	1.943562e-01	9.983964e-01	1.218516e+00	
1.063000e+00	5.312344e-01	1.633857e-01	9.306690e-03	1.944118e-01	9.983964e-01	1.218516e+00	
1.064000e+00	5.317341e-01	1.635545e-01	9.306690e-03	1.944675e-01	9.983964e-01	1.218516e+00	
1.065000e+00	5.322339e-01	1.637232e-01	9.306690e-03	1.945232e-01	9.983964e-01	1.218516e+00	
1.066000e+00	5.327336e-01	1.638920e-01	9.306690e-03	1.945789e-01	9.983964e-01	1.218516e+00	
1.067000e+00	5.332334e-01	1.640608e-01	9.306690e-03	1.946345e-01	9.983964e-01	1.218516e+00	
1.068000e+00	5.337331e-01	1.642296e-01	9.306690e-03	1.946902e-01	9.983964e-01	1.218516e+00	
1.069000e+00	5.342329e-01	1.643983e-01	9.306690e-03	1.947459e-01	9.983964e-01	1.218516e+00	
1.070000e+00	5.347326e-01	1.645671e-01	9.306690e-03	1.948016e-01	9.983964e-01	1.218516e+00	
1.071000e+00	5.352324e-01	1.647359e-01	9.306690e-03	1.948572e-01	9.983964e-01	1.218516e+00	
1.072000e+00	5.357321e-01	1.649046e-01	9.306690e-03	1.949129e-01	9.983964e-01	1.218516e+00	
1.073000e+00	5.362319e-01	1.650734e-01	9.306690e-03	1.949686e-01	9.983964e-01	1.218516e+00	
1.074000e+00	5.367316e-01	1.652422e-01	9.306690e-03	1.950242e-01	9.983964e-01	1.218516e+00	
1.075000e+00	5.372314e-01	1.654110e-01	9.306690e-03	1.950799e-01	9.983964e-01	1.218516e+00	
1.076000e+00	5.377311e-01	1.655797e-01	9.306690e-03	1.951356e-01	9.983964e-01	1.218516e+00	
1.077000e+00	5.382309e-01	1.657485e-01	9.306690e-03	1.951913e-01	9.983964e-01	1.218516e+00	
1.078000e+00	5.387306e-01	1.659173e-01	9.306690e-03	1.952469e-01	9.983964e-01	1.218516e+00	
1.079000e+00	5.392304e-01	1.660860e-01	9.306690e-03	1.953026e-01	9.983964e-01	1.218516e+00	
1.080000e+00	5.397301e-01	1.662548e-01	9.306690e-03	1.953583e-01	9.983964e-01	1.218516e+00	
1.081000e+00	5.402299e-01	1.664236e-01	9.306690e-03	1.954140e-01	9.983964e-01	1.218516e+00	
1.082000e+00	5.407296e-01	1.665924e-01	9.306690e-03	1.954696e-01	9.983964e-01	1.218516e+00	
1.083000e+00	5.412294e-01	1.667611e-01	9.306690e-03	1.955253e-01	9.983964e-01	1.218516e+00	
1.084000e+00	5.417291e-01	1.669299e-01	9.306690e-03	1.955810e-01	9.983964e-01	1.218516e+00	
1.085000e+00	5.422289e-01	1.670987e-01	9.306690e-03	1.956366e-01	9.983964e-01	1.218516e+00	
1.086000e+00	5.427286e-01	1.672674e-01	9.306690e-03	1.956923e-01	9.983964e-01	1.218516e+00	
1.087000e+00	5.432284e-01	1.674362e-01	9.306690e-03	1.957480e-01	9.983964e-01	1.218516e+00	
1.088000e+00	5.437281e-01	1.676050e-01	9.306690e-03	1.958037e-01	9.983964e-01	1.218516e+00	
1.089000e+00	5.442279e-01	1.677738e-01	9.306690e-03	1.958593e-01	9.983964e-01	1.218516e+00	
1.090000e+00	5.447276e-01	1.679425e-01	9.306690e-03	1.959150e-01	9.983964e-01	1.218516e+00	
1.091000e+00	5.452274e-01	1.681113e-01	9.306690e-03	1.959707e-01	9.983964e-01	1.218516e+00	
1.092000e+00	5.457271e-01	1.682801e-01	9.306690e-03	1.960263e-01	9.983964e-01	1.218516e+00	
1.093000e+00	5.462269e-01	1.684488e-01	9.306690e-03	1.960820e-01	9.983964e-01	1.218516e+00	
1.094000e+00	5.467266e-01	1.686176e-01	9.306690e-03	1.961377e-01	9.983964e-01	1.218516e+00	
1.095000e+00	5.472264e-01	1.687864e-01	9.306690e-03	1.961934e-01	9.983964e-01	1.218516e+00	
1.096000e+00	5.477261e-01	1.689552e-01	9.306690e-03	1.962490e-01	9.983964e-01	1.218516e+00	
1.097000e+00	5.482259e-01	1.691239e-01	9.306690e-03	1.963047e-01	9.983964e-01	1.218516e+00	
1.098000e+00	5.487256e-01	1.692927e-01	9.306690e-03	1.963604e-01	9.983964e-01	1.218516e+00	
1.099000e+00	5.492254e-01	1.694615e-01	9.306690e-03	1.964161e-01	9.983964e-01	1.218516e+00	
1.100000e+00	5.497251e-01	1.696302e-01	9.306690e-03	1.964717e-01	9.983964e-01	1.218516e+00	
1.101000e+00	5.502249e-01	1.697990e-01	9.306690e-03	1.965274e-01	9.983964e-01	1.218516e+00	
1.102000e+00	5.507246e-01	1.699678e-01	9.306690e-03	1.965831e-01	9.983964e-01	1.218516e+00	
1.103000e+00	5.512244e-01	1.701365e-01	9.306690e-03	1.966387e-01	9.983964e-01	1.218516e+00	
1.104000e+00	5.517241e-01	1.703053e-01	9.306690e-03	1.966944e-01	9.983964e-01	1.218516e+00	
1.105000e+00	5.522239e-01	1.704741e-01	9.306690e-03	1.967501e-01	9.983964e-01	1.218516e+00	
1.106000e+00	5.527236e-01	1.706429e-01	9.306690e-03	1.968058e-01	9.983964e-01	1.218516e+00	
1.107000e+00	5.532234e-01	1.708116e-01	9.306690e-03	1.968614e-01	9.983964e-01	1.218516e+00	
1.108000e+00	5.537231e-01	1.709804e-01	9.306690e-03	1.969171e-01	9.983964e-01	1.218516e+00	
1.109000e+00	5.542229e-01	1.711492e-01	9.306690e-03	1.969728e-01	9.983964e-01	1.218516e+00	
1.110000e+00	5.547226e-01	1.713179e-01	9.306690e-03	1.970285e-01	9.983964e-01	1.218516e+00	
1.111000e+00	5.552224e-01	1.714867e-01	9.306690e-03	1.970841e-01	9.983964e-01	1.218516e+00	
1.112000e+00	5.557221e-01	1.716555e-01	9.306690e-03	1.971398e-01	9.983964e-01	1.218516e+00	
1.113000e+00	5.562219e-01	1.718243e-01	9.306690e-03	1.971955e-01	9.983964e-01	1.218516e+00	
1.114000e+00	5.567216e-01	1.719930e-01	9.306690e-03	1.972511e-01	9.983964e-01	1.218516e+00	
1.115000e+00	5.572214e-01	1.721618e-01	9.306690e-03	1.973068e-01	9.983964e-01	1.218516e+00	
1.116000e+00	5.577211e-01	1.723306e-01	9.306690e-03	1.973625e-01	9.983964e-01	1.218516e+00	
1.117000e+00	5.582209e-01	1.724993e-01	9.306690e-03	1.974182e-01	9.983964e-01	1.218516e+00	
1.118000e+00	5.587206e-01	1.726681e-01	9.306690e-03	1.974738e-01	9.983964e-01	1.218516e+00	
1.119000e+00	5.592204e-01	1.728369e-01	9.306690e-03	1.975295e-01	9.983964e-01	1.218516e+00	
1.120000e+00	5.597201e-01	1.730057e-01	9.306690e-03	1.975852e-01	9.983964e-01	1.218516e+00	
1.121000e+00	5.602199e-01	1.731744e-01	9.306690e-03	1.976408e-01	9.983964e-01	1.218516e+00	
1.122000e+00	5.607196e-01	1.733432e-01	9.306690e-03	1.976965e-01	9.983964e-01	1.218516e+00	
1.123000e+00	5.612194e-01	1.735120e-01	9.306690e-03	1.977522e-01	9.983964e-01	1.218516e+00	
1.124000e+00	5.617191e-01	1.736807e-01	9.306690e-03	1.978079e-01	9.983964e-01	1.218516e+00	
1.125000e+00	5.622189e-01	1.738495e-01	9.306690e-03	1.978635e-01	9.983964e-01	1.218516e+00	
1.126000e+00	5.627186e-01	1.740183e-01	9.306690e-03	1.979192e-01	9.983964e-01	1.218516e+00	
1.127000e+00	5.632184e-01	1.741871e-01	9.306690e-03	1.980112e-01	9.983964e-01	1.218516e+00	
1.128000e+00	5.637181e-01	1.743558e-01	9.306690e-03	1.981049e-01	9.983964e-01	1.218516e+00	
1.129000e+00	5.642179e-01	1.745246e-01	9.306690e-03	1.981987e-01	9.983964e-01	1.218516e+00	
1.130000e+00	5.647176e-01	1.746934e-01	9.306690e-03	1.982925e-01	9.983964e-01	1.218516e+00	
1.131000e+00	5.652174e-01	1.748621e-01	9.306690e-03	1.983862e-01	9.983964e-01	1.218516e+00	
1.132000e+00	5.657171e-01	1.750309e-01	9.306690e-03	1.984800e-01	9.983964e-01	1.218516e+00	
1.133000e+00	5.662169e-01	1.751997e-01	9.306690e-03	1.985738e-01	9.983964e-01	1.218516e+00	
1.134000e+00	5.667166e-01	1.753684e-01	9.306690e-03	1.986675e-01	9.983964e-01	1.218516e+00	
1.135000e+00	5.672164e-01	1.755372e-01	9.306690e-03	1.987613e-01	9.983964e-01	1.218516e+00	
1.136000e+00	5.677161e-01	1.757060e-01	9.306690e-03	1.988550e-01	9.983964e-01	1.218516e+00	
1.137000e+00	5.682159e-01	1.758748e-01	9.306690e-03	1.989488e-01	9.983964e-01	1.218516e+00	
1.138000e+00	5.687156e-01	1.760435e-01	9.306690e-03	1.990426e-01	9.983964e-01	1.218516e+00	
1.139000e+00	5.692154e-01	1.762123e-01	9.306690e-03	1.991363e-01	9.983964e-01	1.218516e+00	
1.140000e+00	5.697151e-01	1.763811e-01	9.306690e-03	1.992301e-01	9.983964e-01	1.218516e+00	
1.141000e+00	5.702149e-01	1.765498e-01	9.306690e-03	1.993239e-01	9.983964e-01	1.218516e+00	
1.142000e+00	5.707146e-01	1.767186e-01	9.306690e-03	1.994176e-01	9.983964e-01	1.218516e+00	
1.143000e+00	5.712144e-01	1.768874e-01	9.306690e-03	1.995114e-01	9.983964e-01	1.218516e+00	
1.144000e+00	5.717141e-01	1.770562e-01	9.306690e-03	1.996051e-01	9.983964e-01	1.218516e+00	
1.145000e+00	5.722139e-01	1.772249e-01	9.306690e-03	1.996989e-01	9.983964e-01	1.218516e+00	
1.146000e+00	5.727136e-01	1.773937e-01	9.306690e-03	1.997927e-01	9.983964e-01	1.218516e+00	
1.147000e+00	5.732134e-01	1.775625e-01	9.306690e-03	1.998864e-01	9.983964e-01	1.218516e+00	
1.148000e+00	5.737131e-01	1.777312e-01	9.306690e-03	1.999802e-01	9.983964e-01	1.218516e+00	
1.149000e+00	5.742129e-01	1.779000e-01	9.306690e-03	2.000739e-01	9.983964e-01	1.218516e+00	
1.150000e+00	5.747126e-01	1.780688e-01	9.306690e-03	2.001677e-01	9.983964e-01	1.218516e+00	
1.151000e+00	5.752124e-01	1.782376e-01	9.306690e-03	2.002615e-01	9.983964e-01	1.218516e+00	
1.152000e+00	5.757121e-01	1.784063e-01	9.306690e-03	2.003552e-01	9.983964e-01	1.218516e+00	
1.153000e+00	5.762119e-01	1.785751e-01	9.306690e-03	2.004490e-01	9.983964e-01	1.218516e+00	
1.154000e+00	5.767116e-01	1.787439e-01	9.306690e-03	2.005428e-01	9.983964e-01	1.218516e+00	
1.155000e+00	5.772114e-01	1.789126e-01	9.306690e-03	2.006365e-01	9.983964e-01	1.218516e+00	
1.156000e+00	5.777111e-01	1.790814e-01	9.306690e-03	2.007303e-01	9.983964e-01	1.218516e+00	
1.157000e+00	5.782109e-01	1.792502e-01	9.306690e-03	2.008240e-01	9.983964e-01	1.218516e+00	
1.158000e+00	5.787106e-01	1.794190e-01	9.306690e-03	2.009178e-01	9.983964e-01	1.218516e+00	
1.159000e+00	5.792104e-01	1.795877e-01	9.306690e-03	2.010116e-01	9.983964e-01	1.218516e+00	
1.160000e+00	5.797101e-01	1.797565e-01	9.306690e-03	2.011053e-01	9.983964e-01	1.218516e+00	
1.161000e+00	5.802099e-01	1.799253e-01	9.306690e-03	2.011991e-01	9.983964e-01	1.218516e+00	
1.162000e+00	5.807096e-01	1.800940e-01	9.306690e-03	2.012928e-01	9.983964e-01	1.218516e+00	
1.163000e+00	5.812094e-01	1.802628e-01	9.306690e-03	2.013866e-01	9.983964e-01	1.218516e+00	
1.164000e+00	5.817091e-01	1.804316e-01	9.306690e-03	2.014804e-01	9.983964e-01	1.218516e+00	
1.165000e+00	5.822089e-01	1.806004e-01	9.306690e-03	2.015741e-01	9.983964e-01	1.218516e+00	
1.166000e+00	5.827086e-01	1.807691e-01	9.306690e-03	2.016679e-01	9.983964e-01	1.218516e+00	
1.167000e+00	5.832084e-01	1.809379e-01	9.306690e-03	2.017617e-01	9.983964e-01	1.218516e+00	
1.168000e+00	5.837081e-01	1.811067e-01	9.306690e-03	2.018554e-01	9.983964e-01	1.218516e+00	
1.169000e+00	5.842079e-01	1.812754e-01	9.306690e-03	2.019492e-01	9.983964e-01	1.218516e+00	
1.170000e+00	5.847076e-01	1.814442e-01	9.306690e-03	2.020429e-01	9.983964e-01	1.218516e+00	
1.171000e+00	5.852074e-01	1.816130e-01	9.306690e-03	2.021367e-01	9.983964e-01	1.218516e+00	
1.172000e+00	5.857071e-01	1.817817e-01	9.306690e-03	2.022305e-01	9.983964e-01	1.218516e+00	
1.173000e+00	5.862069e-01	1.819505e-01	9.306690e-03	2.023242e-01	9.983964e-01	1.218516e+00	
1.174000e+00	5.867066e-01	1.821193e-01	9.306690e-03	2.024180e-01	9.983964e-01	1.218516e+00	
1.175000e+00	5.872064e-01	1.822881e-01	9.306690e-03	2.025117e-01	9.983964e-01	1.218516e+00	
1.176000e+00	5.877061e-01	1.824568e-01	9.306690e-03	2.026055e-01	9.983964e-01	1.218516e+00	
1.177000e+00	5.882059e-01	1.826256e-01	9.306690e-03	2.026993e-01	9.983964e-01	1.218516e+00	
1.178000e+00	5.887056e-01	1.827944e-01	9.306690e-03	2.027930e-01	9.983964e-01	1.218516e+00	
1.179000e+00	5.892054e-01	1.829631e-01	9.306690e-03	2.028868e-01	9.983964e-01	1.218516e+00	
1.180000e+00	5.897051e-01	1.831319e-01	9.306690e-03	2.029806e-01	9.983964e-01	1.218516e+00	
1.181000e+00	5.902049e-01	1.833007e-01	9.306690e-03	2.030743e-01	9.983964e-01	1.218516e+00	
1.182000e+00	5.907046e-01	1.834695e-01	9.306690e-03	2.031681e-01	9.983964e-01	1.218516e+00	
1.183000e+00	5.912044e-01	1.836382e-01	9.306690e-03	2.032618e-01	9.983964e-01	1.218516e+00	
1.184000e+00	5.917041e-01	1.838070e-01	9.306690e-03	2.033556e-01	9.983964e-01	1.218516e+00	
1.185000e+00	5.922039e-01	1.839758e-01	9.306690e-03	2.034494e-01	9.983964e-01	1.218516e+00	
1.186000e+00	5.927036e-01	1.841445e-01	9.306690e-03	2.035431e-01	9.983964e-01	1.218516e+00	
1.187000e+00	5.932034e-01	1.843133e-01	9.306690e-03	2.036369e-01	9.983964e-01	1.218516e+00	
1.188000e+00	5.937031e-01	1.844821e-01	9.306690e-03	2.037306e-01	9.983964e-01	1.218516e+00	
1.189000e+00	5.942029e-01	1.846509e-01	9.306690e-03	2.038244e-01	9.983964e-01	1.218516e+00	
1.190000e+00	5.947026e-01	1.848196e-01	9.306690e-03	2.039182e-01	9.983964e-01	1.218516e+00	
1.191000e+00	5.952024e-01	1.849884e-01	9.306690e-03	2.040119e-01	9.983964e-01	1.218516e+00	
1.192000e+00	5.957021e-01	1.851572e-01	9.306690e-03	2.041057e-01	9.983964e-01	1.218516e+00	
1.193000e+00	5.962019e-01	1.853259e-01	9.306690e-03	2.041995e-01	9.983964e-01	1.218516e+00	
1.194000e+00	5.967016e-01	1.854947e-01	9.306690e-03	2.042932e-01	9.983964e-01	1.218516e+00	
1.195000e+00	5.972014e-01	1.856635e-01	9.306690e-03	2.043870e-01	9.983964e-01	1.218516e+00	
1.196000e+00	5.977011e-01	1.858323e-01	9.306690e-03	2.044807e-01	9.983964e-01	1.218516e+00	
1.197000e+00	5.982009e-01	1.860010e-01	9.306690e-03	2.045745e-01	9.983964e-01	1.218516e+00	
1.198000e+00	5.987006e-01	1.861698e-01	9.306690e-03	2.046683e-01	9.983964e-01	1.218516e+00	
1.199000e+00	5.992004e-01	1.863386e-01	9.306690e-03	2.047620e-01	9.983964e-01	1.218516e+00	
1.200000e+00	5.997001e-01	1.865073e-01	9.306690e-03	2.048558e-01	9.983964e-01	1.218516e+00	
1.201000e+00	6.001999e-01	1.866761e-01	9.306690e-03	2.049496e-01	9.983964e-01	1.218516e+00	
1.202000e+00	6.006997e-01	1.868449e-01	9.306690e-03	2.050433e-01	9.983964e-01	1.218516e+00	
1.203000e+00	6.011994e-01	1.870136e-01	9.306690e-03	2.051371e-01	9.983964e-01	1.218516e+00	
1.204000e+00	6.016992e-01	1.871824e-01	9.306690e-03	2.052308e-01	9.983964e-01	1.218516e+00	
1.205000e+00	6.021989e-01	1.873512e-01	9.306690e-03	2.053246e-01	9.983964e-01	1.218516e+00	
1.206000e+00	6.026987e-01	1.875200e-01	9.306690e-03	2.054184e-01	9.983964e-01	1.218516e+00	
1.207000e+00	6.031984e-01	1.876887e-01	9.306690e-03	2.055121e-01	9.983964e-01	1.218516e+00	
1.208000e+00	6.036982e-01	1.878575e-01	9.306690e-03	2.056059e-01	9.983964e-01	1.218516e+00	
1.209000e+00	6.041979e-01	1.880263e-01	9.306690e-03	2.056996e-01	9.983964e-01	1.218516e+00	
1.210000e+00	6.046977e-01	1.881950e-01	9.306690e-03	2.057934e-01	9.983964e-01	1.218516e+00	
1.211000e+00	6.051974e-01	1.883638e-01	9.306690e-03	2.058872e-01	9.983964e-01	1.218516e+00	
1.212000e+00	6.056972e-01	1.885326e-01	9.306690e-03	2.059809e-01	9.983964e-01	1.218516e+00	
1.213000e+00	6.061969e-01	1.887014e-01	9.306690e-03	2.060747e-01	9.983964e-01	1.218516e+00	
1.214000e+00	6.066967e-01	1.888701e-01	9.306690e-03	2.061685e-01	9.983964e-01	1.218516e+00	
1.215000e+00	6.071964e-01	1.890389e-01	9.306690e-03	2.062622e-01	9.983964e-01	1.218516e+00	
1.216000e+00	6.076962e-01	1.892077e-01	9.306690e-03	2.063560e-01	9.983964e-01	1.218516e+00	
1.217000e+00	6.081959e-01	1.893764e-01	9.306690e-03	2.064497e-01	9.983964e-01	1.218516e+00	
1.218000e+00	6.086957e-01	1.895452e-01	9.306690e-03	2.065435e-01	9.983964e-01	1.218516e+00	
1.219000e+00	6.091954e-01	1.897140e-01	9.306690e-03	2.066373e-01	9.983964e-01	1.218516e+00	
1.220000e+00	6.096952e-01	1.898828e-01	9.306690e-03	2.067310e-01	9.983964e-01	1.218516e+00	
1.221000e+00	6.101949e-01	1.900515e-01	9.306690e-03	2.068248e-01	9.983964e-01	1.218516e+00	
1.222000e+00	6.106947e-01	1.902203e-01	9.306690e-03	2.069185e-01	9.983964e-01	1.218516e+00	
1.223000e+00	6.111944e-01	1.903891e-01	9.306690e-03	2.070123e-01	9.983964e-01	1.218516e+00	
1.224000e+00	6.116942e-01	1.905578e-01	9.306690e-03	2.071061e-01	9.983964e-01	1.218516e+00	
1.225000e+00	6.121939e-01	1.907266e-01	9.306690e-03	2.071998e-01	9.983964e-01	1.218516e+00	
1.226000e+00	6.126937e-01	1.908954e-01	9.306690e-03	2.072936e-01	9.983964e-01	1.218516e+00	
1.227000e+00	6.131934e-01	1.910642e-01	9.306690e-03	2.073874e-01	9.983964e-01	1.218516e+00	
1.228000e+00	6.136932e-01	1.912329e-01	9.306690e-03	2.074811e-01	9.983964e-01	1.218516e+00	
1.229000e+00	6.141929e-01	1.914017e-01	9.306690e-03	2.075749e-01	9.983964e-01	1.218516e+00	
1.230000e+00	6.146927e-01	1.915705e-01	9.306690e-03	2.076686e-01	9.983964e-01	1.218516e+00	
1.231000e+00	6.151924e-01	1.917392e-01	9.306690e-03	2.077624e-01	9.983964e-01	1.218516e+00	
1.232000e+00	6.156922e-01	1.919080e-01	9.306690e-03	2.078562e-01	9.983964e-01	1.218516e+00	
1.233000e+00	6.161919e-01	1.920768e-01	9.306690e-03	2.079499e-01	9.983964e-01	1.218516e+00	
1.234000e+00	6.166917e-01	1.922456e-01	9.306690e-03	2.080437e-01	9.983964e-01	1.218516e+00	
1.235000e+00	6.171914e-01	1.924143e-01	9.306690e-03	2.081374e-01	9.983964e-01	1.218516e+00	
1.236000e+00	6.176912e-01	1.925831e-01	9.306690e-03	2.082312e-01	9.983964e-01	1.218516e+00	
1.237000e+00	6.181909e-01	1.927519e-01	9.306690e-03	2.083250e-01	9.983964e-01	1.218516e+00	
1.238000e+00	6.186907e-01	1.929206e-01	9.306690e-03	2.084187e-01	9.983964e-01	1.218516e+00	
1.239000e+00	6.191904e-01	1.930894e-01	9.306690e-03	2.085125e-01	9.983964e-01	1.218516e+00	
1.240000e+00	6.196902e-01	1.932582e-01	9.306690e-03	2.086063e-01	9.983964e-01	1.218516e+00	
1.241000e+00	6.201899e-01	1.934269e-01	9.306690e-03	2.087000e-01	9.983964e-01	1.218516e+00	
1.242000e+00	6.206897e-01	1.935957e-01	9.306690e-03	2.087938e-01	9.983964e-01	1.218516e+00	
1.243000e+00	6.211894e-01	1.937645e-01	9.306690e-03	2.088875e-01	9.983964e-01	1.218516e+00	
1.244000e+00	6.216892e-01	1.939333e-01	9.306690e-03	2.089813e-01	9.983964e-01	1.218516e+00	
1.245000e+00	6.221889e-01	1.941020e-01	9.306690e-03	2.090751e-01	9.983964e-01	1.218516e+00	
1.246000e+00	6.226887e-01	1.942708e-01	9.306690e-03	2.091688e-01	9.983964e-01	1.218516e+00	
