aum	aum	kod	nod	vud	mdflw	rbf	
9.980000e-01	4.987506e-01	1.614939e-01	1.058769e-02	2.051928e-01	1.011504e+00	1.219280e+00	
9.990000e-01	4.992504e-01	1.603130e-01	9.947054e-03	1.976230e-01	1.004949e+00	1.218898e+00	
1.000000e+00	4.997501e-01	1.591327e-01	9.306690e-03	1.930089e-01	9.983964e-01	1.218516e+00	
1.001000e+00	5.002499e-01	1.579528e-01	8.666600e-03	1.883968e-01	9.918466e-01	1.218133e+00	
1.002000e+00	5.007496e-01	1.567734e-01	8.026783e-03	1.837866e-01	9.852995e-01	1.217752e+00	
1.003000e+00	5.012494e-01	1.555945e-01	7.387238e-03	1.791784e-01	9.787550e-01	1.217370e+00	
1.004000e+00	5.017491e-01	1.544161e-01	6.747965e-03	1.745721e-01	9.722132e-01	1.216989e+00	
1.005000e+00	5.022489e-01	1.524539e-01	6.108965e-03	1.697091e-01	9.656741e-01	1.216608e+00	
1.006000e+00	5.027486e-01	1.511141e-01	5.470237e-03	1.650532e-01	9.591377e-01	1.216227e+00	
1.007000e+00	5.032484e-01	1.497656e-01	4.831780e-03	1.603962e-01	9.526039e-01	1.215846e+00	
1.008000e+00	5.037481e-01	1.484075e-01	4.193594e-03	1.557379e-01	9.460727e-01	1.215466e+00	
1.009000e+00	5.042479e-01	1.470389e-01	3.555679e-03	1.510778e-01	9.395442e-01	1.215085e+00	
1.010000e+00	5.047476e-01	1.456589e-01	2.918035e-03	1.464158e-01	9.330184e-01	1.214706e+00	
1.011000e+00	5.052474e-01	1.442663e-01	2.280661e-03	1.417514e-01	9.264952e-01	1.214326e+00	
1.012000e+00	5.057471e-01	1.428597e-01	1.643557e-03	1.370842e-01	9.199746e-01	1.213946e+00	
1.013000e+00	5.062469e-01	1.414377e-01	1.006723e-03	1.324137e-01	9.134567e-01	1.213567e+00	
1.014000e+00	5.067466e-01	1.399987e-01	3.701592e-04	1.277394e-01	9.069415e-01	1.213188e+00	
1.015000e+00	5.072464e-01	1.386845e-01	1.000000e-09	1.248638e-01	9.004288e-01	1.212809e+00	
1.016000e+00	5.077461e-01	1.375651e-01	1.000000e-09	1.244945e-01	8.939188e-01	1.212431e+00	
1.017000e+00	5.082459e-01	1.364464e-01	1.000000e-09	1.241255e-01	8.874114e-01	1.212053e+00	
1.018000e+00	5.087456e-01	1.353286e-01	1.000000e-09	1.237568e-01	8.809067e-01	1.211675e+00	
1.019000e+00	5.092454e-01	1.342116e-01	1.000000e-09	1.233883e-01	8.744046e-01	1.211297e+00	
1.020000e+00	5.097451e-01	1.330953e-01	1.000000e-09	1.230201e-01	8.679051e-01	1.210919e+00	
1.021000e+00	5.102449e-01	1.319798e-01	1.000000e-09	1.226521e-01	8.614082e-01	1.210542e+00	
1.022000e+00	5.107446e-01	1.308652e-01	1.000000e-09	1.222844e-01	8.549139e-01	1.210165e+00	
1.023000e+00	5.112444e-01	1.297514e-01	1.000000e-09	1.219170e-01	8.484222e-01	1.209788e+00	
1.024000e+00	5.117441e-01	1.286383e-01	1.000000e-09	1.215498e-01	8.419332e-01	1.209411e+00	
1.025000e+00	5.122439e-01	1.275261e-01	1.000000e-09	1.211829e-01	8.354467e-01	1.209035e+00	
1.026000e+00	5.127436e-01	1.264147e-01	1.000000e-09	1.208163e-01	8.289629e-01	1.208659e+00	
1.027000e+00	5.132434e-01	1.253040e-01	1.000000e-09	1.204500e-01	8.224817e-01	1.208283e+00	
1.028000e+00	5.137431e-01	1.241943e-01	1.000000e-09	1.200839e-01	8.160030e-01	1.207907e+00	
1.029000e+00	5.142429e-01	1.230853e-01	1.000000e-09	1.197181e-01	8.095270e-01	1.207532e+00	
1.030000e+00	5.147426e-01	1.219771e-01	1.000000e-09	1.193525e-01	8.030536e-01	1.207156e+00	
1.031000e+00	5.152424e-01	1.208698e-01	1.000000e-09	1.189872e-01	7.965827e-01	1.206781e+00	
1.032000e+00	5.157421e-01	1.197633e-01	1.000000e-09	1.186222e-01	7.901144e-01	1.206407e+00	
1.033000e+00	5.162419e-01	1.186576e-01	1.000000e-09	1.182575e-01	7.836487e-01	1.206032e+00	
1.034000e+00	5.167416e-01	1.175528e-01	1.000000e-09	1.178931e-01	7.771856e-01	1.205658e+00	
1.035000e+00	5.172414e-01	1.164488e-01	1.000000e-09	1.175289e-01	7.707251e-01	1.205284e+00	
1.036000e+00	5.177411e-01	1.153456e-01	1.000000e-09	1.171650e-01	7.642672e-01	1.204910e+00	
1.037000e+00	5.182409e-01	1.142433e-01	1.000000e-09	1.168013e-01	7.578118e-01	1.204536e+00	
1.038000e+00	5.187406e-01	1.131418e-01	1.000000e-09	1.164380e-01	7.513590e-01	1.204163e+00	
1.039000e+00	5.192404e-01	1.120411e-01	1.000000e-09	1.160749e-01	7.449088e-01	1.203790e+00	
1.040000e+00	5.197401e-01	1.109413e-01	1.000000e-09	1.157121e-01	7.384611e-01	1.203417e+00	
1.041000e+00	5.202399e-01	1.098424e-01	1.000000e-09	1.153496e-01	7.320160e-01	1.203044e+00	
1.042000e+00	5.207396e-01	1.087443e-01	1.000000e-09	1.149874e-01	7.255735e-01	1.202672e+00	
1.043000e+00	5.212394e-01	1.076471e-01	1.000000e-09	1.146255e-01	7.191335e-01	1.202300e+00	
1.044000e+00	5.217391e-01	1.065507e-01	1.000000e-09	1.142638e-01	7.126961e-01	1.201928e+00	
1.045000e+00	5.222389e-01	1.054552e-01	1.000000e-09	1.139024e-01	7.062612e-01	1.201556e+00	
1.046000e+00	5.227386e-01	1.043606e-01	1.000000e-09	1.135414e-01	6.998289e-01	1.201184e+00	
1.047000e+00	5.232384e-01	1.032668e-01	1.000000e-09	1.131806e-01	6.933991e-01	1.200813e+00	
1.048000e+00	5.237381e-01	1.021739e-01	1.000000e-09	1.128200e-01	6.869719e-01	1.200442e+00	
1.049000e+00	5.242379e-01	1.010819e-01	1.000000e-09	1.124598e-01	6.805472e-01	1.200071e+00	
1.050000e+00	5.247376e-01	9.999079e-02	1.000000e-09	1.120999e-01	6.741251e-01	1.199701e+00	
1.051000e+00	5.252374e-01	9.890054e-02	1.000000e-09	1.117402e-01	6.677055e-01	1.199330e+00	
1.052000e+00	5.257371e-01	9.781118e-02	1.000000e-09	1.113809e-01	6.612884e-01	1.198960e+00	
1.053000e+00	5.262369e-01	9.672272e-02	1.000000e-09	1.110219e-01	6.548738e-01	1.198590e+00	
1.054000e+00	5.267366e-01	9.563515e-02	1.000000e-09	1.106631e-01	6.484618e-01	1.198220e+00	
1.055000e+00	5.272364e-01	9.454848e-02	1.000000e-09	1.103046e-01	6.420523e-01	1.197851e+00	
1.056000e+00	5.277361e-01	9.346271e-02	1.000000e-09	1.099465e-01	6.356454e-01	1.197482e+00	
1.057000e+00	5.282359e-01	9.237785e-02	1.000000e-09	1.095886e-01	6.292409e-01	1.197113e+00	
1.058000e+00	5.287356e-01	9.129390e-02	1.000000e-09	1.092310e-01	6.228390e-01	1.196744e+00	
1.059000e+00	5.292354e-01	9.021086e-02	1.000000e-09	1.088738e-01	6.164396e-01	1.196375e+00	
1.060000e+00	5.297351e-01	8.912875e-02	1.000000e-09	1.085168e-01	6.100427e-01	1.196007e+00	
1.061000e+00	5.302349e-01	8.804755e-02	1.000000e-09	1.081602e-01	6.036483e-01	1.195639e+00	
1.062000e+00	5.307346e-01	8.696729e-02	1.000000e-09	1.078038e-01	5.972564e-01	1.195271e+00	
1.063000e+00	5.312344e-01	8.588795e-02	1.000000e-09	1.074478e-01	5.908670e-01	1.194904e+00	
1.064000e+00	5.317341e-01	8.480955e-02	1.000000e-09	1.070921e-01	5.844802e-01	1.194536e+00	
1.065000e+00	5.322339e-01	8.373209e-02	1.000000e-09	1.067366e-01	5.780958e-01	1.194169e+00	
1.066000e+00	5.327336e-01	8.265557e-02	1.000000e-09	1.063815e-01	5.717139e-01	1.193802e+00	
1.067000e+00	5.332334e-01	8.158001e-02	1.000000e-09	1.060267e-01	5.653345e-01	1.193435e+00	
1.068000e+00	5.337331e-01	8.050539e-02	1.000000e-09	1.056722e-01	5.589576e-01	1.193069e+00	
1.069000e+00	5.342329e-01	7.943173e-02	1.000000e-09	1.053181e-01	5.525832e-01	1.192702e+00	
1.070000e+00	5.347326e-01	7.835904e-02	1.000000e-09	1.049642e-01	5.462113e-01	1.192336e+00	
1.071000e+00	5.352324e-01	7.728731e-02	1.000000e-09	1.046107e-01	5.398419e-01	1.191970e+00	
1.072000e+00	5.357321e-01	7.621655e-02	1.000000e-09	1.042575e-01	5.334749e-01	1.191605e+00	
1.073000e+00	5.362319e-01	7.514677e-02	1.000000e-09	1.039046e-01	5.271105e-01	1.191239e+00	
1.074000e+00	5.367316e-01	7.407797e-02	1.000000e-09	1.035520e-01	5.207485e-01	1.190874e+00	
1.075000e+00	5.372314e-01	7.301016e-02	1.000000e-09	1.031998e-01	5.143889e-01	1.190509e+00	
1.076000e+00	5.377311e-01	7.194334e-02	1.000000e-09	1.028479e-01	5.080319e-01	1.190145e+00	
1.077000e+00	5.382309e-01	7.087752e-02	1.000000e-09	1.024963e-01	5.016773e-01	1.189780e+00	
1.078000e+00	5.387306e-01	6.981270e-02	1.000000e-09	1.021450e-01	4.953252e-01	1.189416e+00	
1.079000e+00	5.392304e-01	6.874888e-02	1.000000e-09	1.017941e-01	4.889755e-01	1.189052e+00	
1.080000e+00	5.397301e-01	6.768608e-02	1.000000e-09	1.014435e-01	4.826283e-01	1.188688e+00	
1.081000e+00	5.402299e-01	6.662430e-02	1.000000e-09	1.010933e-01	4.762836e-01	1.188324e+00	
1.082000e+00	5.407296e-01	6.556354e-02	1.000000e-09	1.007434e-01	4.699413e-01	1.187961e+00	
1.083000e+00	5.412294e-01	6.450381e-02	1.000000e-09	1.003938e-01	4.636015e-01	1.187598e+00	
1.084000e+00	5.417291e-01	6.344512e-02	1.000000e-09	1.000446e-01	4.572641e-01	1.187235e+00	
1.085000e+00	5.422289e-01	6.238747e-02	1.000000e-09	9.969569e-02	4.509291e-01	1.186872e+00	
1.086000e+00	5.427286e-01	6.133086e-02	1.000000e-09	9.934715e-02	4.445967e-01	1.186510e+00	
1.087000e+00	5.432284e-01	6.027531e-02	1.000000e-09	9.899895e-02	4.382666e-01	1.186147e+00	
1.088000e+00	5.437281e-01	5.922082e-02	1.000000e-09	9.865111e-02	4.319390e-01	1.185785e+00	
1.089000e+00	5.442279e-01	5.816739e-02	1.000000e-09	9.830362e-02	4.256138e-01	1.185423e+00	
1.090000e+00	5.447276e-01	5.711504e-02	1.000000e-09	9.795648e-02	4.192911e-01	1.185062e+00	
1.091000e+00	5.452274e-01	5.606376e-02	1.000000e-09	9.760969e-02	4.129708e-01	1.184700e+00	
1.092000e+00	5.457271e-01	5.501357e-02	1.000000e-09	9.726326e-02	4.066529e-01	1.184339e+00	
1.093000e+00	5.462269e-01	5.396447e-02	1.000000e-09	9.691720e-02	4.003375e-01	1.183978e+00	
1.094000e+00	5.467266e-01	5.291647e-02	1.000000e-09	9.657149e-02	3.940245e-01	1.183618e+00	
1.095000e+00	5.472264e-01	5.186957e-02	1.000000e-09	9.622616e-02	3.877139e-01	1.183257e+00	
1.096000e+00	5.477261e-01	5.082379e-02	1.000000e-09	9.588118e-02	3.814057e-01	1.182897e+00	
1.097000e+00	5.482259e-01	4.977912e-02	1.000000e-09	9.553658e-02	3.750999e-01	1.182537e+00	
1.098000e+00	5.487256e-01	4.873558e-02	1.000000e-09	9.519235e-02	3.687966e-01	1.182177e+00	
1.099000e+00	5.492254e-01	4.769318e-02	1.000000e-09	9.484849e-02	3.624956e-01	1.181817e+00	
1.100000e+00	5.497251e-01	4.665191e-02	1.000000e-09	9.450501e-02	3.561971e-01	1.181458e+00	
1.101000e+00	5.502249e-01	4.561180e-02	1.000000e-09	9.416191e-02	3.499010e-01	1.181099e+00	
1.102000e+00	5.507246e-01	4.457284e-02	1.000000e-09	9.381919e-02	3.436073e-01	1.180740e+00	
1.103000e+00	5.512244e-01	4.353505e-02	1.000000e-09	9.347685e-02	3.373160e-01	1.180381e+00	
1.104000e+00	5.517241e-01	4.249842e-02	1.000000e-09	9.313490e-02	3.310271e-01	1.180022e+00	
1.105000e+00	5.522239e-01	4.146298e-02	1.000000e-09	9.279334e-02	3.247405e-01	1.179664e+00	
1.106000e+00	5.527236e-01	4.042873e-02	1.000000e-09	9.245217e-02	3.184564e-01	1.179306e+00	
1.107000e+00	5.532234e-01	3.939567e-02	1.000000e-09	9.211139e-02	3.121747e-01	1.178948e+00	
1.108000e+00	5.537231e-01	3.836382e-02	1.000000e-09	9.177102e-02	3.058953e-01	1.178590e+00	
1.109000e+00	5.542229e-01	3.733318e-02	1.000000e-09	9.143104e-02	2.996184e-01	1.178233e+00	
1.110000e+00	5.547226e-01	3.630377e-02	1.000000e-09	9.109147e-02	2.933438e-01	1.177876e+00	
1.111000e+00	5.552224e-01	3.527558e-02	1.000000e-09	9.075230e-02	2.870716e-01	1.177519e+00	
1.112000e+00	5.557221e-01	3.424864e-02	1.000000e-09	9.041354e-02	2.808018e-01	1.177162e+00	
1.113000e+00	5.562219e-01	3.322295e-02	1.000000e-09	9.007520e-02	2.745344e-01	1.176805e+00	
1.114000e+00	5.567216e-01	3.219851e-02	1.000000e-09	8.973727e-02	2.682693e-01	1.176449e+00	
1.115000e+00	5.572214e-01	3.117535e-02	1.000000e-09	8.939976e-02	2.620066e-01	1.176093e+00	
1.116000e+00	5.577211e-01	3.015346e-02	1.000000e-09	8.906267e-02	2.557463e-01	1.175737e+00	
1.117000e+00	5.582209e-01	2.913286e-02	1.000000e-09	8.872600e-02	2.494884e-01	1.175381e+00	
1.118000e+00	5.587206e-01	2.811356e-02	1.000000e-09	8.838977e-02	2.432328e-01	1.175026e+00	
1.119000e+00	5.592204e-01	2.709556e-02	1.000000e-09	8.805396e-02	2.369796e-01	1.174670e+00	
1.120000e+00	5.597201e-01	2.607889e-02	1.000000e-09	8.771859e-02	2.307287e-01	1.174315e+00	
1.121000e+00	5.602199e-01	2.506355e-02	1.000000e-09	8.738366e-02	2.244802e-01	1.173960e+00	
1.122000e+00	5.607196e-01	2.404954e-02	1.000000e-09	8.704917e-02	2.182340e-01	1.173606e+00	
1.123000e+00	5.612194e-01	2.303689e-02	1.000000e-09	8.671513e-02	2.119902e-01	1.173251e+00	
1.124000e+00	5.617191e-01	2.202560e-02	1.000000e-09	8.638153e-02	2.057488e-01	1.172897e+00	
1.125000e+00	5.622189e-01	2.101568e-02	1.000000e-09	8.604839e-02	1.995097e-01	1.172543e+00	
1.126000e+00	5.627186e-01	2.000714e-02	1.000000e-09	8.571571e-02	1.932729e-01	1.172189e+00	
1.127000e+00	5.632184e-01	1.900001e-02	1.000000e-09	8.538348e-02	1.870385e-01	1.171836e+00	
1.128000e+00	5.637181e-01	1.799428e-02	1.000000e-09	8.505172e-02	1.808064e-01	1.171482e+00	
1.129000e+00	5.642179e-01	1.698997e-02	1.000000e-09	8.472043e-02	1.745767e-01	1.171129e+00	
1.130000e+00	5.647176e-01	1.598709e-02	1.000000e-09	8.438961e-02	1.683493e-01	1.170776e+00	
1.131000e+00	5.652174e-01	1.498567e-02	1.000000e-09	8.405927e-02	1.621242e-01	1.170423e+00	
1.132000e+00	5.657171e-01	1.398569e-02	1.000000e-09	8.372941e-02	1.559015e-01	1.170071e+00	
1.133000e+00	5.662169e-01	1.298719e-02	1.000000e-09	8.340004e-02	1.496811e-01	1.169719e+00	
1.134000e+00	5.667166e-01	1.199018e-02	1.000000e-09	8.307115e-02	1.434630e-01	1.169366e+00	
1.135000e+00	5.672164e-01	1.099466e-02	1.000000e-09	8.274276e-02	1.372472e-01	1.169015e+00	
1.136000e+00	5.677161e-01	1.000066e-02	1.000000e-09	8.241487e-02	1.310338e-01	1.168663e+00	
1.137000e+00	5.682159e-01	9.008179e-03	1.000000e-09	8.208748e-02	1.248226e-01	1.168311e+00	
1.138000e+00	5.687156e-01	8.017240e-03	1.000000e-09	8.176060e-02	1.186138e-01	1.167960e+00	
1.139000e+00	5.692154e-01	6.984649e-03	1.000000e-09	8.141998e-02	1.124073e-01	1.167609e+00	
1.140000e+00	5.697151e-01	5.868336e-03	1.000000e-09	8.105174e-02	1.062031e-01	1.167258e+00	
1.141000e+00	5.702149e-01	4.752448e-03	1.000000e-09	8.068364e-02	1.000013e-01	1.166908e+00	
1.142000e+00	5.707146e-01	3.636985e-03	1.000000e-09	8.031569e-02	9.380168e-02	1.166557e+00	
1.143000e+00	5.712144e-01	2.521945e-03	1.000000e-09	7.994787e-02	8.760441e-02	1.166207e+00	
1.144000e+00	5.717141e-01	1.407329e-03	1.000000e-09	7.958019e-02	8.140944e-02	1.165857e+00	
1.145000e+00	5.722139e-01	2.931361e-04	1.000000e-09	7.921265e-02	7.521677e-02	1.165507e+00	
1.146000e+00	5.727136e-01	0.000000e+00	1.000000e-09	7.911596e-02	6.902639e-02	1.165158e+00	
1.147000e+00	5.732134e-01	0.000000e+00	1.000000e-09	7.911596e-02	6.283831e-02	1.164808e+00	
1.148000e+00	5.737131e-01	0.000000e+00	1.000000e-09	7.911596e-02	5.665252e-02	1.164459e+00	
1.149000e+00	5.742129e-01	0.000000e+00	1.000000e-09	7.911596e-02	5.046902e-02	1.164110e+00	
1.150000e+00	5.747126e-01	0.000000e+00	1.000000e-09	7.911596e-02	4.428781e-02	1.163762e+00	
1.151000e+00	5.752124e-01	0.000000e+00	1.000000e-09	7.911596e-02	3.810888e-02	1.163413e+00	
1.152000e+00	5.757121e-01	0.000000e+00	1.000000e-09	7.911596e-02	3.193224e-02	1.163065e+00	
1.153000e+00	5.762119e-01	0.000000e+00	1.000000e-09	7.911596e-02	2.575787e-02	1.162717e+00	
1.154000e+00	5.767116e-01	0.000000e+00	1.000000e-09	7.911596e-02	1.958578e-02	1.162369e+00	
1.155000e+00	5.772114e-01	0.000000e+00	1.000000e-09	7.911596e-02	1.341597e-02	1.162021e+00	
1.156000e+00	5.777111e-01	0.000000e+00	1.000000e-09	7.911596e-02	7.248424e-03	1.161674e+00	
1.157000e+00	5.782109e-01	0.000000e+00	1.000000e-09	7.911596e-02	1.083153e-03	1.161326e+00	
1.158000e+00	5.787106e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.160979e+00	
1.159000e+00	5.792104e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.160632e+00	
1.160000e+00	5.797101e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.160286e+00	
1.161000e+00	5.802099e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.159939e+00	
1.162000e+00	5.807096e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.159593e+00	
1.163000e+00	5.812094e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.159247e+00	
1.164000e+00	5.817091e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.158901e+00	
1.165000e+00	5.822089e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.158556e+00	
1.166000e+00	5.827086e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.158210e+00	
1.167000e+00	5.832084e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.157865e+00	
1.168000e+00	5.837081e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.157520e+00	
1.169000e+00	5.842079e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.157175e+00	
1.170000e+00	5.847076e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.156831e+00	
1.171000e+00	5.852074e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.156486e+00	
1.172000e+00	5.857071e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.156142e+00	
1.173000e+00	5.862069e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.155798e+00	
1.174000e+00	5.867066e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.155454e+00	
1.175000e+00	5.872064e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.155111e+00	
1.176000e+00	5.877061e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.154767e+00	
1.177000e+00	5.882059e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.154424e+00	
1.178000e+00	5.887056e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.154081e+00	
1.179000e+00	5.892054e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.153739e+00	
1.180000e+00	5.897051e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.153396e+00	
1.181000e+00	5.902049e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.153054e+00	
1.182000e+00	5.907046e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.152712e+00	
1.183000e+00	5.912044e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.152370e+00	
1.184000e+00	5.917041e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.152028e+00	
1.185000e+00	5.922039e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.151686e+00	
1.186000e+00	5.927036e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.151345e+00	
1.187000e+00	5.932034e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.151004e+00	
1.188000e+00	5.937031e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.150663e+00	
1.189000e+00	5.942029e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.150322e+00	
1.190000e+00	5.947026e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.149982e+00	
1.191000e+00	5.952024e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.149641e+00	
1.192000e+00	5.957021e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.149301e+00	
1.193000e+00	5.962019e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.148961e+00	
1.194000e+00	5.967016e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.148622e+00	
1.195000e+00	5.972014e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.148282e+00	
1.196000e+00	5.977011e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.147943e+00	
1.197000e+00	5.982009e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.147604e+00	
1.198000e+00	5.987006e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.147265e+00	
1.199000e+00	5.992004e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.146926e+00	
1.200000e+00	5.997001e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.146588e+00	
1.201000e+00	6.001999e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.146249e+00	
1.202000e+00	6.006997e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.145911e+00	
1.203000e+00	6.011994e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.145573e+00	
1.204000e+00	6.016992e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.145236e+00	
1.205000e+00	6.021989e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.144898e+00	
1.206000e+00	6.026987e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.144561e+00	
1.207000e+00	6.031984e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.144224e+00	
1.208000e+00	6.036982e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.143887e+00	
1.209000e+00	6.041979e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.143550e+00	
1.210000e+00	6.046977e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.143213e+00	
1.211000e+00	6.051974e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.142877e+00	
1.212000e+00	6.056972e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.142541e+00	
1.213000e+00	6.061969e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.142205e+00	
1.214000e+00	6.066967e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.141869e+00	
1.215000e+00	6.071964e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.141534e+00	
1.216000e+00	6.076962e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.141199e+00	
1.217000e+00	6.081959e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.140863e+00	
1.218000e+00	6.086957e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.140528e+00	
1.219000e+00	6.091954e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.140194e+00	
1.220000e+00	6.096952e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.139859e+00	
1.221000e+00	6.101949e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.139525e+00	
1.222000e+00	6.106947e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.139191e+00	
1.223000e+00	6.111944e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.138857e+00	
1.224000e+00	6.116942e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.138523e+00	
1.225000e+00	6.121939e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.138189e+00	
1.226000e+00	6.126937e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.137856e+00	
1.227000e+00	6.131934e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.137523e+00	
1.228000e+00	6.136932e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.137190e+00	
1.229000e+00	6.141929e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.136857e+00	
1.230000e+00	6.146927e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.136524e+00	
1.231000e+00	6.151924e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.136192e+00	
1.232000e+00	6.156922e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.135860e+00	
1.233000e+00	6.161919e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.135528e+00	
1.234000e+00	6.166917e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.135196e+00	
1.235000e+00	6.171914e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.134864e+00	
1.236000e+00	6.176912e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.134533e+00	
1.237000e+00	6.181909e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.134202e+00	
1.238000e+00	6.186907e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.133871e+00	
1.239000e+00	6.191904e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.133540e+00	
1.240000e+00	6.196902e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.133209e+00	
1.241000e+00	6.201899e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.132879e+00	
1.242000e+00	6.206897e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.132548e+00	
