pamkrn	pamkrn	kod	nod	vud	mdflw	rbf	
1.006000e+00	5.027486e-01	1.390110e-01	1.047751e-04	1.256627e-01	9.001632e-01	1.215063e+00	
1.007000e+00	5.032484e-01	1.362004e-01	1.000000e-09	1.240443e-01	8.838336e-01	1.214490e+00	
1.008000e+00	5.037481e-01	1.334494e-01	1.000000e-09	1.231369e-01	8.675162e-01	1.213917e+00	
1.009000e+00	5.042479e-01	1.307025e-01	1.000000e-09	1.222308e-01	8.512110e-01	1.213344e+00	
1.010000e+00	5.047476e-01	1.279598e-01	1.000000e-09	1.213260e-01	8.349178e-01	1.212772e+00	
1.011000e+00	5.052474e-01	1.252212e-01	1.000000e-09	1.204226e-01	8.186367e-01	1.212201e+00	
1.012000e+00	5.057471e-01	1.224869e-01	1.000000e-09	1.195207e-01	8.023677e-01	1.211630e+00	
1.013000e+00	5.062469e-01	1.197569e-01	1.000000e-09	1.186201e-01	7.861108e-01	1.211060e+00	
1.014000e+00	5.067466e-01	1.170312e-01	1.000000e-09	1.177210e-01	7.698658e-01	1.210490e+00	
1.015000e+00	5.072464e-01	1.143099e-01	1.000000e-09	1.168233e-01	7.536329e-01	1.209921e+00	
1.016000e+00	5.077461e-01	1.115930e-01	1.000000e-09	1.159271e-01	7.374120e-01	1.209353e+00	
1.017000e+00	5.082459e-01	1.088806e-01	1.000000e-09	1.150324e-01	7.212030e-01	1.208784e+00	
1.018000e+00	5.087456e-01	1.061727e-01	1.000000e-09	1.141391e-01	7.050060e-01	1.208217e+00	
1.019000e+00	5.092454e-01	1.034693e-01	1.000000e-09	1.132474e-01	6.888210e-01	1.207650e+00	
1.020000e+00	5.097451e-01	1.007707e-01	1.000000e-09	1.123571e-01	6.726479e-01	1.207083e+00	
1.021000e+00	5.102449e-01	9.807666e-02	1.000000e-09	1.114685e-01	6.564867e-01	1.206517e+00	
1.022000e+00	5.107446e-01	9.538741e-02	1.000000e-09	1.105814e-01	6.403373e-01	1.205952e+00	
1.023000e+00	5.112444e-01	9.270299e-02	1.000000e-09	1.096959e-01	6.241999e-01	1.205387e+00	
1.024000e+00	5.117441e-01	9.002344e-02	1.000000e-09	1.088120e-01	6.080743e-01	1.204823e+00	
1.025000e+00	5.122439e-01	8.734883e-02	1.000000e-09	1.079297e-01	5.919605e-01	1.204259e+00	
1.026000e+00	5.127436e-01	8.467924e-02	1.000000e-09	1.070491e-01	5.758585e-01	1.203695e+00	
1.027000e+00	5.132434e-01	8.201473e-02	1.000000e-09	1.061701e-01	5.597684e-01	1.203132e+00	
1.028000e+00	5.137431e-01	7.935538e-02	1.000000e-09	1.052929e-01	5.436900e-01	1.202570e+00	
1.029000e+00	5.142429e-01	7.670126e-02	1.000000e-09	1.044174e-01	5.276234e-01	1.202008e+00	
1.030000e+00	5.147426e-01	7.405246e-02	1.000000e-09	1.035436e-01	5.115685e-01	1.201447e+00	
1.031000e+00	5.152424e-01	7.140905e-02	1.000000e-09	1.026716e-01	4.955254e-01	1.200886e+00	
1.032000e+00	5.157421e-01	6.877112e-02	1.000000e-09	1.018015e-01	4.794939e-01	1.200326e+00	
1.033000e+00	5.162419e-01	6.613876e-02	1.000000e-09	1.009331e-01	4.634742e-01	1.199767e+00	
1.034000e+00	5.167416e-01	6.351205e-02	1.000000e-09	1.000667e-01	4.474662e-01	1.199207e+00	
1.035000e+00	5.172414e-01	6.089110e-02	1.000000e-09	9.920208e-02	4.314698e-01	1.198649e+00	
1.036000e+00	5.177411e-01	5.827600e-02	1.000000e-09	9.833944e-02	4.154850e-01	1.198091e+00	
1.037000e+00	5.182409e-01	5.566685e-02	1.000000e-09	9.747876e-02	3.995119e-01	1.197533e+00	
1.038000e+00	5.187406e-01	5.306377e-02	1.000000e-09	9.662008e-02	3.835503e-01	1.196976e+00	
1.039000e+00	5.192404e-01	5.046685e-02	1.000000e-09	9.576344e-02	3.676004e-01	1.196420e+00	
1.040000e+00	5.197401e-01	4.787622e-02	1.000000e-09	9.490887e-02	3.516620e-01	1.195864e+00	
1.041000e+00	5.202399e-01	4.529199e-02	1.000000e-09	9.405641e-02	3.357352e-01	1.195308e+00	
1.042000e+00	5.207396e-01	4.271428e-02	1.000000e-09	9.320610e-02	3.198199e-01	1.194753e+00	
1.043000e+00	5.212394e-01	4.014324e-02	1.000000e-09	9.235799e-02	3.039162e-01	1.194199e+00	
1.044000e+00	5.217391e-01	3.757898e-02	1.000000e-09	9.151212e-02	2.880239e-01	1.193645e+00	
1.045000e+00	5.222389e-01	3.502165e-02	1.000000e-09	9.066854e-02	2.721432e-01	1.193091e+00	
1.046000e+00	5.227386e-01	3.247140e-02	1.000000e-09	8.982729e-02	2.562739e-01	1.192538e+00	
1.047000e+00	5.232384e-01	2.992837e-02	1.000000e-09	8.898842e-02	2.404160e-01	1.191986e+00	
1.048000e+00	5.237381e-01	2.739273e-02	1.000000e-09	8.815199e-02	2.245696e-01	1.191434e+00	
1.049000e+00	5.242379e-01	2.486463e-02	1.000000e-09	8.731804e-02	2.087346e-01	1.190882e+00	
1.050000e+00	5.247376e-01	2.234425e-02	1.000000e-09	8.648665e-02	1.929110e-01	1.190332e+00	
1.051000e+00	5.252374e-01	1.983177e-02	1.000000e-09	8.565786e-02	1.770988e-01	1.189781e+00	
1.052000e+00	5.257371e-01	1.732738e-02	1.000000e-09	8.483173e-02	1.612980e-01	1.189231e+00	
1.053000e+00	5.262369e-01	1.483126e-02	1.000000e-09	8.400834e-02	1.455085e-01	1.188682e+00	
1.054000e+00	5.267366e-01	1.234363e-02	1.000000e-09	8.318775e-02	1.297303e-01	1.188133e+00	
1.055000e+00	5.272364e-01	9.864697e-03	1.000000e-09	8.237002e-02	1.139635e-01	1.187585e+00	
1.056000e+00	5.277361e-01	7.394680e-03	1.000000e-09	8.155524e-02	9.820793e-02	1.187037e+00	
1.057000e+00	5.282359e-01	4.616582e-03	1.000000e-09	8.063883e-02	8.246367e-02	1.186489e+00	
1.058000e+00	5.287356e-01	1.836320e-03	1.000000e-09	7.972170e-02	6.673068e-02	1.185943e+00	
1.059000e+00	5.292354e-01	0.000000e+00	1.000000e-09	7.911596e-02	5.100894e-02	1.185396e+00	
1.060000e+00	5.297351e-01	0.000000e+00	1.000000e-09	7.911596e-02	3.529842e-02	1.184850e+00	
1.061000e+00	5.302349e-01	0.000000e+00	1.000000e-09	7.911596e-02	1.959913e-02	1.184305e+00	
1.062000e+00	5.307346e-01	0.000000e+00	1.000000e-09	7.911596e-02	3.911035e-03	1.183760e+00	
1.063000e+00	5.312344e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.183216e+00	
1.064000e+00	5.317341e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.182672e+00	
1.065000e+00	5.322339e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.182129e+00	
1.066000e+00	5.327336e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.181586e+00	
1.067000e+00	5.332334e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.181044e+00	
1.068000e+00	5.337331e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.180502e+00	
1.069000e+00	5.342329e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.179960e+00	
1.070000e+00	5.347326e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.179420e+00	
1.071000e+00	5.352324e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.178879e+00	
1.072000e+00	5.357321e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.178339e+00	
1.073000e+00	5.362319e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.177800e+00	
1.074000e+00	5.367316e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.177261e+00	
1.075000e+00	5.372314e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.176723e+00	
1.076000e+00	5.377311e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.176185e+00	
1.077000e+00	5.382309e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.175648e+00	
1.078000e+00	5.387306e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.175111e+00	
1.079000e+00	5.392304e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.174574e+00	
1.080000e+00	5.397301e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.174038e+00	
1.081000e+00	5.402299e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.173503e+00	
1.082000e+00	5.407296e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.172968e+00	
1.083000e+00	5.412294e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.172433e+00	
1.084000e+00	5.417291e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.171900e+00	
1.085000e+00	5.422289e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.171366e+00	
1.086000e+00	5.427286e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.170833e+00	
1.087000e+00	5.432284e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.170301e+00	
1.088000e+00	5.437281e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.169769e+00	
1.089000e+00	5.442279e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.169237e+00	
1.090000e+00	5.447276e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.168706e+00	
1.091000e+00	5.452274e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.168175e+00	
1.092000e+00	5.457271e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.167645e+00	
1.093000e+00	5.462269e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.167116e+00	
1.094000e+00	5.467266e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.166587e+00	
1.095000e+00	5.472264e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.166058e+00	
1.096000e+00	5.477261e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.165530e+00	
1.097000e+00	5.482259e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.165002e+00	
1.098000e+00	5.487256e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.164475e+00	
1.099000e+00	5.492254e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.163948e+00	
1.100000e+00	5.497251e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.163422e+00	
1.101000e+00	5.502249e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.162896e+00	
1.102000e+00	5.507246e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.162371e+00	
1.103000e+00	5.512244e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.161846e+00	
1.104000e+00	5.517241e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.161321e+00	
1.105000e+00	5.522239e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.160798e+00	
1.106000e+00	5.527236e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.160274e+00	
1.107000e+00	5.532234e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.159751e+00	
1.108000e+00	5.537231e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.159229e+00	
1.109000e+00	5.542229e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.158707e+00	
1.110000e+00	5.547226e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.158185e+00	
1.111000e+00	5.552224e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.157664e+00	
1.112000e+00	5.557221e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.157143e+00	
1.113000e+00	5.562219e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.156623e+00	
1.114000e+00	5.567216e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.156104e+00	
1.115000e+00	5.572214e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.155584e+00	
1.116000e+00	5.577211e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.155066e+00	
1.117000e+00	5.582209e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.154547e+00	
1.118000e+00	5.587206e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.154030e+00	
1.119000e+00	5.592204e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.153512e+00	
1.120000e+00	5.597201e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.152995e+00	
1.121000e+00	5.602199e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.152479e+00	
1.122000e+00	5.607196e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.151963e+00	
1.123000e+00	5.612194e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.151448e+00	
1.124000e+00	5.617191e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.150933e+00	
1.125000e+00	5.622189e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.150418e+00	
1.126000e+00	5.627186e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.149904e+00	
1.127000e+00	5.632184e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.149390e+00	
1.128000e+00	5.637181e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.148877e+00	
1.129000e+00	5.642179e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.148364e+00	
1.130000e+00	5.647176e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.147852e+00	
1.131000e+00	5.652174e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.147340e+00	
1.132000e+00	5.657171e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.146829e+00	
1.133000e+00	5.662169e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.146318e+00	
1.134000e+00	5.667166e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.145808e+00	
1.135000e+00	5.672164e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.145298e+00	
1.136000e+00	5.677161e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.144788e+00	
1.137000e+00	5.682159e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.144279e+00	
1.138000e+00	5.687156e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.143770e+00	
1.139000e+00	5.692154e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.143262e+00	
1.140000e+00	5.697151e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.142754e+00	
1.141000e+00	5.702149e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.142247e+00	
1.142000e+00	5.707146e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.141740e+00	
1.143000e+00	5.712144e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.141234e+00	
1.144000e+00	5.717141e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.140728e+00	
1.145000e+00	5.722139e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.140223e+00	
1.146000e+00	5.727136e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.139717e+00	
1.147000e+00	5.732134e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.139213e+00	
1.148000e+00	5.737131e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.138709e+00	
1.149000e+00	5.742129e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.138205e+00	
1.150000e+00	5.747126e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.137702e+00	
1.151000e+00	5.752124e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.137199e+00	
1.152000e+00	5.757121e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.136697e+00	
1.153000e+00	5.762119e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.136195e+00	
1.154000e+00	5.767116e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.135693e+00	
1.155000e+00	5.772114e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.135192e+00	
1.156000e+00	5.777111e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.134692e+00	
1.157000e+00	5.782109e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.134191e+00	
1.158000e+00	5.787106e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.133692e+00	
1.159000e+00	5.792104e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.133193e+00	
1.160000e+00	5.797101e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.132694e+00	
1.161000e+00	5.802099e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.132195e+00	
1.162000e+00	5.807096e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.131697e+00	
1.163000e+00	5.812094e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.131200e+00	
1.164000e+00	5.817091e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.130703e+00	
1.165000e+00	5.822089e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.130206e+00	
1.166000e+00	5.827086e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.129710e+00	
1.167000e+00	5.832084e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.129214e+00	
1.168000e+00	5.837081e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.128719e+00	
1.169000e+00	5.842079e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.128224e+00	
1.170000e+00	5.847076e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.127729e+00	
1.171000e+00	5.852074e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.127235e+00	
1.172000e+00	5.857071e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.126742e+00	
1.173000e+00	5.862069e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.126249e+00	
1.174000e+00	5.867066e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.125756e+00	
1.175000e+00	5.872064e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.125264e+00	
1.176000e+00	5.877061e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.124772e+00	
1.177000e+00	5.882059e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.124280e+00	
1.178000e+00	5.887056e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.123789e+00	
1.179000e+00	5.892054e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.123299e+00	
1.180000e+00	5.897051e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.122809e+00	
1.181000e+00	5.902049e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.122319e+00	
1.182000e+00	5.907046e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.121830e+00	
1.183000e+00	5.912044e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.121341e+00	
1.184000e+00	5.917041e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.120852e+00	
1.185000e+00	5.922039e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.120364e+00	
1.186000e+00	5.927036e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.119877e+00	
1.187000e+00	5.932034e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.119389e+00	
1.188000e+00	5.937031e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.118903e+00	
1.189000e+00	5.942029e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.118416e+00	
1.190000e+00	5.947026e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.117930e+00	
1.191000e+00	5.952024e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.117445e+00	
1.192000e+00	5.957021e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.116960e+00	
1.193000e+00	5.962019e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.116475e+00	
1.194000e+00	5.967016e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.115991e+00	
1.195000e+00	5.972014e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.115507e+00	
1.196000e+00	5.977011e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.115024e+00	
1.197000e+00	5.982009e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.114541e+00	
1.198000e+00	5.987006e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.114058e+00	
1.199000e+00	5.992004e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.113576e+00	
1.200000e+00	5.997001e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.113094e+00	
1.201000e+00	6.001999e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.112613e+00	
1.202000e+00	6.006997e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.112132e+00	
1.203000e+00	6.011994e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.111652e+00	
1.204000e+00	6.016992e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.111172e+00	
1.205000e+00	6.021989e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.110692e+00	
1.206000e+00	6.026987e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.110213e+00	
1.207000e+00	6.031984e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.109734e+00	
1.208000e+00	6.036982e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.109256e+00	
1.209000e+00	6.041979e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.108778e+00	
1.210000e+00	6.046977e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.108300e+00	
1.211000e+00	6.051974e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.107823e+00	
1.212000e+00	6.056972e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.107346e+00	
1.213000e+00	6.061969e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.106870e+00	
1.214000e+00	6.066967e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.106394e+00	
1.215000e+00	6.071964e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.105918e+00	
1.216000e+00	6.076962e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.105443e+00	
1.217000e+00	6.081959e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.104969e+00	
1.218000e+00	6.086957e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.104494e+00	
1.219000e+00	6.091954e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.104020e+00	
1.220000e+00	6.096952e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.103547e+00	
1.221000e+00	6.101949e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.103074e+00	
1.222000e+00	6.106947e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.102601e+00	
1.223000e+00	6.111944e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.102129e+00	
1.224000e+00	6.116942e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.101657e+00	
1.225000e+00	6.121939e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.101186e+00	
1.226000e+00	6.126937e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.100715e+00	
1.227000e+00	6.131934e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.100244e+00	
1.228000e+00	6.136932e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.099774e+00	
1.229000e+00	6.141929e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.099304e+00	
1.230000e+00	6.146927e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.098834e+00	
1.231000e+00	6.151924e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.098365e+00	
1.232000e+00	6.156922e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.097897e+00	
1.233000e+00	6.161919e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.097429e+00	
1.234000e+00	6.166917e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.096961e+00	
1.235000e+00	6.171914e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.096493e+00	
1.236000e+00	6.176912e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.096026e+00	
1.237000e+00	6.181909e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.095560e+00	
1.238000e+00	6.186907e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.095093e+00	
1.239000e+00	6.191904e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.094627e+00	
1.240000e+00	6.196902e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.094162e+00	
1.241000e+00	6.201899e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.093697e+00	
1.242000e+00	6.206897e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.093232e+00	
1.243000e+00	6.211894e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.092768e+00	
1.244000e+00	6.216892e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.092304e+00	
1.245000e+00	6.221889e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.091841e+00	
1.246000e+00	6.226887e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.091377e+00	
1.247000e+00	6.231884e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.090915e+00	
1.248000e+00	6.236882e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.090452e+00	
1.249000e+00	6.241879e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.089991e+00	
1.250000e+00	6.246877e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.089529e+00	
