myogrs	myogrs	kod	nod	vud	mdflw	rbf	
1.005000e+00	5.022489e-01	1.527637e-01	5.899908e-03	1.684321e-01	9.714182e-01	1.212537e+00	
1.006000e+00	5.027486e-01	1.514789e-01	5.218764e-03	1.635145e-01	9.660119e-01	1.211348e+00	
1.007000e+00	5.032484e-01	1.501828e-01	4.537688e-03	1.585936e-01	9.606021e-01	1.210162e+00	
1.008000e+00	5.037481e-01	1.488741e-01	3.856680e-03	1.536690e-01	9.551886e-01	1.208978e+00	
1.009000e+00	5.042479e-01	1.475518e-01	3.175738e-03	1.487404e-01	9.497716e-01	1.207796e+00	
1.010000e+00	5.047476e-01	1.462144e-01	2.494860e-03	1.438072e-01	9.443511e-01	1.206617e+00	
1.011000e+00	5.052474e-01	1.448604e-01	1.814047e-03	1.388690e-01	9.389270e-01	1.205440e+00	
1.012000e+00	5.057471e-01	1.434881e-01	1.133296e-03	1.339251e-01	9.334994e-01	1.204265e+00	
1.013000e+00	5.062469e-01	1.420954e-01	4.526075e-04	1.289749e-01	9.280681e-01	1.203092e+00	
1.014000e+00	5.067466e-01	1.408035e-01	1.000000e-09	1.255628e-01	9.226334e-01	1.201922e+00	
1.015000e+00	5.072464e-01	1.397487e-01	1.000000e-09	1.252148e-01	9.171951e-01	1.200754e+00	
1.016000e+00	5.077461e-01	1.386939e-01	1.000000e-09	1.248669e-01	9.117532e-01	1.199588e+00	
1.017000e+00	5.082459e-01	1.376392e-01	1.000000e-09	1.245189e-01	9.063077e-01	1.198425e+00	
1.018000e+00	5.087456e-01	1.365844e-01	1.000000e-09	1.241710e-01	9.008587e-01	1.197264e+00	
1.019000e+00	5.092454e-01	1.355296e-01	1.000000e-09	1.238231e-01	8.954062e-01	1.196105e+00	
1.020000e+00	5.097451e-01	1.344748e-01	1.000000e-09	1.234751e-01	8.899501e-01	1.194948e+00	
1.021000e+00	5.102449e-01	1.334201e-01	1.000000e-09	1.231272e-01	8.844904e-01	1.193794e+00	
1.022000e+00	5.107446e-01	1.323653e-01	1.000000e-09	1.227793e-01	8.790272e-01	1.192642e+00	
1.023000e+00	5.112444e-01	1.313106e-01	1.000000e-09	1.224313e-01	8.735605e-01	1.191492e+00	
1.024000e+00	5.117441e-01	1.302559e-01	1.000000e-09	1.220834e-01	8.680902e-01	1.190344e+00	
1.025000e+00	5.122439e-01	1.292012e-01	1.000000e-09	1.217355e-01	8.626163e-01	1.189198e+00	
1.026000e+00	5.127436e-01	1.281465e-01	1.000000e-09	1.213876e-01	8.571389e-01	1.188055e+00	
1.027000e+00	5.132434e-01	1.270918e-01	1.000000e-09	1.210397e-01	8.516579e-01	1.186914e+00	
1.028000e+00	5.137431e-01	1.260372e-01	1.000000e-09	1.206918e-01	8.461733e-01	1.185775e+00	
1.029000e+00	5.142429e-01	1.249826e-01	1.000000e-09	1.203439e-01	8.406853e-01	1.184638e+00	
1.030000e+00	5.147426e-01	1.239280e-01	1.000000e-09	1.199960e-01	8.351936e-01	1.183503e+00	
1.031000e+00	5.152424e-01	1.228734e-01	1.000000e-09	1.196482e-01	8.296984e-01	1.182371e+00	
1.032000e+00	5.157421e-01	1.218189e-01	1.000000e-09	1.193003e-01	8.241997e-01	1.181240e+00	
1.033000e+00	5.162419e-01	1.207644e-01	1.000000e-09	1.189525e-01	8.186974e-01	1.180112e+00	
1.034000e+00	5.167416e-01	1.197100e-01	1.000000e-09	1.186047e-01	8.131915e-01	1.178986e+00	
1.035000e+00	5.172414e-01	1.186556e-01	1.000000e-09	1.182568e-01	8.076821e-01	1.177862e+00	
1.036000e+00	5.177411e-01	1.176012e-01	1.000000e-09	1.179090e-01	8.021692e-01	1.176741e+00	
1.037000e+00	5.182409e-01	1.165469e-01	1.000000e-09	1.175613e-01	7.966527e-01	1.175621e+00	
1.038000e+00	5.187406e-01	1.154927e-01	1.000000e-09	1.172135e-01	7.911326e-01	1.174504e+00	
1.039000e+00	5.192404e-01	1.144384e-01	1.000000e-09	1.168657e-01	7.856090e-01	1.173388e+00	
1.040000e+00	5.197401e-01	1.133843e-01	1.000000e-09	1.165180e-01	7.800818e-01	1.172275e+00	
1.041000e+00	5.202399e-01	1.123302e-01	1.000000e-09	1.161703e-01	7.745511e-01	1.171164e+00	
1.042000e+00	5.207396e-01	1.112762e-01	1.000000e-09	1.158226e-01	7.690169e-01	1.170055e+00	
1.043000e+00	5.212394e-01	1.102222e-01	1.000000e-09	1.154749e-01	7.634790e-01	1.168948e+00	
1.044000e+00	5.217391e-01	1.091683e-01	1.000000e-09	1.151273e-01	7.579377e-01	1.167844e+00	
1.045000e+00	5.222389e-01	1.081145e-01	1.000000e-09	1.147796e-01	7.523927e-01	1.166741e+00	
1.046000e+00	5.227386e-01	1.070607e-01	1.000000e-09	1.144320e-01	7.468443e-01	1.165640e+00	
1.047000e+00	5.232384e-01	1.060070e-01	1.000000e-09	1.140845e-01	7.412922e-01	1.164542e+00	
1.048000e+00	5.237381e-01	1.049534e-01	1.000000e-09	1.137369e-01	7.357367e-01	1.163445e+00	
1.049000e+00	5.242379e-01	1.038999e-01	1.000000e-09	1.133894e-01	7.301775e-01	1.162351e+00	
1.050000e+00	5.247376e-01	1.028465e-01	1.000000e-09	1.130419e-01	7.246148e-01	1.161258e+00	
1.051000e+00	5.252374e-01	1.017932e-01	1.000000e-09	1.126944e-01	7.190486e-01	1.160168e+00	
1.052000e+00	5.257371e-01	1.007399e-01	1.000000e-09	1.123470e-01	7.134788e-01	1.159080e+00	
1.053000e+00	5.262369e-01	9.968677e-02	1.000000e-09	1.119996e-01	7.079055e-01	1.157994e+00	
1.054000e+00	5.267366e-01	9.863373e-02	1.000000e-09	1.116522e-01	7.023286e-01	1.156909e+00	
1.055000e+00	5.272364e-01	9.758079e-02	1.000000e-09	1.113049e-01	6.967481e-01	1.155827e+00	
1.056000e+00	5.277361e-01	9.652796e-02	1.000000e-09	1.109576e-01	6.911641e-01	1.154747e+00	
1.057000e+00	5.282359e-01	9.547525e-02	1.000000e-09	1.106103e-01	6.855766e-01	1.153669e+00	
1.058000e+00	5.287356e-01	9.442265e-02	1.000000e-09	1.102631e-01	6.799855e-01	1.152593e+00	
1.059000e+00	5.292354e-01	9.337017e-02	1.000000e-09	1.099159e-01	6.743908e-01	1.151519e+00	
1.060000e+00	5.297351e-01	9.231782e-02	1.000000e-09	1.095688e-01	6.687926e-01	1.150447e+00	
1.061000e+00	5.302349e-01	9.126559e-02	1.000000e-09	1.092217e-01	6.631908e-01	1.149377e+00	
1.062000e+00	5.307346e-01	9.021350e-02	1.000000e-09	1.088747e-01	6.575855e-01	1.148308e+00	
1.063000e+00	5.312344e-01	8.916155e-02	1.000000e-09	1.085276e-01	6.519767e-01	1.147242e+00	
1.064000e+00	5.317341e-01	8.810974e-02	1.000000e-09	1.081807e-01	6.463642e-01	1.146178e+00	
1.065000e+00	5.322339e-01	8.705807e-02	1.000000e-09	1.078338e-01	6.407483e-01	1.145116e+00	
1.066000e+00	5.327336e-01	8.600656e-02	1.000000e-09	1.074869e-01	6.351287e-01	1.144056e+00	
1.067000e+00	5.332334e-01	8.495520e-02	1.000000e-09	1.071401e-01	6.295056e-01	1.142997e+00	
1.068000e+00	5.337331e-01	8.390400e-02	1.000000e-09	1.067933e-01	6.238790e-01	1.141941e+00	
1.069000e+00	5.342329e-01	8.285297e-02	1.000000e-09	1.064466e-01	6.182488e-01	1.140887e+00	
1.070000e+00	5.347326e-01	8.180211e-02	1.000000e-09	1.061000e-01	6.126150e-01	1.139834e+00	
1.071000e+00	5.352324e-01	8.075142e-02	1.000000e-09	1.057534e-01	6.069777e-01	1.138784e+00	
1.072000e+00	5.357321e-01	7.970091e-02	1.000000e-09	1.054069e-01	6.013369e-01	1.137735e+00	
1.073000e+00	5.362319e-01	7.865058e-02	1.000000e-09	1.050604e-01	5.956925e-01	1.136689e+00	
1.074000e+00	5.367316e-01	7.760045e-02	1.000000e-09	1.047140e-01	5.900445e-01	1.135644e+00	
1.075000e+00	5.372314e-01	7.655051e-02	1.000000e-09	1.043676e-01	5.843930e-01	1.134601e+00	
1.076000e+00	5.377311e-01	7.550077e-02	1.000000e-09	1.040214e-01	5.787379e-01	1.133560e+00	
1.077000e+00	5.382309e-01	7.445124e-02	1.000000e-09	1.036752e-01	5.730792e-01	1.132522e+00	
1.078000e+00	5.387306e-01	7.340192e-02	1.000000e-09	1.033290e-01	5.674170e-01	1.131485e+00	
1.079000e+00	5.392304e-01	7.235281e-02	1.000000e-09	1.029830e-01	5.617513e-01	1.130449e+00	
1.080000e+00	5.397301e-01	7.130393e-02	1.000000e-09	1.026370e-01	5.560820e-01	1.129416e+00	
1.081000e+00	5.402299e-01	7.025528e-02	1.000000e-09	1.022910e-01	5.504091e-01	1.128385e+00	
1.082000e+00	5.407296e-01	6.920686e-02	1.000000e-09	1.019452e-01	5.447327e-01	1.127355e+00	
1.083000e+00	5.412294e-01	6.815869e-02	1.000000e-09	1.015994e-01	5.390527e-01	1.126328e+00	
1.084000e+00	5.417291e-01	6.711076e-02	1.000000e-09	1.012538e-01	5.333691e-01	1.125302e+00	
1.085000e+00	5.422289e-01	6.606308e-02	1.000000e-09	1.009082e-01	5.276820e-01	1.124278e+00	
1.086000e+00	5.427286e-01	6.501567e-02	1.000000e-09	1.005627e-01	5.219913e-01	1.123256e+00	
1.087000e+00	5.432284e-01	6.396852e-02	1.000000e-09	1.002172e-01	5.162971e-01	1.122236e+00	
1.088000e+00	5.437281e-01	6.292164e-02	1.000000e-09	9.987190e-02	5.105993e-01	1.121218e+00	
1.089000e+00	5.442279e-01	6.187504e-02	1.000000e-09	9.952666e-02	5.048980e-01	1.120201e+00	
1.090000e+00	5.447276e-01	6.082873e-02	1.000000e-09	9.918151e-02	4.991931e-01	1.119187e+00	
1.091000e+00	5.452274e-01	5.978271e-02	1.000000e-09	9.883646e-02	4.934846e-01	1.118174e+00	
1.092000e+00	5.457271e-01	5.873699e-02	1.000000e-09	9.849151e-02	4.877726e-01	1.117163e+00	
1.093000e+00	5.462269e-01	5.769158e-02	1.000000e-09	9.814666e-02	4.820570e-01	1.116154e+00	
1.094000e+00	5.467266e-01	5.664648e-02	1.000000e-09	9.780191e-02	4.763378e-01	1.115146e+00	
1.095000e+00	5.472264e-01	5.560171e-02	1.000000e-09	9.745728e-02	4.706151e-01	1.114141e+00	
1.096000e+00	5.477261e-01	5.455727e-02	1.000000e-09	9.711275e-02	4.648888e-01	1.113137e+00	
1.097000e+00	5.482259e-01	5.351316e-02	1.000000e-09	9.676833e-02	4.591590e-01	1.112135e+00	
1.098000e+00	5.487256e-01	5.246940e-02	1.000000e-09	9.642402e-02	4.534255e-01	1.111135e+00	
1.099000e+00	5.492254e-01	5.142600e-02	1.000000e-09	9.607983e-02	4.476886e-01	1.110137e+00	
1.100000e+00	5.497251e-01	5.038295e-02	1.000000e-09	9.573577e-02	4.419480e-01	1.109141e+00	
1.101000e+00	5.502249e-01	4.934028e-02	1.000000e-09	9.539182e-02	4.362039e-01	1.108146e+00	
1.102000e+00	5.507246e-01	4.829798e-02	1.000000e-09	9.504800e-02	4.304562e-01	1.107153e+00	
1.103000e+00	5.512244e-01	4.725608e-02	1.000000e-09	9.470430e-02	4.247050e-01	1.106162e+00	
1.104000e+00	5.517241e-01	4.621457e-02	1.000000e-09	9.436074e-02	4.189502e-01	1.105173e+00	
1.105000e+00	5.522239e-01	4.517346e-02	1.000000e-09	9.401731e-02	4.131918e-01	1.104185e+00	
1.106000e+00	5.527236e-01	4.413277e-02	1.000000e-09	9.367402e-02	4.074299e-01	1.103199e+00	
1.107000e+00	5.532234e-01	4.309250e-02	1.000000e-09	9.333087e-02	4.016644e-01	1.102215e+00	
1.108000e+00	5.537231e-01	4.205266e-02	1.000000e-09	9.298786e-02	3.958953e-01	1.101233e+00	
1.109000e+00	5.542229e-01	4.101327e-02	1.000000e-09	9.264499e-02	3.901226e-01	1.100252e+00	
1.110000e+00	5.547226e-01	3.997433e-02	1.000000e-09	9.230228e-02	3.843464e-01	1.099274e+00	
1.111000e+00	5.552224e-01	3.893585e-02	1.000000e-09	9.195971e-02	3.785666e-01	1.098296e+00	
1.112000e+00	5.557221e-01	3.789785e-02	1.000000e-09	9.161731e-02	3.727832e-01	1.097321e+00	
1.113000e+00	5.562219e-01	3.686033e-02	1.000000e-09	9.127506e-02	3.669963e-01	1.096348e+00	
1.114000e+00	5.567216e-01	3.582330e-02	1.000000e-09	9.093298e-02	3.612058e-01	1.095376e+00	
1.115000e+00	5.572214e-01	3.478677e-02	1.000000e-09	9.059106e-02	3.554117e-01	1.094405e+00	
1.116000e+00	5.577211e-01	3.375077e-02	1.000000e-09	9.024931e-02	3.496140e-01	1.093437e+00	
1.117000e+00	5.582209e-01	3.271528e-02	1.000000e-09	8.990774e-02	3.438128e-01	1.092470e+00	
1.118000e+00	5.587206e-01	3.168034e-02	1.000000e-09	8.956634e-02	3.380080e-01	1.091505e+00	
1.119000e+00	5.592204e-01	3.064595e-02	1.000000e-09	8.922513e-02	3.321996e-01	1.090542e+00	
1.120000e+00	5.597201e-01	2.961211e-02	1.000000e-09	8.888410e-02	3.263877e-01	1.089580e+00	
1.121000e+00	5.602199e-01	2.857886e-02	1.000000e-09	8.854325e-02	3.205721e-01	1.088620e+00	
1.122000e+00	5.607196e-01	2.754618e-02	1.000000e-09	8.820261e-02	3.147530e-01	1.087662e+00	
1.123000e+00	5.612194e-01	2.651411e-02	1.000000e-09	8.786216e-02	3.089303e-01	1.086706e+00	
1.124000e+00	5.617191e-01	2.548264e-02	1.000000e-09	8.752191e-02	3.031041e-01	1.085751e+00	
1.125000e+00	5.622189e-01	2.445181e-02	1.000000e-09	8.718187e-02	2.972742e-01	1.084798e+00	
1.126000e+00	5.627186e-01	2.342160e-02	1.000000e-09	8.684203e-02	2.914408e-01	1.083846e+00	
1.127000e+00	5.632184e-01	2.239205e-02	1.000000e-09	8.650242e-02	2.856038e-01	1.082896e+00	
1.128000e+00	5.637181e-01	2.136317e-02	1.000000e-09	8.616302e-02	2.797632e-01	1.081948e+00	
1.129000e+00	5.642179e-01	2.033496e-02	1.000000e-09	8.582384e-02	2.739190e-01	1.081002e+00	
1.130000e+00	5.647176e-01	1.930745e-02	1.000000e-09	8.548490e-02	2.680712e-01	1.080057e+00	
1.131000e+00	5.652174e-01	1.828064e-02	1.000000e-09	8.514619e-02	2.622199e-01	1.079113e+00	
1.132000e+00	5.657171e-01	1.725456e-02	1.000000e-09	8.480771e-02	2.563650e-01	1.078172e+00	
1.133000e+00	5.662169e-01	1.622922e-02	1.000000e-09	8.446948e-02	2.505065e-01	1.077232e+00	
1.134000e+00	5.667166e-01	1.520463e-02	1.000000e-09	8.413150e-02	2.446444e-01	1.076294e+00	
1.135000e+00	5.672164e-01	1.418081e-02	1.000000e-09	8.379378e-02	2.387787e-01	1.075357e+00	
1.136000e+00	5.677161e-01	1.315778e-02	1.000000e-09	8.345631e-02	2.329094e-01	1.074422e+00	
1.137000e+00	5.682159e-01	1.213555e-02	1.000000e-09	8.311910e-02	2.270366e-01	1.073489e+00	
1.138000e+00	5.687156e-01	1.111413e-02	1.000000e-09	8.278217e-02	2.211601e-01	1.072557e+00	
1.139000e+00	5.692154e-01	1.009356e-02	1.000000e-09	8.244551e-02	2.152801e-01	1.071627e+00	
1.140000e+00	5.697151e-01	9.073837e-03	1.000000e-09	8.210914e-02	2.093965e-01	1.070698e+00	
1.141000e+00	5.702149e-01	8.054988e-03	1.000000e-09	8.177305e-02	2.035093e-01	1.069771e+00	
1.142000e+00	5.707146e-01	6.995009e-03	1.000000e-09	8.142340e-02	1.976185e-01	1.068846e+00	
1.143000e+00	5.712144e-01	5.845650e-03	1.000000e-09	8.104426e-02	1.917241e-01	1.067922e+00	
1.144000e+00	5.717141e-01	4.695891e-03	1.000000e-09	8.066499e-02	1.858261e-01	1.067000e+00	
1.145000e+00	5.722139e-01	3.545729e-03	1.000000e-09	8.028558e-02	1.799245e-01	1.066079e+00	
1.146000e+00	5.727136e-01	2.395166e-03	1.000000e-09	7.990605e-02	1.740193e-01	1.065160e+00	
1.147000e+00	5.732134e-01	1.244199e-03	1.000000e-09	7.952638e-02	1.681106e-01	1.064243e+00	
1.148000e+00	5.737131e-01	9.282793e-05	1.000000e-09	7.914658e-02	1.621982e-01	1.063327e+00	
1.149000e+00	5.742129e-01	0.000000e+00	1.000000e-09	7.911596e-02	1.562822e-01	1.062413e+00	
1.150000e+00	5.747126e-01	0.000000e+00	1.000000e-09	7.911596e-02	1.503627e-01	1.061500e+00	
1.151000e+00	5.752124e-01	0.000000e+00	1.000000e-09	7.911596e-02	1.444395e-01	1.060589e+00	
1.152000e+00	5.757121e-01	0.000000e+00	1.000000e-09	7.911596e-02	1.385127e-01	1.059680e+00	
1.153000e+00	5.762119e-01	0.000000e+00	1.000000e-09	7.911596e-02	1.325824e-01	1.058772e+00	
1.154000e+00	5.767116e-01	0.000000e+00	1.000000e-09	7.911596e-02	1.266484e-01	1.057865e+00	
1.155000e+00	5.772114e-01	0.000000e+00	1.000000e-09	7.911596e-02	1.207109e-01	1.056960e+00	
1.156000e+00	5.777111e-01	0.000000e+00	1.000000e-09	7.911596e-02	1.147697e-01	1.056057e+00	
1.157000e+00	5.782109e-01	0.000000e+00	1.000000e-09	7.911596e-02	1.088249e-01	1.055155e+00	
1.158000e+00	5.787106e-01	0.000000e+00	1.000000e-09	7.911596e-02	1.028766e-01	1.054255e+00	
1.159000e+00	5.792104e-01	0.000000e+00	1.000000e-09	7.911596e-02	9.692457e-02	1.053356e+00	
1.160000e+00	5.797101e-01	0.000000e+00	1.000000e-09	7.911596e-02	9.096899e-02	1.052459e+00	
1.161000e+00	5.802099e-01	0.000000e+00	1.000000e-09	7.911596e-02	8.500979e-02	1.051563e+00	
1.162000e+00	5.807096e-01	0.000000e+00	1.000000e-09	7.911596e-02	7.904699e-02	1.050669e+00	
1.163000e+00	5.812094e-01	0.000000e+00	1.000000e-09	7.911596e-02	7.308058e-02	1.049777e+00	
1.164000e+00	5.817091e-01	0.000000e+00	1.000000e-09	7.911596e-02	6.711056e-02	1.048885e+00	
1.165000e+00	5.822089e-01	0.000000e+00	1.000000e-09	7.911596e-02	6.113693e-02	1.047996e+00	
1.166000e+00	5.827086e-01	0.000000e+00	1.000000e-09	7.911596e-02	5.515969e-02	1.047108e+00	
1.167000e+00	5.832084e-01	0.000000e+00	1.000000e-09	7.911596e-02	4.917884e-02	1.046221e+00	
1.168000e+00	5.837081e-01	0.000000e+00	1.000000e-09	7.911596e-02	4.319437e-02	1.045336e+00	
1.169000e+00	5.842079e-01	0.000000e+00	1.000000e-09	7.911596e-02	3.720628e-02	1.044453e+00	
1.170000e+00	5.847076e-01	0.000000e+00	1.000000e-09	7.911596e-02	3.121459e-02	1.043570e+00	
1.171000e+00	5.852074e-01	0.000000e+00	1.000000e-09	7.911596e-02	2.521927e-02	1.042690e+00	
1.172000e+00	5.857071e-01	0.000000e+00	1.000000e-09	7.911596e-02	1.922034e-02	1.041811e+00	
1.173000e+00	5.862069e-01	0.000000e+00	1.000000e-09	7.911596e-02	1.321779e-02	1.040933e+00	
1.174000e+00	5.867066e-01	0.000000e+00	1.000000e-09	7.911596e-02	7.211619e-03	1.040057e+00	
1.175000e+00	5.872064e-01	0.000000e+00	1.000000e-09	7.911596e-02	1.201829e-03	1.039182e+00	
1.176000e+00	5.877061e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.038309e+00	
1.177000e+00	5.882059e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.037437e+00	
1.178000e+00	5.887056e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.036567e+00	
1.179000e+00	5.892054e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.035698e+00	
1.180000e+00	5.897051e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.034831e+00	
1.181000e+00	5.902049e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.033965e+00	
1.182000e+00	5.907046e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.033101e+00	
1.183000e+00	5.912044e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.032238e+00	
1.184000e+00	5.917041e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.031376e+00	
1.185000e+00	5.922039e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.030516e+00	
1.186000e+00	5.927036e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.029657e+00	
1.187000e+00	5.932034e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.028800e+00	
1.188000e+00	5.937031e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.027944e+00	
1.189000e+00	5.942029e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.027089e+00	
1.190000e+00	5.947026e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.026236e+00	
1.191000e+00	5.952024e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.025385e+00	
1.192000e+00	5.957021e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.024535e+00	
1.193000e+00	5.962019e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.023686e+00	
1.194000e+00	5.967016e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.022839e+00	
1.195000e+00	5.972014e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.021993e+00	
1.196000e+00	5.977011e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.021148e+00	
1.197000e+00	5.982009e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.020305e+00	
1.198000e+00	5.987006e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.019463e+00	
1.199000e+00	5.992004e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.018623e+00	
1.200000e+00	5.997001e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.017784e+00	
1.201000e+00	6.001999e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.016946e+00	
1.202000e+00	6.006997e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.016110e+00	
1.203000e+00	6.011994e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.015275e+00	
1.204000e+00	6.016992e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.014441e+00	
1.205000e+00	6.021989e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.013609e+00	
1.206000e+00	6.026987e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.012778e+00	
1.207000e+00	6.031984e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.011949e+00	
1.208000e+00	6.036982e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.011121e+00	
1.209000e+00	6.041979e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.010294e+00	
1.210000e+00	6.046977e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.009469e+00	
1.211000e+00	6.051974e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.008645e+00	
1.212000e+00	6.056972e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.007822e+00	
1.213000e+00	6.061969e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.007001e+00	
1.214000e+00	6.066967e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.006181e+00	
1.215000e+00	6.071964e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.005362e+00	
1.216000e+00	6.076962e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.004545e+00	
1.217000e+00	6.081959e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.003729e+00	
1.218000e+00	6.086957e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.002914e+00	
1.219000e+00	6.091954e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.002101e+00	
1.220000e+00	6.096952e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.001289e+00	
1.221000e+00	6.101949e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	1.000478e+00	
1.222000e+00	6.106947e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.996688e-01	
1.223000e+00	6.111944e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.988607e-01	
1.224000e+00	6.116942e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.980539e-01	
1.225000e+00	6.121939e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.972485e-01	
1.226000e+00	6.126937e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.964443e-01	
1.227000e+00	6.131934e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.956414e-01	
1.228000e+00	6.136932e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.948398e-01	
1.229000e+00	6.141929e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.940395e-01	
1.230000e+00	6.146927e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.932405e-01	
1.231000e+00	6.151924e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.924427e-01	
1.232000e+00	6.156922e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.916463e-01	
1.233000e+00	6.161919e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.908511e-01	
1.234000e+00	6.166917e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.900572e-01	
1.235000e+00	6.171914e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.892645e-01	
1.236000e+00	6.176912e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.884732e-01	
1.237000e+00	6.181909e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.876831e-01	
1.238000e+00	6.186907e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.868942e-01	
1.239000e+00	6.191904e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.861067e-01	
1.240000e+00	6.196902e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.853203e-01	
1.241000e+00	6.201899e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.845353e-01	
1.242000e+00	6.206897e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.837514e-01	
1.243000e+00	6.211894e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.829689e-01	
1.244000e+00	6.216892e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.821875e-01	
1.245000e+00	6.221889e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.814075e-01	
1.246000e+00	6.226887e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.806286e-01	
1.247000e+00	6.231884e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.798510e-01	
1.248000e+00	6.236882e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.790746e-01	
1.249000e+00	6.241879e-01	0.000000e+00	1.000000e-09	7.911596e-02	0.000000e+00	9.782995e-01	
