amna	amna	kod	nod	vud	mdflw	rbf	
1.002000e+00	5.007496e-01	1.602822e-01	1.306825e-02	2.320814e-01	9.983964e-01	1.218516e+00	
1.003000e+00	5.012494e-01	1.602629e-01	1.300395e-02	2.313562e-01	9.983964e-01	1.218516e+00	
1.004000e+00	5.017491e-01	1.602436e-01	1.293965e-02	2.306310e-01	9.983964e-01	1.218516e+00	
1.005000e+00	5.022489e-01	1.602241e-01	1.287535e-02	2.299058e-01	9.983964e-01	1.218516e+00	
1.006000e+00	5.027486e-01	1.602045e-01	1.281105e-02	2.291804e-01	9.983964e-01	1.218516e+00	
1.007000e+00	5.032484e-01	1.601848e-01	1.274675e-02	2.284550e-01	9.983964e-01	1.218516e+00	
1.008000e+00	5.037481e-01	1.601649e-01	1.268245e-02	2.277296e-01	9.983964e-01	1.218516e+00	
1.009000e+00	5.042479e-01	1.601450e-01	1.261815e-02	2.270040e-01	9.983964e-01	1.218516e+00	
1.010000e+00	5.047476e-01	1.601249e-01	1.255385e-02	2.262784e-01	9.983964e-01	1.218516e+00	
1.011000e+00	5.052474e-01	1.601046e-01	1.248955e-02	2.255527e-01	9.983964e-01	1.218516e+00	
1.012000e+00	5.057471e-01	1.600843e-01	1.242525e-02	2.248270e-01	9.983964e-01	1.218516e+00	
1.013000e+00	5.062469e-01	1.600638e-01	1.236095e-02	2.241011e-01	9.983964e-01	1.218516e+00	
1.014000e+00	5.067466e-01	1.600432e-01	1.229665e-02	2.233752e-01	9.983964e-01	1.218516e+00	
1.015000e+00	5.072464e-01	1.600224e-01	1.223235e-02	2.226493e-01	9.983964e-01	1.218516e+00	
1.016000e+00	5.077461e-01	1.600015e-01	1.216805e-02	2.219232e-01	9.983964e-01	1.218516e+00	
1.017000e+00	5.082459e-01	1.599805e-01	1.210375e-02	2.211971e-01	9.983964e-01	1.218516e+00	
1.018000e+00	5.087456e-01	1.599594e-01	1.203945e-02	2.204709e-01	9.983964e-01	1.218516e+00	
1.019000e+00	5.092454e-01	1.599381e-01	1.197515e-02	2.197446e-01	9.983964e-01	1.218516e+00	
1.020000e+00	5.097451e-01	1.599166e-01	1.191085e-02	2.190183e-01	9.983964e-01	1.218516e+00	
1.021000e+00	5.102449e-01	1.598951e-01	1.184655e-02	2.182918e-01	9.983964e-01	1.218516e+00	
1.022000e+00	5.107446e-01	1.598734e-01	1.178225e-02	2.175653e-01	9.983964e-01	1.218516e+00	
1.023000e+00	5.112444e-01	1.598515e-01	1.171795e-02	2.168387e-01	9.983964e-01	1.218516e+00	
1.024000e+00	5.117441e-01	1.598295e-01	1.165365e-02	2.161121e-01	9.983964e-01	1.218516e+00	
1.025000e+00	5.122439e-01	1.598073e-01	1.158935e-02	2.153853e-01	9.983964e-01	1.218516e+00	
1.026000e+00	5.127436e-01	1.597851e-01	1.152505e-02	2.146585e-01	9.983964e-01	1.218516e+00	
1.027000e+00	5.132434e-01	1.597626e-01	1.146075e-02	2.139316e-01	9.983964e-01	1.218516e+00	
1.028000e+00	5.137431e-01	1.591327e-01	1.139645e-02	2.128672e-01	9.983964e-01	1.218516e+00	
1.029000e+00	5.142429e-01	1.591327e-01	1.133215e-02	2.121527e-01	9.983964e-01	1.218516e+00	
1.030000e+00	5.147426e-01	1.591327e-01	1.126785e-02	2.114383e-01	9.983964e-01	1.218516e+00	
1.031000e+00	5.152424e-01	1.591327e-01	1.120355e-02	2.107238e-01	9.983964e-01	1.218516e+00	
1.032000e+00	5.157421e-01	1.591327e-01	1.113925e-02	2.100094e-01	9.983964e-01	1.218516e+00	
1.033000e+00	5.162419e-01	1.591327e-01	1.107495e-02	2.092949e-01	9.983964e-01	1.218516e+00	
1.034000e+00	5.167416e-01	1.591327e-01	1.101064e-02	2.085805e-01	9.983964e-01	1.218516e+00	
1.035000e+00	5.172414e-01	1.591327e-01	1.094634e-02	2.078660e-01	9.983964e-01	1.218516e+00	
1.036000e+00	5.177411e-01	1.591327e-01	1.088204e-02	2.071516e-01	9.983964e-01	1.218516e+00	
1.037000e+00	5.182409e-01	1.591327e-01	1.081774e-02	2.064371e-01	9.983964e-01	1.218516e+00	
1.038000e+00	5.187406e-01	1.591327e-01	1.075344e-02	2.057227e-01	9.983964e-01	1.218516e+00	
1.039000e+00	5.192404e-01	1.591327e-01	1.068914e-02	2.050082e-01	9.983964e-01	1.218516e+00	
1.040000e+00	5.197401e-01	1.591327e-01	1.062484e-02	2.042938e-01	9.983964e-01	1.218516e+00	
1.041000e+00	5.202399e-01	1.591327e-01	1.056054e-02	2.035794e-01	9.983964e-01	1.218516e+00	
1.042000e+00	5.207396e-01	1.591327e-01	1.049624e-02	2.028649e-01	9.983964e-01	1.218516e+00	
1.043000e+00	5.212394e-01	1.591327e-01	1.043194e-02	2.021505e-01	9.983964e-01	1.218516e+00	
1.044000e+00	5.217391e-01	1.591327e-01	1.036764e-02	2.014360e-01	9.983964e-01	1.218516e+00	
1.045000e+00	5.222389e-01	1.591327e-01	1.030334e-02	2.007216e-01	9.983964e-01	1.218516e+00	
1.046000e+00	5.227386e-01	1.591327e-01	1.023904e-02	2.000071e-01	9.983964e-01	1.218516e+00	
1.047000e+00	5.232384e-01	1.591327e-01	1.017474e-02	1.992927e-01	9.983964e-01	1.218516e+00	
1.048000e+00	5.237381e-01	1.591327e-01	1.011044e-02	1.985782e-01	9.983964e-01	1.218516e+00	
1.049000e+00	5.242379e-01	1.591327e-01	1.004614e-02	1.978874e-01	9.983964e-01	1.218516e+00	
1.050000e+00	5.247376e-01	1.591327e-01	9.981842e-03	1.974631e-01	9.983964e-01	1.218516e+00	
1.051000e+00	5.252374e-01	1.591327e-01	9.917542e-03	1.970389e-01	9.983964e-01	1.218516e+00	
1.052000e+00	5.257371e-01	1.591327e-01	9.853242e-03	1.966147e-01	9.983964e-01	1.218516e+00	
1.053000e+00	5.262369e-01	1.591327e-01	9.788942e-03	1.961905e-01	9.983964e-01	1.218516e+00	
1.054000e+00	5.267366e-01	1.591327e-01	9.724642e-03	1.957663e-01	9.983964e-01	1.218516e+00	
1.055000e+00	5.272364e-01	1.591327e-01	9.660341e-03	1.953421e-01	9.983964e-01	1.218516e+00	
1.056000e+00	5.277361e-01	1.591327e-01	9.596041e-03	1.949179e-01	9.983964e-01	1.218516e+00	
1.057000e+00	5.282359e-01	1.591327e-01	9.531741e-03	1.944936e-01	9.983964e-01	1.218516e+00	
1.058000e+00	5.287356e-01	1.591327e-01	9.467441e-03	1.940694e-01	9.983964e-01	1.218516e+00	
1.059000e+00	5.292354e-01	1.591327e-01	9.403141e-03	1.936452e-01	9.983964e-01	1.218516e+00	
1.060000e+00	5.297351e-01	1.591327e-01	9.338840e-03	1.932210e-01	9.983964e-01	1.218516e+00	
1.061000e+00	5.302349e-01	1.591327e-01	9.274540e-03	1.927968e-01	9.983964e-01	1.218516e+00	
1.062000e+00	5.307346e-01	1.591327e-01	9.210240e-03	1.923726e-01	9.983964e-01	1.218516e+00	
1.063000e+00	5.312344e-01	1.591327e-01	9.145940e-03	1.919484e-01	9.983964e-01	1.218516e+00	
1.064000e+00	5.317341e-01	1.591327e-01	9.081640e-03	1.915242e-01	9.983964e-01	1.218516e+00	
1.065000e+00	5.322339e-01	1.591327e-01	9.017340e-03	1.910999e-01	9.983964e-01	1.218516e+00	
1.066000e+00	5.327336e-01	1.591327e-01	8.953039e-03	1.906757e-01	9.983964e-01	1.218516e+00	
1.067000e+00	5.332334e-01	1.591327e-01	8.888739e-03	1.902515e-01	9.983964e-01	1.218516e+00	
1.068000e+00	5.337331e-01	1.591327e-01	8.824439e-03	1.898273e-01	9.983964e-01	1.218516e+00	
1.069000e+00	5.342329e-01	1.591327e-01	8.760139e-03	1.894031e-01	9.983964e-01	1.218516e+00	
1.070000e+00	5.347326e-01	1.591327e-01	8.695839e-03	1.889789e-01	9.983964e-01	1.218516e+00	
1.071000e+00	5.352324e-01	1.591327e-01	8.631539e-03	1.885547e-01	9.983964e-01	1.218516e+00	
1.072000e+00	5.357321e-01	1.591327e-01	8.567238e-03	1.881304e-01	9.983964e-01	1.218516e+00	
1.073000e+00	5.362319e-01	1.591327e-01	8.502938e-03	1.877062e-01	9.983964e-01	1.218516e+00	
1.074000e+00	5.367316e-01	1.591327e-01	8.438638e-03	1.872820e-01	9.983964e-01	1.218516e+00	
1.075000e+00	5.372314e-01	1.591327e-01	8.374338e-03	1.868578e-01	9.983964e-01	1.218516e+00	
1.076000e+00	5.377311e-01	1.591327e-01	8.310038e-03	1.864336e-01	9.983964e-01	1.218516e+00	
1.077000e+00	5.382309e-01	1.591327e-01	8.245738e-03	1.860094e-01	9.983964e-01	1.218516e+00	
1.078000e+00	5.387306e-01	1.591327e-01	8.181437e-03	1.855852e-01	9.983964e-01	1.218516e+00	
1.079000e+00	5.392304e-01	1.591327e-01	8.117137e-03	1.851610e-01	9.983964e-01	1.218516e+00	
1.080000e+00	5.397301e-01	1.591327e-01	8.052837e-03	1.847367e-01	9.983964e-01	1.218516e+00	
1.081000e+00	5.402299e-01	1.591327e-01	7.988537e-03	1.843125e-01	9.983964e-01	1.218516e+00	
1.082000e+00	5.407296e-01	1.591327e-01	7.924237e-03	1.838883e-01	9.983964e-01	1.218516e+00	
1.083000e+00	5.412294e-01	1.591327e-01	7.859936e-03	1.834641e-01	9.983964e-01	1.218516e+00	
1.084000e+00	5.417291e-01	1.591327e-01	7.795636e-03	1.830399e-01	9.983964e-01	1.218516e+00	
1.085000e+00	5.422289e-01	1.591327e-01	7.731336e-03	1.826157e-01	9.983964e-01	1.218516e+00	
1.086000e+00	5.427286e-01	1.591327e-01	7.667036e-03	1.821915e-01	9.983964e-01	1.218516e+00	
1.087000e+00	5.432284e-01	1.591327e-01	7.602736e-03	1.817672e-01	9.983964e-01	1.218516e+00	
1.088000e+00	5.437281e-01	1.591327e-01	7.538436e-03	1.813430e-01	9.983964e-01	1.218516e+00	
1.089000e+00	5.442279e-01	1.591327e-01	7.474135e-03	1.809188e-01	9.983964e-01	1.218516e+00	
1.090000e+00	5.447276e-01	1.591327e-01	7.409835e-03	1.804946e-01	9.983964e-01	1.218516e+00	
1.091000e+00	5.452274e-01	1.591327e-01	7.345535e-03	1.800704e-01	9.983964e-01	1.218516e+00	
1.092000e+00	5.457271e-01	1.591327e-01	7.281235e-03	1.796462e-01	9.983964e-01	1.218516e+00	
1.093000e+00	5.462269e-01	1.591327e-01	7.216935e-03	1.792220e-01	9.983964e-01	1.218516e+00	
1.094000e+00	5.467266e-01	1.591327e-01	7.152635e-03	1.787977e-01	9.983964e-01	1.218516e+00	
1.095000e+00	5.472264e-01	1.591327e-01	7.088334e-03	1.783735e-01	9.983964e-01	1.218516e+00	
1.096000e+00	5.477261e-01	1.591327e-01	7.024034e-03	1.779493e-01	9.983964e-01	1.218516e+00	
1.097000e+00	5.482259e-01	1.591327e-01	6.959734e-03	1.775251e-01	9.983964e-01	1.218516e+00	
1.098000e+00	5.487256e-01	1.591327e-01	6.895434e-03	1.771009e-01	9.983964e-01	1.218516e+00	
1.099000e+00	5.492254e-01	1.591327e-01	6.831134e-03	1.766767e-01	9.983964e-01	1.218516e+00	
1.100000e+00	5.497251e-01	1.591327e-01	6.766834e-03	1.762525e-01	9.983964e-01	1.218516e+00	
1.101000e+00	5.502249e-01	1.591327e-01	6.702533e-03	1.758283e-01	9.983964e-01	1.218516e+00	
1.102000e+00	5.507246e-01	1.591327e-01	6.638233e-03	1.754040e-01	9.983964e-01	1.218516e+00	
1.103000e+00	5.512244e-01	1.591327e-01	6.573933e-03	1.749798e-01	9.983964e-01	1.218516e+00	
1.104000e+00	5.517241e-01	1.591327e-01	6.509633e-03	1.745556e-01	9.983964e-01	1.218516e+00	
1.105000e+00	5.522239e-01	1.591327e-01	6.445333e-03	1.741314e-01	9.983964e-01	1.218516e+00	
1.106000e+00	5.527236e-01	1.591327e-01	6.381033e-03	1.737072e-01	9.983964e-01	1.218516e+00	
1.107000e+00	5.532234e-01	1.591327e-01	6.316732e-03	1.732830e-01	9.983964e-01	1.218516e+00	
1.108000e+00	5.537231e-01	1.581766e-01	6.252432e-03	1.725434e-01	9.983964e-01	1.218516e+00	
1.109000e+00	5.542229e-01	1.581561e-01	6.188132e-03	1.721124e-01	9.983964e-01	1.218516e+00	
1.110000e+00	5.547226e-01	1.581355e-01	6.123832e-03	1.716814e-01	9.983964e-01	1.218516e+00	
1.111000e+00	5.552224e-01	1.581149e-01	6.059532e-03	1.712504e-01	9.983964e-01	1.218516e+00	
1.112000e+00	5.557221e-01	1.580941e-01	5.995231e-03	1.708193e-01	9.983964e-01	1.218516e+00	
1.113000e+00	5.562219e-01	1.580732e-01	5.930931e-03	1.703882e-01	9.983964e-01	1.218516e+00	
1.114000e+00	5.567216e-01	1.580522e-01	5.866631e-03	1.699571e-01	9.983964e-01	1.218516e+00	
1.115000e+00	5.572214e-01	1.580312e-01	5.802331e-03	1.695259e-01	9.983964e-01	1.218516e+00	
1.116000e+00	5.577211e-01	1.580100e-01	5.738031e-03	1.690947e-01	9.983964e-01	1.218516e+00	
1.117000e+00	5.582209e-01	1.579887e-01	5.673731e-03	1.686635e-01	9.983964e-01	1.218516e+00	
1.118000e+00	5.587206e-01	1.579673e-01	5.609430e-03	1.682322e-01	9.983964e-01	1.218516e+00	
1.119000e+00	5.592204e-01	1.579458e-01	5.545130e-03	1.678009e-01	9.983964e-01	1.218516e+00	
1.120000e+00	5.597201e-01	1.579241e-01	5.480830e-03	1.673695e-01	9.983964e-01	1.218516e+00	
1.121000e+00	5.602199e-01	1.579024e-01	5.416530e-03	1.669382e-01	9.983964e-01	1.218516e+00	
1.122000e+00	5.607196e-01	1.578806e-01	5.352230e-03	1.665067e-01	9.983964e-01	1.218516e+00	
1.123000e+00	5.612194e-01	1.578586e-01	5.287930e-03	1.660753e-01	9.983964e-01	1.218516e+00	
1.124000e+00	5.617191e-01	1.578366e-01	5.223629e-03	1.656438e-01	9.983964e-01	1.218516e+00	
1.125000e+00	5.622189e-01	1.578144e-01	5.159329e-03	1.652123e-01	9.983964e-01	1.218516e+00	
1.126000e+00	5.627186e-01	1.577921e-01	5.095029e-03	1.647807e-01	9.983964e-01	1.218516e+00	
1.127000e+00	5.632184e-01	1.577697e-01	5.030729e-03	1.643491e-01	9.983964e-01	1.218516e+00	
1.128000e+00	5.637181e-01	1.577472e-01	4.966429e-03	1.639175e-01	9.983964e-01	1.218516e+00	
1.129000e+00	5.642179e-01	1.577246e-01	4.902129e-03	1.634858e-01	9.983964e-01	1.218516e+00	
1.130000e+00	5.647176e-01	1.577018e-01	4.837828e-03	1.630541e-01	9.983964e-01	1.218516e+00	
1.131000e+00	5.652174e-01	1.576789e-01	4.773528e-03	1.626223e-01	9.983964e-01	1.218516e+00	
1.132000e+00	5.657171e-01	1.576559e-01	4.709228e-03	1.621905e-01	9.983964e-01	1.218516e+00	
1.133000e+00	5.662169e-01	1.576328e-01	4.644928e-03	1.617587e-01	9.983964e-01	1.218516e+00	
1.134000e+00	5.667166e-01	1.576096e-01	4.580628e-03	1.613268e-01	9.983964e-01	1.218516e+00	
1.135000e+00	5.672164e-01	1.575862e-01	4.516328e-03	1.608949e-01	9.983964e-01	1.218516e+00	
1.136000e+00	5.677161e-01	1.575628e-01	4.452027e-03	1.604629e-01	9.983964e-01	1.218516e+00	
1.137000e+00	5.682159e-01	1.575392e-01	4.387727e-03	1.600309e-01	9.983964e-01	1.218516e+00	
1.138000e+00	5.687156e-01	1.575154e-01	4.323427e-03	1.595989e-01	9.983964e-01	1.218516e+00	
1.139000e+00	5.692154e-01	1.574916e-01	4.259127e-03	1.591668e-01	9.983964e-01	1.218516e+00	
1.140000e+00	5.697151e-01	1.574676e-01	4.194827e-03	1.587347e-01	9.983964e-01	1.218516e+00	
1.141000e+00	5.702149e-01	1.574435e-01	4.130526e-03	1.583025e-01	9.983964e-01	1.218516e+00	
1.142000e+00	5.707146e-01	1.574193e-01	4.066226e-03	1.578703e-01	9.983964e-01	1.218516e+00	
1.143000e+00	5.712144e-01	1.573949e-01	4.001926e-03	1.574380e-01	9.983964e-01	1.218516e+00	
1.144000e+00	5.717141e-01	1.573704e-01	3.937626e-03	1.570057e-01	9.983964e-01	1.218516e+00	
1.145000e+00	5.722139e-01	1.573458e-01	3.873326e-03	1.565734e-01	9.983964e-01	1.218516e+00	
1.146000e+00	5.727136e-01	1.573210e-01	3.809026e-03	1.561410e-01	9.983964e-01	1.218516e+00	
1.147000e+00	5.732134e-01	1.572961e-01	3.744725e-03	1.557086e-01	9.983964e-01	1.218516e+00	
1.148000e+00	5.737131e-01	1.572711e-01	3.680425e-03	1.552761e-01	9.983964e-01	1.218516e+00	
1.149000e+00	5.742129e-01	1.572459e-01	3.616125e-03	1.548436e-01	9.983964e-01	1.218516e+00	
1.150000e+00	5.747126e-01	1.572206e-01	3.551825e-03	1.544111e-01	9.983964e-01	1.218516e+00	
1.151000e+00	5.752124e-01	1.571952e-01	3.487525e-03	1.539784e-01	9.983964e-01	1.218516e+00	
1.152000e+00	5.757121e-01	1.571696e-01	3.423225e-03	1.535458e-01	9.983964e-01	1.218516e+00	
1.153000e+00	5.762119e-01	1.571439e-01	3.358924e-03	1.531131e-01	9.983964e-01	1.218516e+00	
1.154000e+00	5.767116e-01	1.571180e-01	3.294624e-03	1.526803e-01	9.983964e-01	1.218516e+00	
1.155000e+00	5.772114e-01	1.570920e-01	3.230324e-03	1.522476e-01	9.983964e-01	1.218516e+00	
1.156000e+00	5.777111e-01	1.570658e-01	3.166024e-03	1.518147e-01	9.983964e-01	1.218516e+00	
1.157000e+00	5.782109e-01	1.570395e-01	3.101724e-03	1.513818e-01	9.983964e-01	1.218516e+00	
1.158000e+00	5.787106e-01	1.570131e-01	3.037424e-03	1.509489e-01	9.983964e-01	1.218516e+00	
1.159000e+00	5.792104e-01	1.569865e-01	2.973123e-03	1.505159e-01	9.983964e-01	1.218516e+00	
1.160000e+00	5.797101e-01	1.569597e-01	2.908823e-03	1.500829e-01	9.983964e-01	1.218516e+00	
1.161000e+00	5.802099e-01	1.569328e-01	2.844523e-03	1.496498e-01	9.983964e-01	1.218516e+00	
1.162000e+00	5.807096e-01	1.569058e-01	2.780223e-03	1.492166e-01	9.983964e-01	1.218516e+00	
1.163000e+00	5.812094e-01	1.568786e-01	2.715923e-03	1.487834e-01	9.983964e-01	1.218516e+00	
1.164000e+00	5.817091e-01	1.568512e-01	2.651623e-03	1.483502e-01	9.983964e-01	1.218516e+00	
1.165000e+00	5.822089e-01	1.568237e-01	2.587322e-03	1.479169e-01	9.983964e-01	1.218516e+00	
1.166000e+00	5.827086e-01	1.567960e-01	2.523022e-03	1.474836e-01	9.983964e-01	1.218516e+00	
1.167000e+00	5.832084e-01	1.567682e-01	2.458722e-03	1.470502e-01	9.983964e-01	1.218516e+00	
1.168000e+00	5.837081e-01	1.567402e-01	2.394422e-03	1.466167e-01	9.983964e-01	1.218516e+00	
1.169000e+00	5.842079e-01	1.567120e-01	2.330122e-03	1.461832e-01	9.983964e-01	1.218516e+00	
1.170000e+00	5.847076e-01	1.566837e-01	2.265821e-03	1.457497e-01	9.983964e-01	1.218516e+00	
1.171000e+00	5.852074e-01	1.566552e-01	2.201521e-03	1.453161e-01	9.983964e-01	1.218516e+00	
1.172000e+00	5.857071e-01	1.566266e-01	2.137221e-03	1.448824e-01	9.983964e-01	1.218516e+00	
1.173000e+00	5.862069e-01	1.565978e-01	2.072921e-03	1.444487e-01	9.983964e-01	1.218516e+00	
1.174000e+00	5.867066e-01	1.565688e-01	2.008621e-03	1.440149e-01	9.983964e-01	1.218516e+00	
1.175000e+00	5.872064e-01	1.565396e-01	1.944321e-03	1.435811e-01	9.983964e-01	1.218516e+00	
1.176000e+00	5.877061e-01	1.565103e-01	1.880020e-03	1.431472e-01	9.983964e-01	1.218516e+00	
1.177000e+00	5.882059e-01	1.564808e-01	1.815720e-03	1.427132e-01	9.983964e-01	1.218516e+00	
1.178000e+00	5.887056e-01	1.564511e-01	1.751420e-03	1.422792e-01	9.983964e-01	1.218516e+00	
1.179000e+00	5.892054e-01	1.564213e-01	1.687120e-03	1.418452e-01	9.983964e-01	1.218516e+00	
1.180000e+00	5.897051e-01	1.563913e-01	1.622820e-03	1.414111e-01	9.983964e-01	1.218516e+00	
1.181000e+00	5.902049e-01	1.563611e-01	1.558520e-03	1.409769e-01	9.983964e-01	1.218516e+00	
1.182000e+00	5.907046e-01	1.563307e-01	1.494219e-03	1.405427e-01	9.983964e-01	1.218516e+00	
1.183000e+00	5.912044e-01	1.563001e-01	1.429919e-03	1.401084e-01	9.983964e-01	1.218516e+00	
1.184000e+00	5.917041e-01	1.562693e-01	1.365619e-03	1.396740e-01	9.983964e-01	1.218516e+00	
1.185000e+00	5.922039e-01	1.562384e-01	1.301319e-03	1.392396e-01	9.983964e-01	1.218516e+00	
1.186000e+00	5.927036e-01	1.562073e-01	1.237019e-03	1.388051e-01	9.983964e-01	1.218516e+00	
1.187000e+00	5.932034e-01	1.561759e-01	1.172719e-03	1.383705e-01	9.983964e-01	1.218516e+00	
1.188000e+00	5.937031e-01	1.561444e-01	1.108418e-03	1.379359e-01	9.983964e-01	1.218516e+00	
1.189000e+00	5.942029e-01	1.561127e-01	1.044118e-03	1.375013e-01	9.983964e-01	1.218516e+00	
1.190000e+00	5.947026e-01	1.560808e-01	9.798180e-04	1.370665e-01	9.983964e-01	1.218516e+00	
1.191000e+00	5.952024e-01	1.560487e-01	9.155179e-04	1.366317e-01	9.983964e-01	1.218516e+00	
1.192000e+00	5.957021e-01	1.560164e-01	8.512177e-04	1.361969e-01	9.983964e-01	1.218516e+00	
1.193000e+00	5.962019e-01	1.559840e-01	7.869175e-04	1.357619e-01	9.983964e-01	1.218516e+00	
1.194000e+00	5.967016e-01	1.559513e-01	7.226173e-04	1.353269e-01	9.983964e-01	1.218516e+00	
1.195000e+00	5.972014e-01	1.559184e-01	6.583172e-04	1.348919e-01	9.983964e-01	1.218516e+00	
1.196000e+00	5.977011e-01	1.558852e-01	5.940170e-04	1.344567e-01	9.983964e-01	1.218516e+00	
1.197000e+00	5.982009e-01	1.558519e-01	5.297168e-04	1.340215e-01	9.983964e-01	1.218516e+00	
1.198000e+00	5.987006e-01	1.558184e-01	4.654166e-04	1.335863e-01	9.983964e-01	1.218516e+00	
1.199000e+00	5.992004e-01	1.557847e-01	4.011165e-04	1.331509e-01	9.983964e-01	1.218516e+00	
1.200000e+00	5.997001e-01	1.557507e-01	3.368163e-04	1.327155e-01	9.983964e-01	1.218516e+00	
1.201000e+00	6.001999e-01	1.557166e-01	2.725161e-04	1.322800e-01	9.983964e-01	1.218516e+00	
1.202000e+00	6.006997e-01	1.556822e-01	2.082160e-04	1.318445e-01	9.983964e-01	1.218516e+00	
1.203000e+00	6.011994e-01	1.556476e-01	1.439158e-04	1.314088e-01	9.983964e-01	1.218516e+00	
1.204000e+00	6.016992e-01	1.556127e-01	7.961561e-05	1.309731e-01	9.983964e-01	1.218516e+00	
1.205000e+00	6.021989e-01	1.555777e-01	1.531543e-05	1.305374e-01	9.983964e-01	1.218516e+00	
1.206000e+00	6.026987e-01	1.555693e-01	1.000000e-09	1.304336e-01	9.983964e-01	1.218516e+00	
1.207000e+00	6.031984e-01	1.555693e-01	1.000000e-09	1.304336e-01	9.983964e-01	1.218516e+00	
1.208000e+00	6.036982e-01	1.555693e-01	1.000000e-09	1.304336e-01	9.983964e-01	1.218516e+00	
1.209000e+00	6.041979e-01	1.555693e-01	1.000000e-09	1.304336e-01	9.983964e-01	1.218516e+00	
1.210000e+00	6.046977e-01	1.555693e-01	1.000000e-09	1.304336e-01	9.983964e-01	1.218516e+00	
1.211000e+00	6.051974e-01	1.555693e-01	1.000000e-09	1.304336e-01	9.983964e-01	1.218516e+00	
1.212000e+00	6.056972e-01	1.555693e-01	1.000000e-09	1.304336e-01	9.983964e-01	1.218516e+00	
1.213000e+00	6.061969e-01	1.555693e-01	1.000000e-09	1.304336e-01	9.983964e-01	1.218516e+00	
1.214000e+00	6.066967e-01	1.555693e-01	1.000000e-09	1.304336e-01	9.983964e-01	1.218516e+00	
1.215000e+00	6.071964e-01	1.555693e-01	1.000000e-09	1.304336e-01	9.983964e-01	1.218516e+00	
1.216000e+00	6.076962e-01	1.555693e-01	1.000000e-09	1.304336e-01	9.983964e-01	1.218516e+00	
1.217000e+00	6.081959e-01	1.555693e-01	1.000000e-09	1.304336e-01	9.983964e-01	1.218516e+00	
1.218000e+00	6.086957e-01	1.555693e-01	1.000000e-09	1.304336e-01	9.983964e-01	1.218516e+00	
1.219000e+00	6.091954e-01	1.555693e-01	1.000000e-09	1.304336e-01	9.983964e-01	1.218516e+00	
1.220000e+00	6.096952e-01	1.555693e-01	1.000000e-09	1.304336e-01	9.983964e-01	1.218516e+00	
1.221000e+00	6.101949e-01	1.555693e-01	1.000000e-09	1.304336e-01	9.983964e-01	1.218516e+00	
1.222000e+00	6.106947e-01	1.555693e-01	1.000000e-09	1.304336e-01	9.983964e-01	1.218516e+00	
1.223000e+00	6.111944e-01	1.555693e-01	1.000000e-09	1.304336e-01	9.983964e-01	1.218516e+00	
1.224000e+00	6.116942e-01	1.555693e-01	1.000000e-09	1.304336e-01	9.983964e-01	1.218516e+00	
1.225000e+00	6.121939e-01	1.555693e-01	1.000000e-09	1.304336e-01	9.983964e-01	1.218516e+00	
1.226000e+00	6.126937e-01	1.555693e-01	1.000000e-09	1.304336e-01	9.983964e-01	1.218516e+00	
1.227000e+00	6.131934e-01	1.555693e-01	1.000000e-09	1.304336e-01	9.983964e-01	1.218516e+00	
1.228000e+00	6.136932e-01	1.555693e-01	1.000000e-09	1.304336e-01	9.983964e-01	1.218516e+00	
1.229000e+00	6.141929e-01	1.555693e-01	1.000000e-09	1.304336e-01	9.983964e-01	1.218516e+00	
1.230000e+00	6.146927e-01	1.555693e-01	1.000000e-09	1.304336e-01	9.983964e-01	1.218516e+00	
1.231000e+00	6.151924e-01	1.555693e-01	1.000000e-09	1.304336e-01	9.983964e-01	1.218516e+00	
1.232000e+00	6.156922e-01	1.555693e-01	1.000000e-09	1.304336e-01	9.983964e-01	1.218516e+00	
1.233000e+00	6.161919e-01	1.555693e-01	1.000000e-09	1.304336e-01	9.983964e-01	1.218516e+00	
1.234000e+00	6.166917e-01	1.555693e-01	1.000000e-09	1.304336e-01	9.983964e-01	1.218516e+00	
1.235000e+00	6.171914e-01	1.555693e-01	1.000000e-09	1.304336e-01	9.983964e-01	1.218516e+00	
1.236000e+00	6.176912e-01	1.555693e-01	1.000000e-09	1.304336e-01	9.983964e-01	1.218516e+00	
1.237000e+00	6.181909e-01	1.555693e-01	1.000000e-09	1.304336e-01	9.983964e-01	1.218516e+00	
1.238000e+00	6.186907e-01	1.555693e-01	1.000000e-09	1.304336e-01	9.983964e-01	1.218516e+00	
1.239000e+00	6.191904e-01	1.555693e-01	1.000000e-09	1.304336e-01	9.983964e-01	1.218516e+00	
1.240000e+00	6.196902e-01	1.555693e-01	1.000000e-09	1.304336e-01	9.983964e-01	1.218516e+00	
1.241000e+00	6.201899e-01	1.555693e-01	1.000000e-09	1.304336e-01	9.983964e-01	1.218516e+00	
1.242000e+00	6.206897e-01	1.555693e-01	1.000000e-09	1.304336e-01	9.983964e-01	1.218516e+00	
1.243000e+00	6.211894e-01	1.555693e-01	1.000000e-09	1.304336e-01	9.983964e-01	1.218516e+00	
1.244000e+00	6.216892e-01	1.555693e-01	1.000000e-09	1.304336e-01	9.983964e-01	1.218516e+00	
1.245000e+00	6.221889e-01	1.555693e-01	1.000000e-09	1.304336e-01	9.983964e-01	1.218516e+00	
1.246000e+00	6.226887e-01	1.555693e-01	1.000000e-09	1.304336e-01	9.983964e-01	1.218516e+00	
